14222,10,11.550218,0.732663,0.933786
14226,9,11.631625,0.541117,0.804493
14230,11,1.230682,0.426190,-6.747204
14234,10,11.914155,0.407035,0.311262
14238,9,12.062603,0.344783,0.052675
14241,11,1.608985,0.009577,-0.038309
14245,10,12.316402,0.119716,-0.162814
14249,9,12.373866,-0.076618,-0.167603
14254,11,0.038309,3.869227,-0.172391
14258,10,12.431329,-0.565060,-0.651256
14262,9,12.464850,-0.512385,-0.747029
14266,11,0.043098,2.614601,-0.785338
14269,10,12.527102,-0.861956,-0.656045
14273,9,12.646819,-1.087023,-0.526751
14277,11,0.478865,2.834879,-0.196335
14281,10,13.159204,-1.489269,-0.756606
14285,9,13.499197,-1.762222,-1.077446
14289,11,0.201123,2.490097,-0.114928
14294,10,14.614953,-2.882766,-1.340821
14298,9,15.323672,-3.361630,-1.388708
14301,11,4.984982,4.946673,-1.340821
14305,10,16.721956,-4.089505,-1.479692
14309,9,17.334903,-4.194855,-1.240260
14313,11,8.001831,4.989770,-0.928998
14317,10,18.101087,-3.754300,-1.067868
14321,9,18.216014,-2.988116,-1.187584
14325,11,10.118412,5.286667,-0.617735
14329,10,17.765882,-1.326455,-0.914632
14333,9,17.315748,-0.593792,-0.474076
14338,11,16.262247,0.114928,-6.321014
14341,10,16.396327,0.895477,1.393496
14345,9,16.214359,1.953768,2.806147
14349,11,1.225894,2.858823,-5.516522
14353,10,15.745073,3.821341,4.903575
14357,9,15.510430,4.822168,5.909191
14361,11,0.632101,4.908364,-2.499674
14364,10,15.361981,5.473424,7.360151
14368,9,15.467331,5.396806,7.642681
14372,11,4.903575,0.349571,-11.186281
14376,10,15.237477,4.874843,8.830266
14381,9,15.031564,4.242742,9.357017
14385,11,0.057464,3.744722,-8.734494
14389,10,13.930175,3.773454,11.195858
14392,9,13.336383,3.184451,11.708244
14396,11,9.864614,0.000000,-7.700145
14400,10,11.713032,2.988116,12.139222
14404,9,10.793612,2.691220,12.747380
14408,11,9.864614,1.719124,-1.321667
14412,10,9.764053,0.747029,14.265381
14416,9,9.232513,-0.181969,15.438600
14420,11,3.466981,12.258938,-1.225894
14424,10,7.518177,-2.528406,14.916637
14428,9,6.646643,-3.821341,13.120894
14432,11,0.612947,10.123201,-2.566715
14436,10,5.732011,-4.362458,9.874192
14440,9,5.722434,-4.386401,9.064910
14444,11,0.172391,5.085544,-0.038309
14447,10,5.952289,-4.338514,8.586046
14451,9,6.095948,-4.079927,8.413654
14455,11,6.186933,5.976232,-0.153237
14459,10,6.210875,-3.332899,8.174221
14464,9,6.177355,-2.925864,8.102392
14468,11,6.153412,4.903575,-0.191546
14471,10,6.153412,-1.905882,7.824650
14475,9,6.148623,-1.302512,7.800706
14479,11,5.827784,4.922729,-1.953768
14483,10,5.837361,-0.191546,7.982675
14487,9,5.468636,0.167603,8.121546
14490,11,0.019155,0.407035,-0.349571
14494,10,4.486963,0.541117,8.303515
14498,9,3.941057,0.469287,8.269994
14502,11,0.335205,0.196335,-0.330417
14507,10,2.882766,0.028732,7.872536
14510,9,2.403901,-0.249010,7.633104
14514,11,0.617735,4.290628,-1.575465
14518,10,1.503635,-0.646467,7.762397
14522,9,1.254626,-0.900266,8.126335
14526,11,1.225894,2.490097,-1.312089
14529,10,1.403074,-1.575465,8.796746
14533,9,1.556310,-1.805320,8.882942
14537,11,0.000000,0.033521,-0.114928
14541,10,2.346437,-2.700797,8.447175
14545,9,2.801359,-3.146141,8.064083
14548,11,0.775761,-4.826957,-0.612947
14553,10,3.625006,-3.969789,7.427192
14557,9,3.960211,-4.357669,7.312264
14561,11,1.321667,-4.731184,-0.047886
14565,10,4.443865,-4.697663,7.307476
14568,9,4.573158,-4.515695,7.235646
14572,11,2.145314,-4.884420,-0.191546
14576,10,4.577947,-3.926691,7.015368
14580,9,4.510906,-3.629795,6.967482
14584,11,2.609813,-4.903575,-0.004789
14588,10,4.386401,-3.165296,7.039312
14592,9,4.362458,-3.064734,7.149451
14596,11,3.088678,-4.237953,-0.153237
14600,10,4.386401,-3.002482,7.159028
14604,9,4.424710,-3.040791,7.101564
14608,11,3.682470,-4.826957,-0.316051
14612,10,4.554004,-3.198817,6.924384
14615,9,4.640199,-3.237126,6.857343
14619,11,0.023943,-3.328110,-0.086196
14623,10,4.893998,-3.198817,6.996214
14627,9,5.037657,-3.131775,7.182971
14631,11,0.004789,0.000000,-0.043098
14635,10,5.334553,-3.012059,7.331419
14639,9,5.392017,-2.997693,7.379306
14643,11,0.067041,1.245048,-2.150103
14647,10,5.636238,-3.261069,7.613949
14651,9,5.751165,-3.625006,7.867748
14654,11,0.311262,0.919420,-0.019155
14658,10,5.966655,-4.103871,7.973098
14662,9,6.105525,-4.161334,8.016196
14666,11,1.259414,-4.137392,-0.306473
14670,10,6.675374,-3.945845,8.222108
14674,9,7.034523,-3.519656,8.269994
14678,11,2.490097,-3.601063,-1.225894
14682,10,7.786341,-2.097428,8.686607
14686,9,8.121546,-1.474903,8.897307
14690,11,3.122198,-2.437422,-10.137567
14694,10,8.609989,-0.555483,8.619565
14698,9,8.672241,-0.162814,8.404077
14701,11,6.139046,0.086196,-10.190242
14705,10,8.820689,0.339994,8.020985
14709,9,8.863787,0.531540,7.839016
14713,11,8.887730,0.632101,-2.159680
14717,10,8.949982,0.665622,7.254801
14721,9,9.012235,0.675199,6.842977
14725,11,1.632929,0.727874,-3.083889
14729,10,9.179838,0.804493,5.966655
14733,9,9.179838,0.866745,5.664970
14737,11,1.805320,0.766184,-0.158025
14740,10,9.131951,0.737452,5.387228
14744,9,9.088853,0.507597,5.109487
14748,11,1.690392,0.095773,-0.038309
14752,10,9.069699,0.110139,4.261896
14755,9,9.136739,0.014366,4.214010
14759,11,1.254626,-0.105350,-0.004789
14764,10,9.347440,-0.014366,4.156546
14768,9,9.529409,-0.057464,4.041618
14772,11,0.723086,0.000000,4.893998
14775,10,10.008274,0.172391,3.773454
14779,9,10.209397,0.488442,3.543599
14783,11,0.311262,0.632101,4.903575
14787,10,10.376999,1.450960,3.098255
14791,9,10.295593,1.968134,2.791781
14795,11,9.850248,2.614601,4.022464
14798,10,9.826305,3.471769,2.159680
14802,9,9.601239,4.151757,2.020809
14807,11,7.532542,4.367247,7.336208
14811,10,9.175049,5.037657,1.522790
14815,9,8.945194,5.008925,1.379130
14818,11,6.129469,3.998521,8.581256
14822,10,8.226897,4.027253,1.154064
14826,9,8.040140,3.672893,1.154064
14830,11,4.903575,2.456576,8.485484
14833,10,7.015368,2.389535,1.273780
14837,9,6.589179,1.939402,1.594620
14841,11,6.225242,0.000000,7.240435
14845,10,5.995387,0.952941,2.442210
14850,9,5.913980,0.636890,2.815725
14853,11,5.717645,0.081407,4.247530
14857,10,6.249185,0.498019,3.122198
14861,9,6.483829,0.780550,3.653738
14865,11,6.196510,0.191546,4.166123
14869,10,6.732838,1.043925,4.917941
14872,9,7.053678,0.694354,5.712856
14876,11,2.528406,12.876673,-2.164469
14880,10,9.821516,-1.326455,2.178835
14884,9,11.827960,-0.430978,-2.130948
14888,11,11.210224,1.178007,-6.287494
14893,10,15.429022,2.935441,-9.376173
14896,9,16.721956,4.712029,-10.491927
14900,11,12.373866,1.225894,0.000000
14904,10,19.140224,5.736800,-5.799052
14908,9,20.011756,4.372035,-3.337687
14912,11,0.000000,0.038309,-1.245048
14916,10,17.852077,1.853207,0.660833
14920,9,15.845635,-0.272953,2.945018
14923,11,2.461365,-2.446999,-9.811939
14927,10,12.005140,-4.099082,3.797397
14931,9,10.587700,-5.013714,2.351226
14936,11,9.979541,0.019155,-7.633104
14940,10,9.888557,-5.037657,2.729529
14944,9,10.362633,-4.644988,3.620217
14948,11,10.525447,5.229203,-5.008925
14952,10,11.430501,-3.639372,4.625833
14955,9,11.435291,-2.988116,5.320187
14959,11,9.893346,2.490097,-2.451787
14963,10,10.865442,-2.102216,5.698491
14967,9,10.276438,-1.216316,5.540465
14971,11,0.402246,4.137392,-2.605024
14976,10,8.887730,1.187584,6.340169
14980,9,7.977887,1.838841,6.747204
14983,11,5.861304,2.786993,-2.605024
14987,10,6.775936,3.859650,7.661836
14991,9,6.574813,4.257108,8.044928
14995,11,0.019155,3.677681,-1.225894
14999,10,6.780725,3.907536,8.772803
15002,9,7.159028,2.978539,8.633932
15006,11,7.441558,1.230682,-0.383092
15010,10,7.944366,1.115755,8.020985
15014,9,8.566890,0.191546,8.126335
15017,11,8.581256,1.628140,-1.637717
15022,10,10.017850,-1.723913,7.977887
15026,9,10.779246,-2.533195,7.934789
15030,11,0.153237,1.537156,-1.953768
15034,10,12.110489,-3.806975,7.704934
15038,9,12.527102,-3.854861,7.537331
15042,11,0.081407,0.000000,-0.019155
15045,10,12.445695,-2.796570,7.039312
15049,9,11.952465,-1.767011,7.020157
15053,11,1.359976,2.949807,-0.004789
15057,10,10.602066,0.344783,7.058466
15062,9,9.965176,1.249837,6.924384
15066,11,6.761570,0.057464,0.000000
15069,10,9.366595,2.839668,6.632277
15073,9,9.414482,3.653738,6.364112
15077,11,6.857343,2.628968,-1.225894
15081,10,9.936444,5.320187,5.597929
15085,9,10.108835,5.712856,5.497367
15089,11,0.234644,0.153237,-1.340821
15092,10,10.539813,6.593967,5.358497
15096,9,10.611643,6.316226,5.487790
15100,11,0.612947,0.689565,-1.225894
15105,10,10.319536,4.798225,5.420749
15109,9,10.118412,3.950634,5.291455
15113,11,0.028732,3.064734,-1.647295
15116,10,9.941232,2.360803,4.879631
15120,9,9.922078,1.551522,4.707241
15124,11,0.158025,0.689565,-4.922729
15128,10,10.127989,-0.177180,4.587524
15132,9,10.190242,-0.962518,4.496540
15136,11,0.397458,3.256280,-5.253146
15139,10,10.190242,-2.150103,4.242742
15143,9,10.161510,-2.403901,4.199644
15148,11,0.234644,2.547560,-4.932307
15152,10,10.013062,-2.020809,3.845284
15156,9,9.969964,-1.441383,3.725568
15160,11,0.158025,2.514040,-6.129469
15164,10,9.998696,-0.038309,3.194028
15167,9,9.998696,0.780550,2.887554
15171,11,0.067041,0.000000,-6.512560
15175,10,9.893346,2.437422,2.490097
15179,9,9.797573,3.050368,2.327283
15182,11,6.627488,2.873188,-5.095121
15186,10,9.620393,3.725568,2.063907
15191,9,9.543775,3.696836,2.011232
15195,11,6.761570,2.786993,-5.277090
15199,10,9.433636,2.983327,1.819686
15203,9,9.414482,2.537983,1.819686
15206,11,6.321014,0.612947,-4.999348
15210,10,9.428847,1.992077,1.580254
15214,9,9.467156,1.810109,1.460537
15218,11,6.378479,0.349571,-5.061600
15222,10,9.424058,1.719124,1.216316
15225,9,9.424058,1.767011,1.173219
15229,11,6.321014,0.627313,-6.139046
15234,10,9.510254,1.929825,1.297723
15238,9,9.515043,1.848418,1.422228
15242,11,6.455097,0.392669,-5.056812
15245,10,9.524621,1.498847,1.565888
15249,9,9.452791,1.383919,1.685604
15253,11,6.742415,0.076618,-4.946673
15257,10,9.304343,1.326455,1.762222
15261,9,9.203781,1.355187,1.853207
15264,11,6.129469,0.043098,-5.075966
15268,10,9.165472,1.436594,2.025598
15272,9,9.213358,1.652083,2.188412
15277,11,6.790302,0.359149,-4.989770
15281,10,9.318708,1.934614,2.542772
15284,9,9.428847,1.915459,2.672065
15288,11,6.809457,0.019155,-6.512560
15292,10,9.639548,1.872361,2.585870
15296,9,9.792784,1.905882,2.356014
15300,11,0.076618,0.617735,-4.941884
15303,10,10.013062,1.867572,2.303339
15307,9,10.037006,1.637717,2.451787
15311,11,0.081407,0.153237,-6.249185
15315,10,10.013062,1.211528,2.710374
15320,9,9.950810,1.091812,2.724740
15324,11,0.023943,0.938575,-6.167778
15327,10,9.677857,1.034348,2.413478
15331,9,9.510254,1.019982,2.379958
15335,11,6.828611,0.617735,-6.440731
15339,10,9.280399,1.000827,2.370380
15343,9,9.218147,1.522790,2.207566
15346,11,6.206087,0.196335,-5.123853
15350,10,9.117585,1.441383,2.097428
15354,9,9.155895,1.479692,1.968134
15358,11,6.747204,0.000000,-5.334553
15363,10,9.380961,2.236298,1.594620
15366,9,9.515043,2.566715,1.541944
15370,11,6.589179,2.662488,-5.128642
15374,10,9.898135,2.777415,1.546733
15378,9,10.137567,2.662488,1.532367
15382,11,0.469287,1.106178,-5.521310
15385,10,10.616432,2.260241,1.240260
15389,9,10.712204,2.197989,1.297723
15393,11,0.311262,0.622524,-5.526099
15397,10,10.956426,1.786165,1.608985
15401,9,10.994735,1.613774,1.632929
15406,11,1.264203,0.038309,-5.669758
15409,10,11.138394,1.541944,1.786165
15413,9,11.200647,1.312089,2.011232
15417,11,1.494058,0.699142,-5.095121
15421,10,11.502331,0.359149,2.341649
15425,9,11.765707,-0.162814,2.365592
15429,11,1.321667,3.064734,-7.436769
15433,10,12.393020,-0.852379,1.929825
15436,9,12.694705,-0.909843,1.838841
15440,11,0.047886,2.691220,-7.355362
15444,10,13.039487,-0.952941,1.896304
15449,9,13.053853,-0.842802,1.743068
15453,11,0.000000,3.064734,-5.521310
15457,10,12.823998,-0.569849,1.853207
15461,9,12.675550,-0.996039,1.848418
15464,11,0.004789,2.619390,-5.573986
15468,10,12.603720,-1.029559,1.340821
15472,9,12.642029,-0.861956,1.201951
15476,11,0.316051,2.547560,-5.746377
15480,10,13.005967,-1.292935,1.058291
15484,9,13.374692,-1.752645,0.665622
15489,11,0.129293,2.705586,-6.761570
15492,10,14.193552,-2.724740,-0.067041
15496,9,14.638895,-3.414306,0.129293
15500,11,5.056812,0.612947,-6.440731
15504,10,15.879156,-4.745550,0.354360
15508,9,16.525621,-5.315399,0.172391
15512,11,6.129469,2.605024,-6.282705
15516,10,17.521661,-5.760743,0.287319
15520,9,17.737150,-5.842150,0.526751
15523,11,9.960387,2.988116,-6.158201
15527,10,17.325326,-5.334553,1.264203
15532,9,16.865615,-4.712029,1.393496
15536,11,10.127989,1.077446,-5.066389
15540,10,15.390713,-3.170084,2.217144
15544,9,14.634107,-2.743895,3.069523
15548,11,13.944541,4.927518,-5.631449
15552,10,13.369904,-1.546733,4.630622
15555,9,12.943715,-0.407035,5.353708
15559,11,0.440556,0.000000,-1.235471
15563,10,12.656395,1.853207,6.321014
15567,9,12.704282,2.882766,6.694529
15571,11,13.034699,0.009577,-0.713508
15576,10,13.642857,3.629795,7.877325
15580,9,14.365942,3.562754,8.303515
15583,11,5.200471,0.028732,-0.814070
15587,10,15.539161,3.261069,8.820689
15591,9,15.879156,2.882766,8.983503
15595,11,0.536328,2.758261,-0.004789
15599,10,15.385925,2.964173,9.787996
15603,9,14.782555,2.777415,10.429675
15607,11,13.872712,0.004789,-7.834227
15610,10,12.699493,2.068696,12.215840
15614,9,11.262899,1.436594,13.542295
15619,11,0.009577,0.325628,-4.980193
15623,10,9.237301,-0.627313,14.950158
15627,9,8.356190,-1.158853,15.069874
15631,11,7.364940,17.823345,-4.903575
15635,10,6.483829,-2.317705,13.207090
15639,9,5.779897,-3.308955,11.315574
15642,11,0.172391,15.357192,-10.156722
15646,10,5.401594,-4.194855,8.202954
15650,9,5.703279,-4.400767,7.561274
15654,11,1.034348,10.113624,-9.898135
15659,10,6.474251,-4.405556,7.053678
15663,9,6.747204,-4.142180,6.871709
15667,11,6.292283,5.712856,-2.451787
15670,10,6.953116,-3.457403,6.680163
15674,9,6.929173,-2.901920,6.622699
15678,11,6.167778,2.528406,-0.134082
15682,10,6.766359,-1.738279,6.464674
15686,9,6.603545,-1.240260,6.234819
15689,11,0.004789,3.720779,-1.240260
15693,10,5.918768,-0.708720,6.024118
15697,9,5.430326,-0.684777,6.273128
15702,11,0.038309,3.840495,-0.617735
15706,10,4.530060,-0.962518,6.948328
15709,9,4.209221,-1.268992,7.211703
15713,11,3.984155,2.643333,-0.593792
15717,10,3.826129,-2.097428,7.513388
15721,9,3.711202,-2.600235,7.566063
15725,11,0.459710,1.383919,-1.570676
15729,10,3.548388,-3.783031,7.527754
15732,9,3.534022,-4.429499,7.360151
15736,11,1.149275,-5.363285,-2.470942
15740,10,3.830918,-5.550042,6.799880
15745,9,4.046407,-5.923557,6.560447
15749,11,1.245048,-8.753648,-9.883769
15752,10,4.472597,-6.249185,6.253973
15756,9,4.721606,-6.268340,6.373690
15760,11,4.908364,-9.807150,-10.697838
15764,10,5.262723,-5.837361,6.541292
15768,9,5.569197,-5.535676,6.560447
15772,11,5.210048,-9.768841,-9.965176
15775,10,6.057639,-4.568369,6.622699
15779,9,6.148623,-4.261896,6.627488
15783,11,0.000000,-8.571680,-9.859826
15788,10,6.344958,-3.002482,6.747204
15792,9,6.431153,-2.490097,6.766359
15796,11,0.378303,-7.259590,-9.998696
15799,10,6.613122,-1.757434,6.747204
15803,9,6.718472,-1.589831,6.684952
15807,11,0.656045,-7.317053,-10.515871
15811,10,6.814245,-1.446171,6.440731
15815,9,6.847766,-1.383919,6.459885
15819,11,1.225894,-7.259590,-9.864614
15822,10,6.895652,-1.494058,6.651431
15826,9,6.890863,-1.656872,6.819034
15831,11,1.838841,-4.673720,-10.218974
15835,10,6.938750,-2.078273,7.125507
15839,9,7.010580,-2.245876,7.226069
15843,11,2.197989,-2.442210,-9.835883
15846,10,7.197337,-2.686431,7.403249
15850,9,7.283533,-3.069523,7.532542
15854,11,2.480519,-3.601063,-10.496716
15858,10,7.508599,-4.099082,7.843804
15862,9,7.633104,-4.577947,8.083237
15866,11,2.571504,0.076618,-11.147972
15869,10,7.953943,-4.803013,8.528581
15874,9,8.140701,-4.659354,8.815900
15878,11,5.291455,0.421401,-10.008274
15882,10,8.571680,-4.367247,8.873364
15886,9,8.748859,-4.261896,8.811112
15890,11,7.431981,0.632101,-10.726571
15893,10,9.218147,-3.945845,8.959560
15897,9,9.481522,-3.414306,9.050544
15901,11,9.845459,0.536328,-9.807150
15905,10,10.104046,-1.417440,8.921251
15909,9,10.305170,-0.253798,8.839843
15913,11,0.344783,0.699142,-1.072657
15917,10,10.448829,1.355187,8.586046
15921,9,10.501504,2.174046,8.466329
15925,11,0.622524,2.475731,-0.440556
15929,10,10.367423,3.265857,7.499022
15933,9,10.357845,3.730356,6.775936
15937,11,10.137567,2.916286,-0.004789
15941,10,10.094470,4.424710,5.760743
15944,9,9.869402,4.386401,5.492578
15948,11,9.500677,1.245048,9.538986
15952,10,9.596450,3.514867,4.999348
15956,9,9.471945,2.806147,4.740761
15961,11,6.167778,2.150103,9.481522
15964,10,9.218147,1.767011,4.247530
15968,9,9.103219,1.474903,3.965000
15972,11,3.926691,0.000000,14.672416
15976,10,8.332247,0.900266,3.194028
15980,9,7.657047,0.593792,3.074312
15983,11,0.689565,0.004789,18.924734
15987,10,6.019330,0.354360,2.796570
15991,9,5.200471,0.474076,2.782204
15995,11,3.888382,0.009577,19.001352
16000,10,3.897959,0.943364,3.150930
16003,9,3.462192,1.436594,3.366419
16007,11,0.689565,1.225894,13.441734
16011,10,3.184451,2.815725,3.423883
16015,9,3.830918,3.423883,3.170084
16019,11,1.738279,3.529233,19.537681
16022,10,4.984982,4.372035,1.316878
16026,9,6.162989,5.822995,-0.383092
16030,11,3.150930,6.282705,-0.038309
16034,10,10.678684,5.693702,-3.577120
16038,9,13.302863,4.357669,-6.388056
16043,11,9.807150,0.009577,-0.086196
16046,10,16.659704,0.268164,-6.416788
16050,9,18.493755,-3.486135,-6.143835
16054,11,0.617735,-4.903575,-5.133430
16058,10,21.568067,-3.548388,-3.160507
16062,9,21.635108,-2.925864,0.684777
16066,11,0.545906,1.934614,-5.353708
16070,10,18.144184,-1.795743,6.014541
16074,9,15.620569,-1.656872,5.291455
16077,11,12.258938,7.398460,-5.516522
16081,10,10.506293,-2.116582,4.252319
16086,9,8.447175,-2.514040,5.636238
16090,11,0.766184,4.941884,-2.672065
16094,10,5.870882,-3.988943,6.622699
16098,9,5.190894,-4.381612,6.799880
16101,11,4.908364,0.009577,-0.210700
16105,10,5.200471,-4.659354,7.767186
16109,9,5.679336,-3.605851,8.313093
16113,11,0.004789,1.302512,-9.807150
16117,10,5.933134,-0.952941,9.907711
16121,9,6.167778,1.637717,10.855864
16124,11,1.273780,0.928998,-5.866093
16129,10,6.737627,4.788647,11.186281
16133,9,7.173394,4.448653,11.071353
16137,11,0.038309,0.363937,-7.408038
16141,10,8.365768,1.431806,9.946022
16145,9,8.868576,0.292108,9.146317
16148,11,8.662664,1.264203,-0.311262
16152,10,10.195031,-1.642506,8.897307
16156,9,10.894173,-2.016021,8.801534
16160,11,0.000000,0.344783,-1.302512
16164,10,12.292458,-1.968134,8.073660
16168,9,12.728225,-1.594620,7.585217
16172,11,0.632101,2.470942,-0.009577
16176,10,12.862307,-0.986461,6.641854
16180,9,12.689916,-0.517174,6.100737
16184,11,0.000000,2.839668,-1.340821
16188,10,11.775284,-0.105350,5.248358
16192,9,11.133605,-0.052675,4.961039
16195,11,0.019155,0.086196,-4.922729
16199,10,9.740109,0.282530,4.989770
16203,9,9.103219,0.459710,5.281878
16207,11,5.363285,0.067041,-1.920248
16211,10,8.131124,1.518001,5.382440
16216,9,8.044928,2.150103,5.267512
16219,11,5.214837,2.470942,-2.226721
16223,10,8.744071,3.031214,5.047235
16227,9,9.323497,3.323321,5.205260
16231,11,0.000000,2.461365,-1.403074
16234,10,10.693050,3.261069,6.076794
16238,9,11.210224,2.825302,6.440731
16242,11,1.268992,0.000000,-0.612947
16246,10,11.598105,1.565888,6.488617
16250,9,11.416136,1.053502,6.392844
16254,11,1.230682,0.311262,-0.632101
16258,10,10.578123,0.071830,6.004964
16262,9,10.137567,-0.205912,5.928346
16266,11,6.479040,3.088678,-1.245048
16270,10,9.572506,-0.608158,5.842150
16274,9,9.471945,-0.732663,5.818207
16278,11,6.225242,2.571504,-1.513213
16281,10,9.534197,-0.713508,5.837361
16285,9,9.615605,-0.502808,5.799052
16289,11,6.598756,3.141353,-1.580254
16293,10,9.898135,-0.095773,5.708068
16297,9,10.056160,0.191546,5.655393
16302,11,0.023943,0.402246,-1.685604
16305,10,10.300381,0.708720,5.535676
16309,9,10.314747,0.967307,5.401594
16313,11,0.000000,0.009577,-1.412651
16317,10,10.218974,1.503635,5.013714
16321,9,10.080103,1.709547,4.841322
16325,11,0.019155,0.014366,-5.181316
16328,10,9.720954,1.857995,4.410344
16332,9,9.596450,1.747856,4.156546
16336,11,6.416788,0.019155,-5.521310
16340,10,9.433636,1.326455,3.668104
16345,9,9.457579,1.058291,3.486135
16348,11,6.445519,0.000000,-6.167778
16352,10,9.625182,0.416612,3.270646
16356,9,9.735321,0.067041,3.203605
16360,11,0.009577,2.815725,-6.627488
16364,10,9.888557,-0.469287,3.093466
16367,9,9.926867,-0.651256,3.069523
16371,11,0.000000,2.921075,-6.282705
16375,10,9.878980,-0.727874,2.758261
16379,9,9.807150,-0.612947,2.691220
16384,11,6.598756,3.064734,-6.589179
16387,10,9.720954,-0.158025,2.557138
16391,9,9.697011,0.339994,2.509251
16395,11,6.589179,0.766184,-4.903575
16399,10,9.673069,1.230682,2.432633
16403,9,9.649125,1.570676,2.370380
16406,11,6.795091,0.167603,-4.913152
16410,10,9.586873,2.063907,2.332071
16414,9,9.519831,2.255453,2.379958
16418,11,6.895652,0.632101,-6.340169
16422,10,9.376173,2.279396,2.542772
16425,9,9.270822,2.183623,2.691220
16430,11,6.301860,0.201123,-6.129469
16434,10,9.122374,1.891516,2.739106
16438,9,9.112796,1.781377,2.815725
16441,11,6.134257,0.383092,-6.148623
