"13799140	11	7.326631
"
"13801524	10	0.114928
"
"13803880	9	7.331419
"
"13806256	11	7.326631
"
"13808648	10	0.119716
"
"13811008	9	7.312264
"
"13813384	11	7.321842
"
"13815772	10	0.114928
"
"13818148	9	7.336208
"
"13820532	11	7.340996
"
"13822920	10	0.134082
"
"13825300	9	7.331419
"
"13827676	11	7.336208
"
"13830060	10	0.124505
"
"13832440	9	7.336208
"
"13834812	11	7.340996
"
"13837192	10	0.124505
"
"13839580	9	7.331419
"
"13841944	11	7.336208
"
"13844316	10	0.153237
"
"13846692	9	7.331419
"
"13849052	11	7.331419
"
"13851424	10	0.119716
"
"13853800	9	7.321842
"
"13856184	11	7.321842
"
"13858564	10	0.114928
"
"13860936	9	7.326631
"
"13863292	11	7.326631
"
"13865664	10	0.114928
"
"13868044	9	7.331419
"
"13870408	11	7.336208
"
"13872784	10	0.124505
"
"13875152	9	7.345785
"
"13877536	11	7.345785
"
"13879916	10	0.134082
"
"13882288	9	7.336208
"
"13884664	11	7.317053
"
"13887052	10	0.114928
"
"13889428	9	7.326631
"
"13891804	11	7.336208
"
"13894180	10	0.114928
"
"13896560	9	7.336208
"
"13898948	11	7.340996
"
"13901324	10	0.138871
"
"13903704	9	7.340996
"
"13906080	11	7.340996
"
"13908448	10	0.129293
"
"13910828	9	7.326631
"
"13913208	11	7.331419
"
"13915588	10	0.119716
"
"13917964	9	7.336208
"
"13920344	11	7.336208
"
"13922720	10	0.119716
"
"13925096	9	7.331419
"
"13927476	11	7.331419
"
"13929848	10	0.114928
"
"13932232	9	7.331419
"
"13934620	11	7.331419
"
"13936996	10	0.124505
"
"13939368	9	7.321842
"
"13941744	11	7.321842
"
"13944124	10	0.114928
"
"13946488	9	7.331419
"
"13948864	11	7.326631
"
"13951248	10	0.153237
"
"13953620	9	7.331419
"
"13955992	11	7.331419
"
"13958368	10	0.114928
"
"13960732	9	7.326631
"
"13963116	11	7.331419
"
"13965504	10	0.114928
"
"13967872	9	7.331419
"
"13970252	11	7.345785
"
"13972648	10	0.119716
"
"13975004	9	7.345785
"
"13977372	11	7.345785
"
"13979768	10	0.114928
"
"13982132	9	7.340996
"
"13984512	11	7.340996
"
"13986900	10	0.134082
"
"13989260	9	7.340996
"
"13991648	11	7.340996
"
"13994044	10	0.134082
"
"13996408	9	7.340996
"
"13998784	11	7.345785
"
"14001176	10	0.158025
"
"14003544	9	7.336208
"
"14005920	11	7.331419
"
"14008304	10	0.153237
"
"14010684	9	7.340996
"
"14013064	11	7.340996
"
"14015452	10	0.134082
"
"14017828	9	7.345785
"
"14020200	11	7.336208
"
"14022588	10	0.114928
"
"14024964	9	7.340996
"
"14027336	11	7.340996
"
"14029716	10	0.114928
"
"14032096	9	7.331419
"
"14034464	11	7.326631
"
"14036848	10	0.114928
"
"14039220	9	7.321842
"
"14041596	11	7.321842
"
"14043984	10	0.119716
"
"14046364	9	7.321842
"
"14048728	11	7.321842
"
"14051112	10	0.114928
"
"14053496	9	7.321842
"
"14055872	11	7.321842
"
