-0.006,-141.566,-0.098,0.261,11.821,0.040
-0.016,-142.870,-0.197,0.264,10.894,0.044
-0.014,-143.456,-0.294,0.266,9.021,0.044
-0.011,-144.095,-0.403,0.268,8.382,0.049
-0.010,-145.163,-0.460,0.269,9.047,0.049
-0.010,-145.845,-0.515,0.270,10.859,0.052
-0.013,-146.580,-0.556,0.271,13.186,0.049
-0.008,-146.370,-0.580,0.272,15.260,0.051
-0.005,-146.729,-0.602,0.274,17.631,0.057
0.007,-146.493,-0.634,0.274,18.979,0.054
0.017,-146.825,-0.660,0.274,20.405,0.051
0.024,-147.035,-0.686,0.278,21.866,0.051
0.033,-146.755,-0.690,0.277,22.138,0.050
0.032,-146.370,-0.681,0.281,22.610,0.054
0.028,-147.656,-0.659,0.284,22.164,0.056
0.024,-148.444,-0.622,0.287,20.169,0.065
0.023,-149.415,-0.548,0.286,18.226,0.066
0.024,-150.894,-0.549,0.287,15.908,0.068
0.022,-152.381,-0.530,0.295,13.615,0.073
0.018,-154.201,-0.492,0.297,12.583,0.073
0.014,-153.991,-0.421,0.299,10.605,0.072
0.009,-155.120,-0.384,0.299,8.015,0.075
0.014,-155.759,-0.374,0.298,5.031,0.070
0.015,-156.993,-0.403,0.299,1.741,0.066
0.006,-157.605,-0.344,0.302,0.884,0.063
0.005,-159.294,-0.310,0.306,0.464,0.055
-0.002,-160.300,-0.269,0.311,-0.149,0.050
-0.012,-161.009,-0.241,0.314,-0.901,0.044
-0.016,-160.921,-0.241,0.319,-1.977,0.036
-0.015,-160.921,-0.228,0.325,-2.161,0.037
-0.004,-160.676,-0.198,0.337,-2.852,0.030
0.009,-159.819,-0.219,0.342,-3.605,0.027
0.015,-158.883,-0.229,0.351,-4.130,0.022
0.016,-158.288,-0.218,0.360,-5.145,0.020
0.017,-157.999,-0.223,0.370,-7.193,0.017
0.020,-159.057,-0.254,0.373,-9.188,0.016
0.023,-158.673,-0.271,0.379,-10.710,0.014
0.029,-159.618,-0.288,0.388,-12.399,0.015
0.033,-160.781,-0.297,0.392,-13.956,0.017
0.034,-160.974,-0.316,0.397,-15.767,0.014
0.030,-161.761,-0.287,0.402,-17.089,0.012
0.030,-163.012,-0.267,0.412,-20.309,0.014
0.035,-163.354,-0.300,0.418,-23.870,0.019
0.031,-162.759,-0.355,0.421,-25.112,0.020
0.026,-161.499,-0.371,0.423,-26.364,0.023
0.021,-160.370,-0.374,0.429,-27.685,0.027
0.027,-158.865,-0.385,0.430,-29.286,0.029
0.028,-157.447,-0.447,0.428,-29.619,0.035
0.019,-156.179,-0.495,0.427,-30.529,0.041
0.014,-153.947,-0.507,0.427,-30.188,0.047
0.009,-153.143,-0.544,0.425,-30.336,0.057
0.006,-150.159,-0.600,0.421,-29.872,0.067
0.012,-149.188,-0.631,0.420,-27.414,0.074
0.026,-147.140,-0.690,0.415,-26.451,0.081
0.030,-146.003,-0.728,0.409,-24.815,0.095
0.026,-145.023,-0.754,0.399,-23.345,0.110
0.023,-143.841,-0.765,0.396,-20.458,0.129
0.026,-140.919,-0.827,0.386,-18.926,0.146
0.031,-138.337,-0.865,0.376,-16.905,0.162
0.045,-136.413,-0.919,0.368,-14.595,0.172
0.058,-135.625,-0.955,0.355,-11.358,0.186
0.076,-135.949,-1.001,0.345,-9.520,0.198
0.071,-136.570,-0.983,0.334,-7.158,0.225
0.047,-136.194,-0.939,0.312,-5.915,0.249
0.037,-134.592,-0.890,0.296,-5.040,0.268
0.035,-131.950,-0.823,0.264,0.140,0.271
0.064,-129.964,-0.761,0.242,3.220,0.257
0.100,-129.631,-0.754,0.214,5.049,0.227
