-0.052,-148.383,-0.028,0.270,-6.046,0.097
-0.049,-148.960,-0.059,0.277,-6.597,0.103
-0.047,-149.529,-0.051,0.287,-7.341,0.113
-0.046,-150.071,-0.064,0.294,-7.831,0.114
-0.047,-150.649,-0.073,0.307,-9.704,0.125
-0.057,-150.640,-0.092,0.314,-10.299,0.132
-0.068,-151.270,-0.080,0.327,-10.439,0.136
-0.085,-152.294,-0.091,0.334,-10.203,0.134
-0.093,-153.633,-0.094,0.341,-10.719,0.134
-0.095,-155.059,-0.087,0.350,-10.964,0.136
-0.090,-156.704,-0.109,0.356,-11.462,0.143
-0.087,-157.290,-0.119,0.362,-11.716,0.151
-0.088,-158.182,-0.139,0.368,-11.489,0.162
-0.086,-158.156,-0.143,0.374,-10.938,0.176
-0.088,-158.944,-0.147,0.382,-10.623,0.187
-0.089,-160.090,-0.164,0.388,-9.774,0.193
-0.088,-160.729,-0.176,0.397,-8.733,0.201
-0.088,-161.341,-0.198,0.403,-7.403,0.212
-0.085,-161.009,-0.214,0.410,-6.457,0.215
-0.083,-161.893,-0.229,0.414,-6.064,0.220
-0.082,-161.438,-0.254,0.419,-5.679,0.230
-0.081,-160.781,-0.269,0.425,-5.696,0.233
-0.083,-159.985,-0.288,0.428,-4.891,0.241
-0.083,-158.996,-0.307,0.432,-4.060,0.242
-0.084,-158.357,-0.316,0.436,-3.001,0.248
-0.081,-157.150,-0.359,0.439,-2.651,0.252
-0.079,-157.413,-0.376,0.442,-1.628,0.252
-0.079,-157.071,-0.402,0.442,-0.560,0.257
-0.072,-156.152,-0.412,0.445,1.120,0.264
-0.067,-155.496,-0.421,0.444,2.520,0.265
-0.063,-154.648,-0.434,0.445,4.016,0.266
-0.053,-154.394,-0.462,0.441,4.707,0.268
-0.047,-154.446,-0.507,0.439,5.871,0.270
-0.044,-154.569,-0.519,0.433,6.457,0.274
-0.042,-154.866,-0.515,0.430,7.367,0.268
-0.040,-155.356,-0.527,0.421,8.251,0.273
-0.037,-155.339,-0.510,0.415,9.555,0.277
