0.180,-169.864,0.639,-0.411,-42.184,-0.178
0.178,-171.098,0.655,-0.442,-42.368,-0.188
0.193,-172.690,0.672,-0.463,-41.510,-0.195
0.217,-174.633,0.650,-0.494,-39.961,-0.208
0.219,-177.485,0.634,-0.525,-38.710,-0.228
0.220,-175.315,0.604,-0.538,-38.447,-0.245
0.257,-179.786,0.582,-0.574,-38.885,-0.288
0.254,-182.901,0.559,-0.600,-38.465,-0.292
0.249,-185.255,0.522,-0.623,-38.658,-0.295
0.229,-189.551,0.528,-0.638,-38.745,-0.293
0.239,-189.499,0.517,-0.666,-38.377,-0.290
0.238,-188.685,0.512,-0.709,-38.194,-0.292
0.225,-186.445,0.498,-0.739,-38.045,-0.292
0.204,-185.010,0.487,-0.766,-36.776,-0.287
0.184,-181.720,0.450,-0.777,-34.790,-0.270
0.170,-180.705,0.424,-0.787,-31.097,-0.255
0.161,-179.410,0.385,-0.798,-28.954,-0.237
0.134,-175.542,0.326,-0.808,-28.061,-0.222
0.115,-173.766,0.288,-0.815,-28.875,-0.203
0.109,-175.805,0.208,-0.814,-30.599,-0.204
0.085,-172.314,0.149,-0.810,-36.662,-0.194
0.069,-169.286,0.193,-0.808,-46.576,-0.181
0.023,-165.568,0.186,-0.811,-55.221,-0.152
-0.020,-162.435,0.206,-0.828,-67.567,-0.124
-0.063,-157.806,0.229,-0.843,-74.296,-0.113
-0.106,-156.783,0.234,-0.850,-76.396,-0.140
-0.128,-157.299,0.208,-0.853,-74.226,-0.184
-0.146,-156.861,0.132,-0.865,-71.855,-0.219
-0.178,-154.254,0.051,-0.897,-68.128,-0.262
-0.204,-151.620,0.000,-0.933,-63.674,-0.284
-0.229,-145.372,-0.037,-0.956,-59.981,-0.286
-0.292,-139.807,-0.044,-0.969,-53.463,-0.290
-0.228,-138.714,-0.078,-0.966,-44.371,-0.312
-0.223,-138.705,-0.081,-0.959,-35.656,-0.310
-0.213,-139.633,-0.066,-0.949,-28.892,-0.300
-0.190,-141.908,-0.043,-0.929,-21.000,-0.298
-0.184,-142.048,-0.009,-0.899,-15.794,-0.293
-0.114,-145.031,0.026,-0.862,-13.834,-0.289
-0.103,-143.693,0.098,-0.824,-12.898,-0.283
-0.112,-141.724,0.143,-0.777,-12.477,-0.281
-0.093,-138.688,0.155,-0.732,-11.480,-0.281
-0.077,-135.188,0.166,-0.699,-11.410,-0.284
-0.069,-133.402,0.179,-0.656,-10.483,-0.283
-0.049,-132.458,0.170,-0.609,-8.820,-0.283
-0.034,-130.217,0.169,-0.575,-7.306,-0.281
-0.027,-128.389,0.154,-0.532,-5.854,-0.275
-0.017,-125.912,0.190,-0.499,-4.935,-0.271
-0.001,-124.180,0.223,-0.461,-2.704,-0.261
0.017,-123.200,0.235,-0.437,-0.980,-0.254
0.047,-121.039,0.234,-0.415,-0.569,-0.248
0.067,-120.724,0.240,-0.392,-0.945,-0.249
0.084,-118.939,0.250,-0.401,-1.050,-0.248
0.106,-118.668,0.240,-0.396,-0.087,-0.245
