9.289977,2.111793,4.017675,-0.003290,0.000790,-0.000967
9.275610,2.092639,4.060773,0.000971,-0.000675,-0.001233
9.266034,2.083062,4.041618,0.001237,0.001455,-0.000967
9.280399,2.073484,4.012887,-0.003424,0.001722,0.000498
9.275610,2.078273,4.041618,-0.010082,-0.006800,0.001297
9.242090,2.063907,4.055984,-0.009815,-0.009331,0.000498
9.232513,2.049541,4.022464,-0.013411,-0.005735,-0.000168
9.242090,2.059118,4.070350,-0.021001,-0.002673,-0.002298
9.251667,2.078273,4.041618,-0.027792,0.000124,-0.004828
9.242090,2.087850,4.075139,-0.032186,0.000923,-0.007891
9.242090,2.083062,4.118237,-0.036980,0.002521,-0.008157
9.246878,2.121371,4.118237,-0.040442,0.005051,-0.007758
9.232513,2.150103,4.137392,-0.034317,0.006516,-0.005095
9.246878,2.150103,4.084716,-0.025395,0.008646,-0.004163
9.270822,2.145314,4.060773,-0.020601,0.009179,-0.001366
9.266034,2.130948,4.075139,-0.012478,0.006249,-0.000434
9.261244,2.092639,4.055984,-0.002625,0.003719,-0.000967
9.246878,2.059118,4.046407,-0.001559,0.005184,-0.001766
9.275610,2.049541,4.032041,-0.006619,0.004784,-0.002432
9.313920,2.049541,3.984155,-0.015408,-0.000009,-0.003230
9.309131,2.054330,4.008098,-0.029656,-0.005602,-0.001899
9.309131,2.030386,3.993732,-0.034983,-0.006934,-0.002432
9.313920,2.030386,3.969789,-0.034583,-0.007866,-0.005095
9.299553,2.054330,4.012887,-0.032053,-0.009331,-0.004163
9.261244,2.068696,4.027253,-0.020335,-0.001607,-0.004562
9.280399,2.097428,4.041618,-0.016473,0.005850,-0.003763
9.270822,2.121371,4.108659,-0.016074,0.005983,-0.004296
9.246878,2.145314,4.089505,-0.017272,0.004385,-0.005361
9.242090,2.178835,4.103871,-0.017539,0.002787,-0.004828
9.237301,2.174046,4.113448,-0.018204,-0.001075,-0.004562
9.227724,2.145314,4.065562,-0.018604,-0.001607,-0.002432
9.218147,2.107005,4.075139,-0.020335,-0.001740,-0.001100
9.222935,2.063907,4.051196,-0.021400,-0.000142,-0.000035
9.232513,2.030386,4.008098,-0.025928,0.002654,-0.001633
9.251667,2.030386,4.017675,-0.029922,0.005184,-0.003630
9.261244,2.025598,3.998521,-0.031121,0.007314,-0.003763
9.289977,2.049541,3.979366,-0.027126,0.010910,-0.004562
9.299553,2.083062,3.993732,-0.023664,0.010643,-0.002165
9.313920,2.097428,3.993732,-0.018071,0.011309,-0.000834
9.328286,2.121371,4.051196,-0.017139,0.005583,-0.001100
9.299553,2.126159,4.075139,-0.020601,-0.002539,-0.000967
9.304343,2.126159,4.084716,-0.022599,-0.008398,-0.000301
9.280399,2.135737,4.127814,-0.023264,-0.015855,-0.001233
9.242090,2.116582,4.123025,-0.026327,-0.018519,-0.002298
9.213358,2.078273,4.055984,-0.030455,-0.017586,-0.003097
9.203781,2.035175,4.070350,-0.038578,-0.016388,-0.003364
9.194204,2.011232,4.008098,-0.046434,-0.014257,-0.004429
9.227724,1.992077,4.012887,-0.061348,-0.017453,-0.005894
9.251667,2.001655,4.036830,-0.081189,-0.024511,-0.008157
9.275610,2.054330,4.012887,-0.100098,-0.033299,-0.010821
9.289977,2.054330,4.113448,-0.118074,-0.049145,-0.015614
9.318708,2.054330,4.214010,-0.137249,-0.071649,-0.018278
9.242090,2.011232,4.319360,-0.174135,-0.099347,-0.021740
9.213358,1.977711,4.386401,-0.197837,-0.110266,-0.026134
9.189414,1.925036,4.343303,-0.213683,-0.115592,-0.024936
9.179838,1.848418,4.218798,-0.225268,-0.118255,-0.025735
9.203781,1.819686,4.142180,-0.244976,-0.118122,-0.025601
9.242090,1.862784,4.003309,-0.259357,-0.119321,-0.026400
9.318708,1.905882,3.864439,-0.270809,-0.131172,-0.026933
9.333074,1.925036,3.759088,-0.279065,-0.148882,-0.031993
9.448001,1.987289,3.644161,-0.291183,-0.176580,-0.043178
9.476734,2.006443,3.663315,-0.298373,-0.201614,-0.051168
9.443213,2.020809,3.730356,-0.296908,-0.209736,-0.057427
9.400115,1.987289,3.749511,-0.284658,-0.198285,-0.055829
9.357017,1.996866,3.864439,-0.280530,-0.176180,-0.051301
9.313920,2.054330,3.998521,-0.291183,-0.154475,-0.045575
9.251667,2.150103,4.065562,-0.309958,-0.139428,-0.038385
9.184626,2.279396,4.036830,-0.319945,-0.126778,-0.031594
9.098430,2.346437,3.969789,-0.294512,-0.106271,-0.026134
8.969137,2.351226,3.950634,-0.271874,-0.088428,-0.023071
8.863787,2.327283,3.993732,-0.251101,-0.060331,-0.016546
8.863787,2.322494,3.917114,-0.221007,-0.036362,-0.009090
8.906885,2.269819,3.840495,-0.186386,-0.011861,-0.003097
9.103219,2.154891,3.730356,-0.155759,0.005850,0.001563
9.299553,2.006443,3.514867,-0.128727,0.017035,0.003294
9.524621,1.800531,3.356842,-0.109419,0.019166,0.003960
9.716166,1.594620,3.131775,-0.103560,0.017035,0.001297
9.869402,1.369553,3.012059,-0.113547,0.010777,-0.003097
10.017850,1.240260,2.844457,-0.156425,-0.003072,-0.012285
10.084892,1.240260,2.753472,-0.195973,-0.011461,-0.019875
10.132779,1.350399,2.719952,-0.230062,-0.022913,-0.026134
10.099258,1.532367,2.715163,-0.250036,-0.036495,-0.031194
10.037006,1.743068,2.628968,-0.254963,-0.044884,-0.036121
9.969964,2.001655,2.667277,-0.249237,-0.056869,-0.040515
9.855037,2.226721,2.657699,-0.234057,-0.072715,-0.046241
9.673069,2.466153,2.696008,-0.206360,-0.085365,-0.051301
9.448001,2.763050,2.758261,-0.147236,-0.100146,-0.055562
9.318708,2.901920,2.791781,-0.103160,-0.108002,-0.056628
9.208569,3.050368,2.796570,-0.060017,-0.108002,-0.056761
9.175049,3.174873,2.810936,-0.008084,-0.102543,-0.055829
9.165472,3.241914,2.739106,0.053169,-0.096151,-0.052633
9.194204,3.280223,2.691220,0.120815,-0.086563,-0.048239
9.270822,3.304167,2.619390,0.194985,-0.072315,-0.038118
9.337862,3.289801,2.499674,0.281006,-0.058733,-0.023604
9.428847,3.241914,2.446999,0.376083,-0.039425,-0.005095
9.572506,3.165296,2.360803,0.517765,-0.017187,0.028328
9.697011,3.126987,2.217144,0.631484,-0.000675,0.057091
9.845459,3.074312,2.174046,0.745202,0.006382,0.087452
9.955598,3.098255,2.054330,0.860519,0.003453,0.119277
10.099258,3.146141,2.001655,0.969311,-0.010529,0.151368
10.266860,3.184451,1.996866,1.068382,-0.042221,0.182395
10.367423,3.265857,1.934614,1.145348,-0.095485,0.211823
10.506293,3.414306,1.958557,1.208733,-0.151279,0.234194
10.654741,3.543599,1.972923,1.275579,-0.225050,0.260826
10.798400,3.433460,1.915459,1.371587,-0.328116,0.294116
10.908539,3.251492,1.881938,1.422721,-0.404550,0.309962
11.037833,3.184451,1.786165,1.468661,-0.472328,0.328604
11.109663,3.165296,1.599408,1.491565,-0.544767,0.345649
11.167126,3.174873,1.403074,1.510473,-0.620935,0.366955
11.301208,2.901920,1.120543,1.502351,-0.692841,0.383466
11.612470,2.437422,0.938575,1.464799,-0.772471,0.401709
11.928522,1.891516,0.756606,1.370389,-0.851035,0.411031
12.292458,2.063907,0.651256,1.200477,-0.982464,0.414360
12.378654,2.360803,0.617735,1.093949,-1.109899,0.409033
12.512736,2.552349,0.517174,1.005930,-1.242393,0.393587
12.618086,2.834879,0.402246,0.935621,-1.371159,0.376808
12.800055,3.112621,0.450133,0.899668,-1.491669,0.360297
12.986812,3.179662,0.502808,0.899135,-1.608050,0.344717
13.087374,3.289801,0.589004,0.913650,-1.727096,0.330336
13.106529,3.165296,0.679988,0.922039,-1.866914,0.319550
12.867096,2.796570,0.866745,0.852529,-2.038157,0.300108
12.613298,2.590658,1.134909,0.703390,-2.108067,0.280001
12.436118,2.935441,1.589831,0.566102,-2.113925,0.267351
12.440906,2.964173,1.948979,0.566368,-2.106069,0.263889
12.335556,2.394324,2.164469,0.680220,-2.122714,0.263356
12.086546,1.494058,2.236298,0.793540,-2.142821,0.260293
11.842326,0.464499,2.159680,0.846005,-2.169586,0.253103
11.334729,0.205912,2.169257,0.832422,-2.223117,0.260693
10.635586,-0.474076,2.547560,0.886219,-2.272652,0.279335
10.008274,-1.604197,2.820513,0.886752,-2.296222,0.291187
9.275610,-1.958557,3.002482,0.752127,-2.285835,0.300907
8.744071,-1.838841,2.815725,0.593533,-2.210733,0.308098
8.686607,-1.561099,2.408690,0.452650,-2.049077,0.299442
8.993081,-0.718297,2.030386,0.310302,-1.842412,0.270547
9.448001,-0.402246,1.685604,0.200311,-1.644803,0.231930
9.629970,-0.043098,1.513213,0.090987,-1.494332,0.189319
9.625182,0.392669,1.436594,0.022809,-1.373156,0.160423
