9.376173,1.814897,3.998521,0.014542,0.012906,-0.004152
9.380961,1.843629,4.070350,0.009749,0.011974,-0.003752
9.352229,1.867572,4.079927,0.006286,0.009311,-0.002687
9.333074,1.877150,4.041618,0.005354,0.008512,-0.003619
9.342652,1.891516,4.012887,0.006952,0.007846,-0.004152
9.337862,1.891516,3.984155,0.008417,0.006914,-0.006815
9.323497,1.862784,3.955423,0.014276,0.010509,-0.006149
9.323497,1.843629,3.993732,0.014809,0.011175,-0.005350
9.347440,1.824475,3.960211,0.010814,0.010642,-0.004285
9.380961,1.848418,3.965000,0.003357,0.005848,-0.003752
9.371383,1.867572,4.022464,-0.000638,-0.003606,-0.001489
9.347440,1.867572,3.993732,0.000827,-0.005470,-0.000956
9.337862,1.877150,4.027253,0.003890,-0.003340,-0.000557
9.342652,1.872361,4.008098,0.009882,0.000788,-0.001622
9.352229,1.877150,4.012887,0.018005,0.005049,-0.002421
9.371383,1.862784,4.022464,0.023597,0.007846,-0.004019
9.376173,1.862784,3.979366,0.027858,0.010110,-0.002687
9.385749,1.886727,4.008098,0.030255,0.008911,-0.001489
9.376173,1.910670,4.036830,0.029057,0.005582,0.001574
9.366595,1.915459,3.998521,0.033185,0.006781,0.004770
9.361806,1.886727,4.022464,0.037180,0.006248,0.006634
9.357017,1.872361,4.036830,0.037313,0.001055,0.008765
9.342652,1.838841,4.017675,0.038778,0.000389,0.007300
9.352229,1.819686,4.027253,0.037046,-0.000543,0.004903
9.337862,1.790954,3.974577,0.034117,-0.002008,0.003705
9.337862,1.771800,4.036830,0.028524,-0.003340,0.003039
9.347440,1.767011,4.070350,0.020401,-0.005603,0.000642
9.333074,1.767011,4.036830,0.015341,-0.003473,-0.000557
9.313920,1.781377,4.075139,0.011879,0.001454,-0.000557
9.333074,1.790954,4.089505,0.009882,0.003318,-0.002953
9.337862,1.800531,4.041618,0.006553,0.002653,-0.004285
9.357017,1.795743,4.055984,0.002025,-0.002674,-0.007081
9.347440,1.800531,4.027253,-0.003434,-0.004272,-0.009612
9.366595,1.805320,3.993732,-0.005298,-0.006535,-0.010544
9.366595,1.795743,3.993732,-0.007030,-0.009998,-0.010943
9.390538,1.805320,3.931479,-0.008894,-0.011995,-0.010677
9.395327,1.819686,3.993732,-0.009027,-0.018653,-0.007880
9.376173,1.790954,4.003309,-0.007296,-0.025045,-0.008413
9.361806,1.762222,3.993732,-0.011690,-0.026110,-0.008014
9.376173,1.767011,4.008098,-0.024074,-0.026110,-0.008813
9.366595,1.776588,3.993732,-0.027137,-0.027042,-0.011476
9.366595,1.795743,3.974577,-0.025406,-0.025045,-0.012408
9.352229,1.814897,3.993732,-0.021544,-0.019053,-0.014938
9.347440,1.829263,4.017675,-0.018215,-0.012528,-0.018001
9.357017,1.843629,4.027253,-0.013421,-0.008133,-0.016802
9.352229,1.867572,4.022464,-0.011557,-0.006669,-0.015737
9.352229,1.877150,3.979366,-0.010891,-0.006402,-0.014006
9.371383,1.891516,3.998521,-0.009826,-0.011596,-0.012674
9.357017,1.862784,4.017675,-0.007962,-0.019985,-0.012541
9.352229,1.824475,3.993732,-0.011690,-0.021583,-0.013074
9.347440,1.805320,4.036830,-0.017549,-0.020650,-0.012408
9.333074,1.800531,3.993732,-0.023142,-0.021449,-0.011875
9.342652,1.819686,3.960211,-0.027803,-0.017987,-0.012941
9.361806,1.814897,3.965000,-0.030599,-0.018254,-0.012674
9.361806,1.810109,3.893170,-0.030599,-0.017055,-0.013340
9.371383,1.834052,3.874016,-0.031797,-0.016389,-0.012541
9.366595,1.862784,3.931479,-0.029134,-0.010930,-0.011742
9.357017,1.886727,3.917114,-0.022210,-0.007601,-0.013739
9.380961,1.905882,3.936268,-0.015019,-0.006535,-0.015071
9.390538,1.934614,3.955423,-0.011424,-0.006802,-0.016536
9.414482,1.929825,3.926691,-0.007695,-0.009864,-0.016802
9.385749,1.920248,3.955423,-0.007030,-0.016922,-0.016536
9.371383,1.891516,3.912325,-0.008761,-0.018387,-0.014672
9.357017,1.896304,3.926691,-0.013288,-0.019053,-0.011875
9.357017,1.877150,3.936268,-0.019147,-0.020384,-0.009212
9.366595,1.886727,3.850073,-0.024740,-0.021849,-0.007081
9.395327,1.877150,3.845284,-0.029267,-0.026776,-0.007215
9.395327,1.862784,3.902748,-0.035259,-0.038094,-0.009745
9.380961,1.843629,3.883593,-0.043915,-0.046084,-0.009745
9.385749,1.838841,3.960211,-0.055367,-0.054340,-0.010277
9.371383,1.819686,4.032041,-0.063489,-0.062862,-0.012275
9.385749,1.790954,4.046407,-0.068683,-0.067123,-0.010544
9.390538,1.776588,4.065562,-0.075873,-0.078309,-0.009612
9.390538,1.776588,3.993732,-0.084262,-0.085899,-0.009478
9.366595,1.767011,3.955423,-0.096646,-0.088296,-0.009478
9.342652,1.771800,4.027253,-0.102372,-0.087097,-0.010677
9.342652,1.781377,3.960211,-0.102505,-0.087231,-0.011609
9.313920,1.776588,3.907536,-0.098511,-0.086165,-0.013739
9.294765,1.786165,3.888382,-0.099176,-0.084301,-0.015204
9.333074,1.819686,3.797397,-0.106633,-0.079774,-0.015471
9.380961,1.862784,3.783031,-0.115821,-0.088695,-0.015737
9.448001,1.934614,3.711202,-0.122213,-0.101079,-0.017734
