t,sensor,ax,ay,az,gx,gy,gz
1585566472.040237,17,0.009768009768009768,-0.9943833943833944,0.25396825396825395,0.030525030525030524,0.5570818070818071,0.09157509157509157
1585566472.055592,27,0.001221001221001221,-0.9916971916971917,0.25006105006105006,0.14499389499389498,0.6257631257631258,0.7478632478632479
1585566472.070083,22,0.08009768009768009,-0.9963369963369964,0.06251526251526252,1.0073260073260073,0.7097069597069597,0.007631257631257631
1585566472.084334,6,0.09426129426129426,-0.9843711843711843,0.2507936507936508,1.0531135531135531,0.7402319902319902,0.3128815628815629
1585566472.098837,13,0.003907203907203907,-0.9921855921855922,0.31404151404151404,0.5189255189255189,0.28235653235653235,0.4884004884004884
1585566472.130044,19,0.09377289377289377,-0.9838827838827838,0.2542124542124542,0.9768009768009768,0.0,0.2747252747252747
1585566472.14483,26,0.10989010989010989,-0.926984126984127,0.31868131868131866,1.0531135531135531,0.007631257631257631,1.1523199023199022
1585566472.159122,17,0.008302808302808303,-0.998046398046398,0.063003663003663,0.022893772893772892,0.007631257631257631,1.0454822954822955
1585566472.174038,27,0.019536019536019536,-0.9914529914529915,0.25396825396825395,1.0225885225885225,-0.4884004884004884,0.0
1585566472.188508,22,0.08009768009768009,-0.9921855921855922,0.06642246642246642,1.0225885225885225,0.0763125763125763,0.2747252747252747
1585566472.212875,6,0.09377289377289377,-0.9865689865689866,0.2554334554334554,0.992063492063492,0.0,0.21367521367521367
1585566472.227278,13,0.0002442002442002442,-0.9885225885225886,0.3125763125763126,1.1599511599511598,0.20604395604395603,0.7402319902319902
1585566472.24163,19,0.10402930402930403,-0.9924297924297925,0.31648351648351647,1.2515262515262515,0.015262515262515262,0.6105006105006104
1585566472.256096,26,0.11306471306471307,-0.9247863247863248,0.32234432234432236,2.068070818070818,0.6639194139194139,1.076007326007326
1585566472.279938,17,0.023443223443223443,-1.0002442002442002,0.07081807081807082,0.022893772893772892,0.0,0.5112942612942613
1585566472.294405,27,0.017582417582417582,-0.9826617826617826,0.25006105006105006,0.11446886446886446,0.3128815628815629,0.6333943833943834
1585566472.30874,22,0.07814407814407814,-0.9821733821733821,0.07814407814407814,1.2667887667887667,0.4884004884004884,0.0992063492063492
1585566472.323312,6,0.09426129426129426,-0.9836385836385836,0.2512820512820513,1.0989010989010988,0.40445665445665446,0.0763125763125763
1585566472.337932,13,0.0014652014652014652,-0.9963369963369964,0.32063492063492066,0.9844322344322344,0.2442002442002442,0.5952380952380952
1585566472.352161,19,0.0989010989010989,-0.9914529914529915,0.2656898656898657,0.6105006105006104,0.7326007326007326,0.0
1585566472.366672,26,0.11306471306471307,-0.9255189255189256,0.3111111111111111,1.7322954822954821,0.6562881562881563,0.3891941391941392
1585566472.381107,17,0.007814407814407814,-0.9995115995115995,0.06446886446886446,0.19078144078144077,0.3128815628815629,0.0
1585566472.395575,27,0.007814407814407814,-0.9831501831501831,0.25103785103785103,1.5262515262515262,0.4884004884004884,0.5494505494505494
1585566472.410228,22,0.09426129426129426,-0.9824175824175824,0.0673992673992674,0.5036630036630036,0.030525030525030524,0.351037851037851
1585566472.424673,6,0.0945054945054945,-0.9826617826617826,0.252014652014652,0.8241758241758241,0.0,0.0763125763125763
1585566472.438743,13,0.008302808302808303,-0.9963369963369964,0.3213675213675214,1.9536019536019535,0.1221001221001221,0.6181318681318682
1585566472.453357,19,0.10256410256410256,-0.9914529914529915,0.25103785103785103,0.2442002442002442,0.8318070818070817,0.5189255189255189
1585566472.467758,26,0.10744810744810745,-0.9326007326007326,0.3213675213675214,2.1443833943833943,-0.2518315018315018,0.7173382173382173
1585566472.482123,17,0.01562881562881563,-0.9938949938949939,0.25103785103785103,2.2283272283272284,-1.44993894993895,0.015262515262515262
1585566472.496433,27,0.016361416361416362,-0.9982905982905983,0.25103785103785103,2.686202686202686,0.09157509157509157,0.13736263736263735
1585566472.5129,22,0.09572649572649572,-0.9953601953601954,0.06666666666666667,1.9917582417582418,0.1526251526251526,0.06105006105006105
1585566472.52972,6,0.09377289377289377,-0.9763125763125763,0.25396825396825395,0.015262515262515262,0.06105006105006105,0.007631257631257631
1585566472.543946,13,0.0004884004884004884,-0.9992673992673993,0.32234432234432236,2.1978021978021975,-0.9768009768009768,0.6105006105006104
1585566472.558331,19,0.09963369963369964,-0.9841269841269841,0.3155067155067155,1.4728327228327227,1.9536019536019535,0.6105006105006104
1585566472.573198,26,0.11086691086691086,-0.9142857142857143,0.32551892551892553,1.1675824175824177,0.022893772893772892,0.5265567765567766
1585566472.58773,17,0.015873015873015872,-0.9978021978021978,0.06544566544566545,0.18315018315018314,0.0,0.0
1585566472.602179,27,0.020024420024420023,-0.9982905982905983,0.2512820512820513,1.2591575091575091,0.022893772893772892,0.030525030525030524
1585566472.616603,22,0.09426129426129426,-0.9982905982905983,0.06398046398046398,0.7326007326007326,0.2442002442002442,0.8241758241758241
1585566472.63124,6,0.09377289377289377,-1.0002442002442002,0.07277167277167278,1.1065323565323566,1.4728327228327227,0.2442002442002442
1585566472.645668,13,0.008058608058608058,-0.9924297924297925,0.32234432234432236,0.35866910866910867,-1.8925518925518925,0.7402319902319902
1585566472.660132,19,0.1054945054945055,-0.9838827838827838,0.32161172161172163,1.465201465201465,0.030525030525030524,0.19078144078144077
1585566472.674649,26,0.10500610500610501,-0.9247863247863248,0.3282051282051282,1.3965201465201464,-0.786019536019536,0.5418192918192918
1585566472.688912,17,0.008058608058608058,-1.0002442002442002,0.07448107448107448,0.007631257631257631,-1.8162393162393162,0.015262515262515262
1585566472.703544,27,0.007814407814407814,-0.9846153846153847,0.252014652014652,1.0073260073260073,0.06868131868131867,0.4884004884004884
1585566472.718006,22,0.07521367521367521,-0.9807081807081807,0.0735042735042735,1.0989010989010988,0.015262515262515262,0.1221001221001221
1585566472.732453,6,0.09572649572649572,-0.9958485958485959,0.2542124542124542,1.014957264957265,0.641025641025641,0.4884004884004884
1585566472.747036,13,0.0002442002442002442,-0.9960927960927961,0.31404151404151404,0.3128815628815629,-3.1517094017094016,0.7326007326007326
1585566472.76153,19,0.0967032967032967,-0.9846153846153847,0.3128205128205128,1.5491452991452992,-1.8772893772893773,0.0
1585566472.775969,26,0.10793650793650794,-0.9262515262515263,0.3194139194139194,1.4804639804639803,-0.7631257631257631,0.9233821733821733
1585566472.790339,17,0.01562881562881563,-1.0002442002442002,0.07106227106227106,1.4117826617826617,-1.9536019536019535,0.8775946275946276
1585566472.804806,27,0.015873015873015872,-0.9914529914529915,0.2549450549450549,1.282051282051282,-0.8089133089133089,0.12973137973137971
1585566472.819245,22,0.09401709401709402,-0.9904761904761905,0.07057387057387057,0.496031746031746,1.014957264957265,0.7478632478632479
1585566472.833845,6,0.09377289377289377,-0.9846153846153847,0.06495726495726496,0.8852258852258852,0.9768009768009768,0.1221001221001221
1585566472.848371,13,0.0,-0.999023199023199,0.31746031746031744,1.9612332112332111,-1.8925518925518925,0.007631257631257631
1585566472.862767,19,0.11282051282051282,-0.9836385836385836,0.31648351648351647,1.9688644688644688,-0.4884004884004884,0.6105006105006104
1585566472.877095,26,0.11233211233211234,-0.9228327228327229,0.32283272283272285,1.6712454212454213,-0.6028693528693528,0.5036630036630036
1585566472.891535,17,0.025152625152625153,-1.0002442002442002,0.07912087912087912,1.2362637362637363,-1.8315018315018314,0.09157509157509157
1585566472.91354,27,0.03394383394383394,-0.9719169719169719,0.2796092796092796,0.0,-1.9536019536019535,0.5494505494505494
1585566472.927893,22,0.11404151404151404,-0.9997557997557998,0.06446886446886446,2.0146520146520146,2.5717338217338215,0.2518315018315018
1585566472.94259,6,0.0,-0.9846153846153847,0.2507936507936508,0.2518315018315018,0.38156288156288154,0.015262515262515262
1585566472.957201,13,0.012698412698412698,-1.9203907203907205,0.25006105006105006,0.3052503052503052,-0.9615384615384616,1.014957264957265
1585566472.971633,19,0.0004884004884004884,-0.998046398046398,0.3282051282051282,2.0985958485958487,2.8846153846153846,-1.7475579975579976
1585566472.993225,26,0.12136752136752137,-0.9111111111111111,0.3326007326007326,2.007020757020757,-0.931013431013431,-1.365995115995116
1585566473.007645,17,0.007814407814407814,-0.9885225885225886,0.07863247863247863,0.06105006105006105,-1.7094017094017093,0.06105006105006105
1585566473.022121,27,0.12503052503052503,-0.9836385836385836,0.315018315018315,2.1367521367521367,1.984126984126984,-1.800976800976801
1585566473.036501,22,0.12503052503052503,-0.9836385836385836,0.06642246642246642,0.030525030525030524,0.0992063492063492,-0.42735042735042733
1585566473.05106,6,0.004151404151404151,-1.0,0.06935286935286936,0.25946275946275943,0.06105006105006105,-1.8086080586080586
1585566473.065633,13,0.0002442002442002442,-0.9924297924297925,0.305982905982906,0.6257631257631258,0.19078144078144077,0.0
1585566473.08007,19,0.0,-0.9943833943833944,0.3128205128205128,0.0,0.5189255189255189,-2.7396214896214897
1585566473.094411,26,0.1282051282051282,-0.9277167277167278,0.31404151404151404,1.5415140415140414,0.8623321123321123,-0.3052503052503052
1585566473.108702,17,0.0002442002442002442,-0.9997557997557998,0.0713064713064713,0.9768009768009768,0.09157509157509157,0.3128815628815629
1585566473.123236,27,0.13382173382173382,-1.0002442002442002,0.27057387057387056,0.18315018315018314,0.022893772893772892,0.09157509157509157
1585566473.137822,22,0.1562881562881563,-1.0002442002442002,0.0673992673992674,2.0985958485958487,0.5570818070818071,0.03815628815628815
1585566473.152192,6,0.03125763125763126,-0.9958485958485959,0.08302808302808302,0.06105006105006105,0.9768009768009768,0.5799755799755799
1585566473.166611,13,0.003907203907203907,-0.9963369963369964,0.3286935286935287,0.4884004884004884,0.022893772893772892,0.4884004884004884
1585566473.18116,19,0.13015873015873017,-0.9782661782661782,0.3128205128205128,1.282051282051282,5.998168498168498,-2.4267399267399266
1585566473.195641,26,0.1728937728937729,-0.9128205128205128,0.3247863247863248,2.0833333333333335,7.944139194139194,-1.3125763125763126
1585566473.210033,17,0.0017094017094017094,-0.9841269841269841,0.07423687423687424,0.0,8.89041514041514,0.5189255189255189
1585566473.225358,27,0.14163614163614163,-0.9875457875457876,0.25787545787545785,1.014957264957265,0.7402319902319902,-6.95970695970696
1585566473.240063,22,0.17533577533577532,-1.9133089133089134,0.073992673992674,0.06105006105006105,10.5006105006105,0.2747252747252747
1585566473.254611,6,0.04810744810744811,-0.9777777777777777,0.25006105006105006,1.465201465201465,0.9768009768009768,-3.6477411477411477
1585566473.26909,13,0.01562881562881563,-1.0002442002442002,0.31306471306471306,0.1221001221001221,8.371489621489621,-3.716422466422466
1585566473.293685,19,0.126007326007326,-0.9997557997557998,0.3137973137973138,0.4884004884004884,2.464896214896215,-4.838217338217338
1585566473.308057,26,0.1711843711843712,-0.9352869352869353,0.3333333333333333,2.686202686202686,20.795177045177045,-4.22008547008547
1585566473.322682,17,0.003907203907203907,-0.9843711843711843,0.07863247863247863,0.3052503052503052,23.954517704517706,-4.8840048840048835
1585566473.343136,27,0.1562881562881563,-0.9956043956043956,0.25787545787545785,1.9536019536019535,7.936507936507936,-5.738705738705739
1585566473.357551,22,0.002197802197802198,-0.9992673992673993,0.252014652014652,0.0,15.636446886446887,0.1984126984126984
1585566473.381634,6,0.001221001221001221,-0.9992673992673993,0.10158730158730159,0.2442002442002442,0.7326007326007326,-7.684676434676434
1585566473.396049,13,0.0009768009768009768,-0.9963369963369964,0.3614163614163614,-10.691391941391942,8.012820512820513,-7.326007326007326
1585566473.410485,19,0.046886446886446886,-0.9997557997557998,0.33015873015873015,-7.303113553113553,22.71062271062271,0.9768009768009768
1585566473.424931,26,0.1094017094017094,-0.8925518925518926,0.38168498168498166,-3.4035409035409034,30.715811965811966,-4.700854700854701
1585566473.442881,17,0.0004884004884004884,-0.960927960927961,0.2532356532356532,-7.814407814407814,28.708791208791208,-5.357142857142857
1585566473.457113,27,0.06568986568986569,-1.9047619047619047,0.2507936507936508,-6.761294261294261,7.822039072039072,-3.7927350427350426
1585566473.473239,22,0.004395604395604396,-1.9196581196581197,0.252014652014652,7.822039072039072,25.663919413919412,8.79120879120879
1585566473.487757,6,0.06251526251526252,-0.9802197802197802,0.25006105006105006,-5.4945054945054945,0.434981684981685,-3.7545787545787546
1585566473.50216,13,0.07032967032967033,-1.0002442002442002,0.29352869352869354,-22.954822954822955,1.2515262515262515,1.5567765567765568
