t,sensor,ax,ay,az,gx,gy,gz
1585485349.886064,17,0.019536019536019536,-0.9831501831501831,0.7501831501831502,0.015262515262515262,15.75091575091575,2.8846153846153846
1585485349.901005,27,0.08595848595848596,-0.9924297924297925,-0.22442002442002443,0.9844322344322344,0.7326007326007326,0.0
1585485349.915348,22,0.004884004884004884,-0.9924297924297925,-0.22783882783882783,0.5036630036630036,0.5341880341880342,0.4884004884004884
1585485349.931219,6,0.031746031746031744,-1.0002442002442002,0.7533577533577533,0.0,1.9536019536019535,0.28235653235653235
1585485349.946039,13,0.06251526251526252,-1.9963369963369964,-0.15433455433455434,0.4884004884004884,8.85989010989011,0.4884004884004884
1585485349.960541,19,0.03296703296703297,-0.968986568986569,-0.24810744810744811,0.0,0.2518315018315018,0.7326007326007326
1585485349.975202,26,0.08986568986568987,-0.9728937728937729,-0.10525030525030525,2.129120879120879,6.646825396825396,-0.33577533577533575
1585485349.989931,17,0.023687423687423687,-1.4222222222222223,0.8366300366300367,4.044566544566544,4.9603174603174605,2.1596459096459095
1585485350.00452,27,0.07106227106227106,-0.9968253968253968,-0.14065934065934066,0.030525030525030524,0.38156288156288154,1.0378510378510377
1585485350.019268,22,0.07228327228327228,-0.9846153846153847,-0.13772893772893774,1.0989010989010988,3.663003663003663,2.090964590964591
1585485350.041012,6,0.017826617826617826,-1.0,0.8610500610500611,8.058608058608058,2.953296703296703,-3.6324786324786325
1585485350.055372,13,0.07448107448107448,-2.0004884004884005,-0.18681318681318682,1.984126984126984,2.1978021978021975,0.2442002442002442
1585485350.069768,19,0.010744810744810745,-0.9997557997557998,-0.11526251526251527,11.79029304029304,1.2515262515262515,0.2670940170940171
1585485350.084265,26,0.09010989010989011,-0.9775335775335775,-0.1374847374847375,11.645299145299145,2.7777777777777777,0.1526251526251526
1585485350.098769,17,0.006349206349206349,-0.9836385836385836,0.8312576312576313,7.936507936507936,1.0989010989010988,0.06105006105006105
1585485350.113437,27,0.10329670329670329,-0.9973137973137973,-0.12478632478632479,1.465201465201465,2.0757020757020754,0.702075702075702
1585485350.127913,22,0.006105006105006105,-1.0002442002442002,-0.11623931623931624,0.13736263736263735,2.838827838827839,0.0
1585485350.142417,6,0.008302808302808303,-0.9860805860805861,0.7511599511599512,3.9224664224664223,0.8241758241758241,0.1221001221001221
1585485350.157043,13,0.1641025641025641,-2.0004884004884005,-0.24566544566544565,1.9536019536019535,5.86080586080586,0.007631257631257631
1585485350.171771,19,0.12698412698412698,-1.0002442002442002,-0.14847374847374847,1.0378510378510377,0.1221001221001221,2.380952380952381
1585485350.186544,26,0.05518925518925519,-0.9413919413919414,-0.07301587301587302,7.997557997557998,1.2286324786324785,-0.5799755799755799
1585485350.201226,17,0.023687423687423687,-0.9982905982905983,0.7741147741147741,3.907203907203907,-3.838522588522588,0.007631257631257631
1585485350.21574,27,0.02442002442002442,-0.9982905982905983,-0.21636141636141637,0.18315018315018314,0.7478632478632479,0.4884004884004884
1585485350.230326,22,0.063003663003663,-1.0002442002442002,-0.12063492063492064,6.9673382173382175,-7.806776556776557,0.0
1585485350.244818,6,0.0019536019536019536,-1.0002442002442002,0.7501831501831502,4.365079365079365,-9.523809523809524,0.1526251526251526
1585485350.259351,13,0.0031746031746031746,-0.9978021978021978,0.0009768009768009768,0.0,-13.064713064713064,0.0
1585485350.274017,19,0.003907203907203907,-0.9924297924297925,-0.20317460317460317,0.0,-14.896214896214897,-0.7631257631257631
1585485350.288704,26,0.06984126984126984,-1.0048840048840049,-0.10329670329670329,8.882783882783883,-15.773809523809524,-2.1214896214896215
1585485350.303262,17,0.007814407814407814,-0.998046398046398,0.7616605616605616,3.1974969474969472,-16.605616605616603,0.0
1585485350.317767,27,0.09768009768009768,-0.991941391941392,-0.12356532356532357,0.7631257631257631,-19.29181929181929,-1.465201465201465
1585485350.332117,22,0.12503052503052503,-1.0002442002442002,-0.10036630036630037,3.907203907203907,-28.205128205128204,0.33577533577533575
1585485350.34679,6,0.05177045177045177,-0.9897435897435898,0.7814407814407814,3.968253968253968,0.9768009768009768,0.9844322344322344
1585485350.361349,13,0.08009768009768009,-1.0002442002442002,-0.11086691086691086,5.982905982905983,-14.652014652014651,2.5335775335775335
1585485350.375907,19,0.06349206349206349,-0.9987789987789988,-0.12478632478632479,2.93040293040293,-20.268620268620268,3.2127594627594624
1585485350.390506,26,0.0945054945054945,-0.9404151404151404,-0.04224664224664225,-0.3663003663003663,-15.842490842490841,3.7393162393162394
1585485350.405022,17,0.008058608058608058,-1.4102564102564104,0.7658119658119658,3.1974969474969472,-15.628815628815628,0.18315018315018314
