rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,output_Hz,
01/01/2000,00:00:01.31,114.75,264.65,-966.80,-6.47,-60.89,-19.56,-33.0,-22.80,-117.0,30.43,500.0,
01/01/2000,00:00:01.33,139.65,258.30,-1000.0,6.74,-54.67,1.48,-29.10,-22.35,-116.55,30.62,100.0,
01/01/2000,00:00:01.34,107.91,217.77,-936.04,11.42,-47.18,12.17,-27.0,-21.45,-117.45,30.14,93.750,
01/01/2000,00:00:01.35,82.03,226.07,-914.55,10.77,-34.97,16.21,-26.10,-22.80,-116.25,30.62,93.023,
01/01/2000,00:00:01.36,190.43,200.20,-1017.58,17.08,-6.73,25.62,-28.05,-22.05,-117.30,30.62,92.593,
01/01/2000,00:00:01.38,29.79,199.71,-891.60,16.35,28.15,49.06,-26.10,-22.35,-118.05,30.47,90.909,
01/01/2000,00:00:01.39,43.46,211.91,-906.25,4.18,42.26,44.18,-26.55,-22.80,-116.55,30.67,90.909,
01/01/2000,00:00:01.40,72.27,223.14,-935.06,5.47,40.90,36.43,-26.55,-22.80,-116.55,30.52,91.954,
01/01/2000,00:00:01.41,58.59,239.75,-949.71,25.53,19.18,23.59,-26.55,-22.80,-116.55,30.28,91.837,
01/01/2000,00:00:01.42,94.73,256.35,-941.41,14.58,15.18,21.82,-27.90,-24.90,-116.40,30.62,91.743,
01/01/2000,00:00:01.43,88.87,243.16,-917.97,9.65,6.09,20.55,-29.10,-24.75,-115.50,30.19,91.667,
01/01/2000,00:00:01.44,80.08,234.86,-885.74,14.65,-13.69,7.74,-28.80,-24.0,-115.05,30.47,91.603,
01/01/2000,00:00:01.45,84.47,184.08,-937.01,0.44,-27.55,-24.38,-28.65,-25.65,-116.40,30.62,91.549,
01/01/2000,00:00:01.46,33.20,181.15,-892.58,-4.40,-41.43,-47.04,-28.05,-24.30,-115.50,30.33,91.503,
01/01/2000,00:00:01.47,65.92,222.66,-919.92,-18.34,-51.04,-53.15,-27.30,-23.55,-116.25,30.67,92.025,
01/01/2000,00:00:01.48,79.59,232.42,-964.84,-13.61,-51.11,-43.50,-27.30,-23.55,-116.25,30.33,91.429,
01/01/2000,00:00:01.49,100.59,324.71,-1077.15,31.13,-37.98,-34.38,-27.30,-23.55,-116.25,30.47,91.398,
01/01/2000,00:00:01.51,110.84,246.09,-968.75,19.64,-5.10,-12.01,-23.70,-25.35,-117.15,30.67,90.909,
01/01/2000,00:00:01.52,6.35,243.16,-798.34,125.92,-24.89,6.21,-26.10,-24.30,-114.30,30.33,91.346,
01/01/2000,00:00:01.53,64.45,172.36,-1003.42,234.47,-77.53,17.56,-24.75,-26.10,-116.70,30.67,91.324,
01/01/2000,00:00:01.54,33.69,121.58,-1046.88,158.69,-64.37,3.44,-22.50,-28.80,-115.20,30.52,90.909,
