rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,output_Hz,
01/01/2000,00:00:01.69,144.04,61.52,-972.66,4.24,5.54,-8.95,-6.45,-29.40,-77.10,28.32,94.488,
01/01/2000,00:00:01.70,161.62,70.80,-979.49,3.75,6.44,-11.93,-7.20,-27.15,-78.15,27.98,94.629,
01/01/2000,00:00:01.71,152.34,77.15,-988.28,5.95,5.66,-11.31,-8.25,-28.65,-78.60,28.08,94.527,
01/01/2000,00:00:01.72,150.88,62.50,-988.77,2.78,5.37,-13.95,-9.60,-28.50,-76.20,28.22,94.431,
01/01/2000,00:00:01.73,150.88,60.55,-986.33,10.18,7.79,-11.80,-7.35,-28.50,-76.95,27.98,94.563,
01/01/2000,00:00:01.74,155.76,55.66,-983.40,13.04,10.81,-14.09,-7.35,-28.50,-76.95,28.51,94.470,
01/01/2000,00:00:01.75,137.70,64.45,-958.01,15.13,13.89,-18.65,-7.35,-28.50,-76.95,28.08,94.382,
01/01/2000,00:00:01.76,165.53,65.92,-954.59,22.99,7.94,-20.96,-7.35,-27.30,-77.55,27.98,94.505,
01/01/2000,00:00:01.77,116.21,39.06,-973.63,27.03,14.53,-23.47,-7.20,-28.65,-77.10,27.89,94.218,
01/01/2000,00:00:01.78,52.25,29.79,-1038.57,28.94,18.42,-23.24,-7.95,-30.30,-77.40,27.98,94.340,
01/01/2000,00:00:01.80,106.93,36.13,-994.63,37.34,16.63,-31.63,-8.70,-27.90,-77.40,28.32,94.262,
01/01/2000,00:00:01.81,165.04,34.18,-983.40,44.27,15.68,-36.31,-7.35,-29.25,-77.55,27.98,94.188,
01/01/2000,00:00:01.82,175.78,29.30,-999.51,48.33,18.50,-50.73,-7.50,-30.30,-78.90,28.22,94.303,
