rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,output_Hz,
01/01/2000,00:00:01.33,335.45,470.21,-802.25,-0.76,-0.71,3.79,-29.40,11.55,-100.05,35.94,250.00,
01/01/2000,00:00:01.43,325.68,490.72,-790.04,0.64,-1.12,1.63,-28.65,10.80,-100.05,36.13,19.42,
01/01/2000,00:00:01.54,340.82,458.50,-803.71,5.32,-1.97,3.80,-30.15,10.35,-100.80,35.98,14.78,
01/01/2000,00:00:01.64,337.89,468.26,-812.99,1.04,-2.84,4.76,-28.80,10.95,-99.15,36.13,13.20,
01/01/2000,00:00:01.74,331.05,457.52,-802.73,2.08,0.70,7.02,-29.85,10.50,-99.15,36.32,12.41,
01/01/2000,00:00:01.85,324.71,491.70,-791.50,-0.89,1.22,5.24,-29.85,10.50,-99.15,36.27,11.93,
01/01/2000,00:00:01.95,347.17,467.77,-801.27,-4.37,2.29,-6.97,-28.95,8.85,-99.30,36.27,11.61,
01/01/2000,00:00:02.04,338.38,494.63,-788.57,0.37,1.27,-1.21,-28.65,10.05,-100.50,36.27,11.38,
01/01/2000,00:00:02.14,328.61,426.27,-805.66,-0.18,4.56,-5.17,-28.80,11.25,-99.60,36.42,11.19,
01/01/2000,00:00:02.24,349.61,455.57,-813.48,1.06,1.08,-0.85,-28.95,10.05,-100.50,36.46,11.06,
01/01/2000,00:00:02.34,335.45,460.94,-799.80,1.63,-3.18,2.89,-28.05,9.00,-100.65,36.27,10.96,
01/01/2000,00:00:02.44,341.80,474.12,-800.29,-4.79,0.42,0.08,-28.95,9.30,-99.75,36.22,10.87,
01/01/2000,00:00:02.54,323.24,481.45,-807.13,-0.23,-3.23,5.37,-28.65,10.05,-100.50,36.13,10.80,
01/01/2000,00:00:02.64,361.82,486.33,-821.78,-2.69,-0.62,-6.94,-29.25,8.25,-99.60,36.27,10.74,
01/01/2000,00:00:02.74,326.17,457.52,-751.95,-16.65,11.88,-37.72,-28.20,9.60,-99.00,36.46,10.68,
01/01/2000,00:00:02.84,216.80,413.57,-816.89,-44.21,28.43,-91.74,-28.50,11.70,-100.20,36.08,10.64,
