rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,output_Hz,
01/01/2000,00:00:01.33,58.59,248.05,-904.30,-69.01,-34.70,-29.91,-10.20,-1.50,-96.30,39.15,250.00,
01/01/2000,00:00:01.43,70.31,389.16,-941.89,-14.48,-30.18,7.47,-8.85,3.60,-102.90,38.62,19.42,
01/01/2000,00:00:01.54,53.71,446.78,-930.18,-20.68,-1.69,35.71,-7.20,16.20,-101.70,38.76,14.78,
01/01/2000,00:00:01.64,-23.93,763.18,-266.11,53.71,-124.98,-0.19,-9.30,24.45,-88.95,38.91,13.16,
01/01/2000,00:00:01.74,-35.64,417.97,-899.41,-3.40,6.91,2.21,-7.65,16.95,-80.85,38.96,12.41,
01/01/2000,00:00:01.85,58.59,538.57,-769.04,-61.18,80.46,39.47,-11.85,15.75,-80.55,38.86,11.90,
01/01/2000,00:00:01.95,97.66,591.31,-677.73,-80.74,-37.08,3.73,-14.85,21.15,-78.90,38.86,11.59,
01/01/2000,00:00:02.04,-57.62,750.98,-728.52,17.92,-29.52,-58.20,-7.80,22.50,-74.85,38.96,11.36,
01/01/2000,00:00:02.14,-106.93,601.56,-799.80,25.16,35.06,-2.89,-5.55,22.35,-80.85,38.86,11.19,
01/01/2000,00:00:02.24,-82.52,602.54,-875.00,-2.85,11.66,7.15,-7.80,22.20,-82.05,39.24,11.06,
01/01/2000,00:00:02.34,-39.55,593.75,-773.93,-28.63,14.05,9.18,-7.95,22.65,-83.25,38.86,10.96,
01/01/2000,00:00:02.44,-40.04,637.70,-793.95,-13.41,13.47,-0.53,-9.45,24.60,-82.65,39.15,10.87,
01/01/2000,00:00:02.54,-30.76,628.42,-784.18,-10.60,2.92,-4.81,-8.85,25.50,-81.30,39.15,10.80,
01/01/2000,00:00:02.64,-37.60,630.37,-780.76,4.66,2.06,-3.19,-9.00,24.30,-80.40,38.96,10.74,
01/01/2000,00:00:02.74,-47.85,655.27,-735.84,6.37,-0.90,-9.25,-9.60,24.45,-81.30,39.05,10.68,
01/01/2000,00:00:02.84,-44.43,626.46,-781.25,-1.55,-4.04,-5.21,-9.75,24.30,-82.65,39.29,10.64,
01/01/2000,00:00:02.94,1.46,606.93,-767.58,-2.77,-0.21,-2.02,-10.35,24.00,-81.30,38.91,10.60,
01/01/2000,00:00:03.05,-22.95,646.00,-746.09,3.95,0.17,-2.94,-11.40,25.20,-82.35,39.44,10.56,
01/01/2000,00:00:03.15,-90.33,602.54,-735.35,-89.84,31.04,1.71,-11.25,26.10,-82.95,39.39,10.53,
01/01/2000,00:00:03.25,-5.86,779.30,-698.24,-57.73,12.44,11.82,-13.50,32.25,-80.10,38.96,10.50,
01/01/2000,00:00:03.35,57.62,833.01,-599.61,-6.59,-7.53,10.62,-10.50,32.55,-78.90,39.15,10.48,
01/01/2000,00:00:03.45,24.90,822.27,-521.00,-29.11,6.86,1.90,-12.60,33.15,-75.90,39.15,10.46,
01/01/2000,00:00:03.55,75.20,838.87,-508.30,-9.36,1.13,1.87,-14.70,35.85,-73.35,39.15,10.44,
01/01/2000,00:00:03.65,18.07,856.93,-525.88,-10.24,-1.91,-5.27,-13.80,36.00,-74.70,39.44,10.42,
01/01/2000,00:00:03.75,-33.20,871.09,-586.91,-89.50,-1.99,-51.86,-11.25,34.50,-75.00,39.10,10.40,
01/01/2000,00:00:03.85,-150.88,833.01,-380.86,6.78,-6.28,-16.40,-7.80,35.85,-72.30,39.10,10.38,
01/01/2000,00:00:03.95,-116.21,893.07,-502.44,45.31,46.16,21.16,-10.05,33.90,-72.30,39.39,10.37,
01/01/2000,00:00:04.05,-27.34,902.34,-521.00,15.54,-15.66,0.74,-10.50,35.25,-74.25,39.10,10.36,
01/01/2000,00:00:04.16,21.00,891.60,-474.61,-40.82,10.42,17.66,-11.25,36.00,-73.95,39.39,10.34,
01/01/2000,00:00:04.26,-21.00,863.77,-498.05,0.06,-0.92,-1.51,-13.65,34.65,-73.35,39.15,10.33,
