rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,output_Hz,
01/01/2000,00:00:01.33,92.77,99.61,-988.77,1.33,-27.63,13.27,-9.30,3.15,-88.20,31.48,333.33,
01/01/2000,00:00:01.39,73.24,88.87,-993.16,-16.77,3.18,9.96,-7.95,3.00,-86.25,31.53,37.74,
01/01/2000,00:00:01.40,82.52,69.34,-973.14,-11.95,1.07,-10.26,-8.40,4.50,-86.55,31.53,45.45,
01/01/2000,00:00:01.41,78.61,88.38,-1006.35,-7.06,4.97,-17.15,-8.40,4.50,-86.55,31.34,52.63,
01/01/2000,00:00:01.42,43.95,107.42,-987.30,-0.31,10.80,-18.60,-8.40,4.80,-88.35,31.67,58.82,
01/01/2000,00:00:01.43,83.01,71.78,-959.96,0.93,-6.39,-20.34,-8.85,5.10,-86.40,31.72,60.61,
01/01/2000,00:00:01.44,68.85,93.75,-982.42,3.82,-12.18,-14.20,-9.60,5.85,-88.50,31.67,64.22,
01/01/2000,00:00:01.45,67.87,61.52,-957.52,0.78,-16.80,-7.43,-9.60,6.15,-87.45,31.48,67.80,
01/01/2000,00:00:01.46,56.15,82.52,-967.77,3.26,-15.67,-8.30,-9.60,6.15,-87.45,31.67,70.87,
01/01/2000,00:00:01.47,58.11,66.89,-977.05,0.83,-11.61,-7.76,-8.85,6.15,-88.50,31.72,72.99,
01/01/2000,00:00:01.48,74.22,96.19,-962.40,-1.11,-5.37,-5.71,-7.35,5.10,-88.95,31.67,75.34,
01/01/2000,00:00:01.49,42.97,101.07,-973.63,-1.22,-0.80,0.90,-8.55,4.65,-85.95,31.53,75.00,
01/01/2000,00:00:01.50,75.68,80.08,-973.63,-10.56,0.85,1.37,-10.05,4.65,-86.70,31.86,76.47,
01/01/2000,00:00:01.51,65.92,115.72,-1010.74,-3.78,3.98,-5.24,-10.05,4.65,-86.70,31.77,78.21,
01/01/2000,00:00:01.52,77.64,91.31,-997.56,7.53,13.44,-5.89,-7.95,5.25,-88.05,31.38,79.79,
01/01/2000,00:00:01.53,78.61,88.38,-989.75,12.04,18.23,-5.08,-8.40,4.80,-88.65,31.67,80.81,
01/01/2000,00:00:01.55,82.52,80.57,-1029.79,11.56,30.69,1.27,-9.30,3.15,-85.65,31.53,80.57,
01/01/2000,00:00:01.56,97.17,87.40,-988.28,3.66,39.17,5.82,-9.30,3.15,-85.65,31.58,81.45,
01/01/2000,00:00:01.57,65.43,94.73,-992.68,-0.73,39.70,6.46,-9.30,3.15,-85.65,31.53,82.61,
01/01/2000,00:00:01.58,77.64,96.68,-989.26,-0.32,39.75,7.40,-10.95,4.05,-88.05,31.38,83.33,
01/01/2000,00:00:01.59,109.86,82.03,-978.03,-1.34,39.00,14.03,-8.85,4.35,-88.95,31.58,84.34,
01/01/2000,00:00:01.60,121.09,103.52,-984.86,2.89,30.35,12.18,-9.60,5.10,-88.50,31.67,84.94,
01/01/2000,00:00:01.61,102.05,94.24,-996.58,6.38,28.43,5.21,-10.35,6.60,-88.20,31.58,84.56,
01/01/2000,00:00:01.62,91.31,58.59,-1010.25,2.24,35.38,8.99,-11.25,3.75,-88.65,31.72,85.11,
01/01/2000,00:00:01.63,119.14,120.12,-984.38,5.15,30.56,-1.95,-11.25,5.25,-89.85,31.53,85.62,
01/01/2000,00:00:01.64,126.46,90.82,-984.38,8.77,21.85,-5.11,-11.10,5.40,-89.25,31.67,86.38,
01/01/2000,00:00:01.65,143.55,95.21,-976.56,13.29,19.57,-6.67,-11.70,6.00,-90.45,31.38,87.10,
01/01/2000,00:00:01.66,149.41,84.47,-990.72,16.69,12.71,-8.42,-11.70,6.00,-90.45,31.53,86.42,
01/01/2000,00:00:01.67,135.74,73.73,-992.68,14.11,8.12,-10.98,-11.70,4.50,-91.20,31.77,86.83,
01/01/2000,00:00:01.68,144.53,79.10,-975.59,12.53,0.69,-13.16,-13.05,5.55,-90.15,31.38,87.46,
01/01/2000,00:00:01.69,158.69,79.10,-978.52,13.05,-6.18,-9.90,-12.60,5.10,-89.55,31.67,87.82,
01/01/2000,00:00:01.70,168.95,87.40,-993.65,13.53,-7.20,-14.53,-12.90,3.15,-89.55,31.72,88.40,
01/01/2000,00:00:01.71,155.27,57.13,-972.17,10.05,-7.30,-12.66,-12.90,3.15,-89.55,31.77,88.71,
