rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,output_Hz,
01/01/2000,00:00:01.46,123.54,791.50,-538.57,3.03,-1.97,1.29,-23.40,-16.20,-136.05,28.60,333.33,
01/01/2000,00:00:01.51,98.14,786.13,-547.36,2.66,-3.47,-3.66,-24.60,-17.25,-137.25,28.70,37.04,
01/01/2000,00:00:01.53,88.87,760.25,-546.88,3.18,-1.48,2.07,-24.45,-15.90,-138.15,28.56,44.78,
01/01/2000,00:00:01.54,81.54,773.44,-553.22,4.96,-3.67,2.76,-23.85,-15.30,-137.55,28.22,51.95,
01/01/2000,00:00:01.55,105.96,768.07,-553.22,6.34,-0.88,4.31,-24.45,-15.90,-138.60,28.60,58.14,
01/01/2000,00:00:01.56,93.26,791.50,-569.34,9.84,-1.37,8.00,-24.45,-15.45,-138.60,28.51,60.00,
01/01/2000,00:00:01.57,95.21,781.74,-594.73,9.05,-1.92,8.00,-24.30,-16.05,-139.80,28.56,63.64,
01/01/2000,00:00:01.58,99.12,807.62,-601.07,13.34,-4.92,6.37,-24.00,-15.45,-139.20,28.75,67.23,
01/01/2000,00:00:01.59,124.02,836.43,-570.80,11.75,-5.10,9.75,-24.30,-16.50,-139.05,28.41,69.77,
01/01/2000,00:00:01.60,122.56,825.20,-563.96,6.21,-2.78,8.08,-24.75,-14.70,-139.05,28.75,72.46,
01/01/2000,00:00:01.62,106.93,805.18,-588.87,-0.97,3.44,3.67,-24.75,-14.70,-139.95,28.17,72.37,
01/01/2000,00:00:01.63,132.81,804.20,-621.09,1.14,1.08,6.13,-23.55,-16.50,-140.55,28.75,74.07,
01/01/2000,00:00:01.64,127.93,820.80,-623.54,2.81,-1.51,3.76,-23.55,-14.55,-138.30,28.56,76.02,
01/01/2000,00:00:01.65,126.46,815.92,-637.21,2.92,-4.88,2.00,-22.65,-16.95,-139.20,28.56,77.78,
01/01/2000,00:00:01.66,132.81,824.71,-616.70,9.01,-5.92,-2.11,-24.30,-16.05,-138.75,28.60,78.95,
