rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,output_Hz,
01/01/2000,00:00:01.34,-17.58,0.98,-997.07,-0.48,-1.31,0.08,-23.10,-6.15,-135.75,30.33,250.00,
01/01/2000,00:00:01.39,-16.11,1.46,-1000.49,0.47,-2.05,0.63,-21.45,-8.25,-135.30,30.09,37.04,
01/01/2000,00:00:01.40,-23.93,-12.70,-1014.16,-2.66,-2.53,-1.69,-20.25,-8.40,-134.40,30.33,44.78,
01/01/2000,00:00:01.41,-21.97,-14.65,-987.30,1.94,-3.72,2.10,-22.35,-6.60,-136.20,30.28,51.95,
01/01/2000,00:00:01.42,-22.46,-0.49,-1006.35,1.85,-2.26,0.08,-22.35,-6.60,-136.20,30.09,58.14,
01/01/2000,00:00:01.43,-27.34,-2.93,-998.54,-1.34,-1.05,1.34,-20.70,-7.20,-136.05,30.47,60.00,
01/01/2000,00:00:01.44,-33.20,3.91,-999.51,-0.60,-0.05,-0.44,-21.75,-7.65,-135.15,30.47,63.64,
01/01/2000,00:00:01.45,-31.74,-5.37,-1001.95,-0.10,0.36,0.11,-21.15,-6.00,-135.30,30.09,67.23,
01/01/2000,00:00:01.46,-26.37,-6.84,-997.07,0.17,0.15,-0.77,-21.00,-7.35,-137.55,29.99,70.31,
01/01/2000,00:00:01.47,-38.09,7.32,-998.54,-0.63,2.22,0.17,-21.00,-7.35,-137.55,30.09,72.46,
01/01/2000,00:00:01.48,-21.97,-8.30,-1000.00,0.62,1.75,-0.10,-22.05,-9.30,-134.70,30.28,74.83,
01/01/2000,00:00:01.49,-20.51,-5.86,-1000.49,0.41,1.92,-0.15,-21.45,-8.25,-136.35,30.33,74.53,
01/01/2000,00:00:01.51,-21.00,-1.46,-993.65,0.92,1.05,-2.24,-21.15,-7.50,-136.65,30.43,76.02,
01/01/2000,00:00:01.51,-34.67,7.81,-995.61,-1.22,1.17,-0.83,-21.15,-7.50,-136.65,30.19,77.78,
01/01/2000,00:00:01.53,-21.00,-4.88,-1004.39,1.85,0.40,-0.53,-21.00,-7.65,-136.50,30.28,79.37,
01/01/2000,00:00:01.53,-36.62,-7.32,-999.51,0.91,-1.29,-0.01,-21.90,-7.95,-136.50,29.80,80.40,
01/01/2000,00:00:01.55,-22.46,-11.23,-1008.79,-0.67,-0.13,-1.15,-23.70,-7.95,-134.55,30.43,80.19,
01/01/2000,00:00:01.56,-20.02,-0.49,-1009.77,-0.72,1.97,-1.02,-21.00,-7.35,-135.15,30.33,81.08,
01/01/2000,00:00:01.57,-14.65,1.46,-1000.49,-0.91,2.74,-2.11,-21.00,-7.35,-135.15,30.33,81.90,
01/01/2000,00:00:01.58,-13.18,-3.42,-999.02,1.45,5.02,-0.87,-21.90,-6.00,-136.65,30.33,82.99,
01/01/2000,00:00:01.59,-23.93,3.42,-999.51,3.98,2.59,0.23,-21.30,-8.10,-136.95,30.47,84.00,
01/01/2000,00:00:01.60,-48.34,-50.29,-1068.85,-8.86,6.12,20.88,-22.65,-6.75,-136.05,30.62,83.33,
01/01/2000,00:00:01.61,-14.16,-4.88,-1011.23,1.50,6.40,-11.24,-22.05,-6.15,-135.75,30.33,83.94,
01/01/2000,00:00:01.62,-9.77,10.74,-999.02,-1.18,6.04,4.53,-22.05,-6.15,-135.75,30.33,84.81,
01/01/2000,00:00:01.63,-17.09,-14.16,-1013.67,1.12,3.98,-1.37,-20.55,-6.60,-135.45,30.43,85.32,
01/01/2000,00:00:01.64,-17.09,-2.93,-1006.84,3.43,2.61,-1.48,-22.35,-8.10,-137.25,30.47,86.09,
01/01/2000,00:00:01.65,-20.02,-13.67,-999.02,-0.18,0.29,3.32,-21.30,-8.10,-137.55,30.33,86.82,
