rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,output_Hz,
01/01/2000,00:00:01.32,-427.25,-860.84,361.82,-6.04,1.65,-5.18,27.0,-77.25,-41.10,32.01,333.333,
01/01/2000,00:00:01.37,-418.46,-863.28,361.82,-6.71,-2.62,-2.38,22.95,-80.10,-38.85,32.25,37.736,
01/01/2000,00:00:01.39,-418.95,-868.65,344.73,-7.13,-2.26,-1.40,22.95,-80.10,-38.85,31.91,45.455,
01/01/2000,00:00:01.40,-421.39,-860.84,345.70,-8.23,-2.44,-7.93,27.30,-77.10,-42.0,32.01,51.948,
01/01/2000,00:00:01.41,-427.25,-864.75,346.19,-4.51,-3.54,-5.24,27.45,-77.25,-40.05,32.25,57.471,
01/01/2000,00:00:01.42,-419.43,-867.68,347.66,-8.05,-2.56,-6.34,26.85,-76.65,-43.50,32.10,60.606,
01/01/2000,00:00:01.43,-419.92,-870.12,346.19,-5.79,-3.05,0.49,26.25,-76.95,-42.60,31.91,63.636,
01/01/2000,00:00:01.44,-416.99,-880.37,343.75,-6.28,-3.72,-2.87,27.60,-77.10,-42.75,32.10,66.116,
01/01/2000,00:00:01.45,-435.55,-891.60,341.31,-5.24,-1.46,-1.77,25.95,-77.25,-42.60,31.77,68.702,
01/01/2000,00:00:01.46,-428.22,-885.74,338.38,-6.71,-3.23,-3.78,26.70,-78.15,-41.55,31.91,70.423,
01/01/2000,00:00:01.47,-417.48,-870.61,338.38,-3.84,-5.18,-2.38,26.85,-77.55,-41.70,32.01,71.429,
01/01/2000,00:00:01.48,-419.43,-881.84,330.08,-6.40,-2.44,-0.24,22.95,-78.45,-38.85,32.25,72.727,
01/01/2000,00:00:01.49,-432.13,-879.88,346.19,-6.40,-3.23,-1.04,21.15,-79.80,-39.75,32.29,73.864,
01/01/2000,00:00:01.50,-424.80,-881.35,329.10,-6.59,-2.93,-2.99,23.25,-80.10,-40.05,32.01,75.269,
01/01/2000,00:00:01.51,-420.41,-895.02,340.33,-7.13,-2.56,-2.13,22.20,-79.20,-39.60,32.39,76.142,
01/01/2000,00:00:01.53,-415.53,-879.39,336.43,-2.44,-0.55,0.55,25.50,-77.25,-42.60,31.91,76.555,
01/01/2000,00:00:01.54,-407.23,-890.14,352.05,-5.98,0.18,-4.02,25.20,-77.25,-40.80,32.20,77.273,
01/01/2000,00:00:01.55,-419.43,-887.21,328.13,-3.84,-1.89,-0.79,25.20,-77.25,-40.80,32.10,78.261,
01/01/2000,00:00:01.56,-416.99,-882.81,343.26,-5.67,-5.49,-0.61,25.20,-77.25,-40.80,32.20,78.838,
01/01/2000,00:00:01.57,-399.90,-878.91,338.38,-6.04,-2.26,-2.80,25.50,-76.95,-41.85,32.20,79.365,
01/01/2000,00:00:01.58,-413.57,-868.16,332.03,-4.94,-3.11,-3.11,28.05,-77.85,-42.45,32.10,79.848,
01/01/2000,00:00:01.59,-400.39,-862.30,346.68,-2.74,-3.11,-2.74,27.90,-76.50,-43.35,32.10,80.292,
01/01/2000,00:00:01.61,-415.53,-860.84,333.98,-3.17,-2.13,-3.72,26.10,-77.85,-41.70,32.20,80.702,
01/01/2000,00:00:01.61,-408.69,-863.28,339.84,-2.44,-4.63,-0.06,26.25,-78.45,-41.55,31.91,81.081,
01/01/2000,00:00:01.63,-401.86,-856.45,338.87,-2.38,-2.74,-0.98,25.35,-77.85,-41.70,31.77,81.433,
01/01/2000,00:00:01.64,-418.46,-854.98,337.40,-1.34,-5.30,2.80,25.35,-77.85,-41.70,32.10,82.019,
01/01/2000,00:00:01.65,-410.16,-846.68,337.40,-5.49,-3.66,-1.52,25.35,-77.85,-41.70,32.10,82.067,
01/01/2000,00:00:01.66,-407.23,-858.40,336.91,-2.13,-2.87,-3.29,25.20,-76.95,-40.35,31.86,82.353,
01/01/2000,00:00:01.67,-427.25,-851.07,345.70,-1.52,-6.04,-0.30,26.10,-77.85,-42.0,32.10,82.621,
01/01/2000,00:00:01.68,-411.62,-854.98,344.24,-0.06,-1.95,3.17,25.50,-77.70,-41.85,32.10,83.102,
01/01/2000,00:00:01.69,-423.34,-861.82,339.36,-1.22,-1.77,-0.79,26.85,-77.55,-42.0,31.86,83.333,
01/01/2000,00:00:01.70,-413.57,-868.65,334.96,-2.62,-2.80,-0.55,26.70,-76.50,-42.60,32.10,83.333,
01/01/2000,00:00:01.71,-425.78,-869.63,330.57,0.06,-1.83,0.30,24.45,-78.15,-42.60,31.91,83.544,
01/01/2000,00:00:01.72,-433.11,-851.56,327.15,1.83,-3.90,2.32,24.45,-78.15,-42.60,32.10,83.951,
01/01/2000,00:00:01.73,-418.95,-870.61,347.66,-0.73,-0.67,3.60,24.45,-78.15,-42.60,32.10,84.135,
01/01/2000,00:00:01.74,-425.29,-882.81,340.82,0.91,-0.67,-1.16,25.20,-77.25,-41.10,32.01,84.507,
01/01/2000,00:00:01.76,-421.39,-880.37,342.77,0.06,-0.18,-1.83,25.50,-78.90,-42.60,32.10,84.475,
01/01/2000,00:00:01.76,-420.41,-870.61,339.84,0.61,0.61,-2.38,26.55,-79.05,-41.70,32.10,84.633,
01/01/2000,00:00:01.78,-426.76,-873.05,332.52,-0.12,-0.91,-3.35,25.20,-79.65,-41.85,31.77,84.967,
01/01/2000,00:00:01.79,-421.39,-886.23,343.26,1.52,-1.65,2.68,25.80,-79.05,-41.25,32.10,85.106,
01/01/2000,00:00:01.80,-434.08,-877.93,334.96,2.87,-2.38,2.56,26.70,-77.25,-42.15,32.39,85.239,
01/01/2000,00:00:01.81,-433.59,-888.67,345.70,1.89,-1.34,-0.12,26.70,-77.25,-42.15,32.06,85.366,
01/01/2000,00:00:01.82,-428.22,-892.58,341.80,1.77,2.32,-1.16,26.70,-77.25,-42.15,32.10,85.487,
01/01/2000,00:00:01.83,-427.73,-894.04,339.36,4.63,0.49,0.37,27.0,-77.70,-41.10,32.29,85.603,
01/01/2000,00:00:01.85,-432.13,-894.53,350.59,1.95,1.46,1.89,26.55,-77.55,-40.95,32.25,85.227,
01/01/2000,00:00:01.86,-432.13,-885.25,332.52,1.10,1.77,3.11,26.10,-77.85,-43.20,32.01,85.028,
01/01/2000,00:00:01.87,-434.57,-893.55,350.59,-0.49,2.44,1.10,25.95,-75.0,-40.35,32.10,85.299,
01/01/2000,00:00:01.88,-421.39,-888.67,342.77,-0.43,3.05,-0.91,25.50,-78.45,-41.10,31.72,85.258,
01/01/2000,00:00:01.89,-416.50,-890.14,344.24,-0.73,3.48,-4.33,27.45,-76.50,-41.85,32.25,85.515,
01/01/2000,00:00:01.90,-422.36,-892.58,357.42,-0.30,2.56,-0.12,27.45,-76.50,-41.85,32.10,85.616,
01/01/2000,00:00:01.91,-413.09,-874.51,342.77,0.30,1.40,-0.49,25.80,-77.55,-43.50,32.29,85.714,
01/01/2000,00:00:01.92,-403.81,-880.37,339.36,0.91,4.33,0.67,27.45,-78.15,-40.05,32.20,85.950,
01/01/2000,00:00:01.93,-397.95,-879.88,349.61,-0.37,3.41,-3.05,27.0,-77.70,-41.10,32.39,85.900,
01/01/2000,00:00:01.94,-398.44,-873.54,340.33,1.10,2.50,0.61,25.80,-77.55,-40.95,32.29,86.124,
01/01/2000,00:00:01.96,-397.46,-868.16,361.33,-0.61,1.22,-3.66,25.35,-78.30,-40.95,32.01,86.207,
01/01/2000,00:00:01.96,-400.39,-878.91,352.05,1.59,0.98,1.71,26.55,-77.10,-42.0,32.39,86.287,
01/01/2000,00:00:01.97,-411.62,-892.58,352.54,2.07,2.13,-0.06,26.25,-79.20,-40.80,32.25,86.495,
01/01/2000,00:00:01.99,-411.62,-890.14,342.29,0.73,1.34,0.98,26.25,-79.20,-40.80,32.10,86.438,
01/01/2000,00:00:02.00,-397.46,-877.93,349.61,0.91,-0.61,0.73,25.20,-79.20,-40.80,32.25,86.637,
01/01/2000,00:00:02.00,-407.71,-889.16,348.14,2.99,-0.37,-2.26,25.95,-76.50,-41.10,31.91,86.705,
01/01/2000,00:00:02.01,-408.20,-890.63,343.26,1.28,0.0,-2.68,27.45,-77.25,-41.85,32.25,86.895,
01/01/2000,00:00:02.02,-410.16,-885.25,333.98,-0.55,-0.24,-2.38,26.10,-77.10,-42.0,32.39,86.957,
01/01/2000,00:00:02.03,-405.76,-893.55,334.96,2.68,1.46,1.34,26.70,-78.15,-42.90,32.10,87.017,
01/01/2000,00:00:02.04,-407.71,-871.09,357.91,-0.30,1.59,-4.09,27.30,-78.75,-42.0,32.20,87.075,
01/01/2000,00:00:02.05,-396.48,-887.70,344.24,-1.34,1.77,-3.35,25.35,-77.10,-42.0,32.10,87.131,
01/01/2000,00:00:02.07,-404.30,-884.77,342.29,-0.30,1.52,-0.67,25.35,-77.10,-42.0,32.20,87.302,
01/01/2000,00:00:02.08,-402.83,-886.23,340.33,-0.06,3.66,-0.61,25.35,-77.10,-42.0,32.25,87.353,
01/01/2000,00:00:02.09,-412.60,-884.77,324.71,-1.71,3.11,-1.52,26.10,-77.10,-42.0,32.01,87.516,
01/01/2000,00:00:02.10,-398.44,-897.46,343.26,0.06,1.16,0.18,26.55,-76.65,-40.50,32.10,87.452,
01/01/2000,00:00:02.11,-399.90,-884.77,332.03,-2.62,-0.85,-1.22,26.55,-77.10,-42.0,32.25,87.610,
01/01/2000,00:00:02.12,-399.90,-888.18,344.24,-1.28,1.83,0.79,26.25,-77.25,-41.55,32.25,87.654,
01/01/2000,00:00:02.13,-404.30,-880.37,346.19,-0.24,-0.49,1.71,25.35,-77.55,-41.70,32.01,87.698,
01/01/2000,00:00:02.14,-404.30,-879.88,349.12,-2.87,3.17,-3.48,27.45,-77.70,-42.15,32.39,87.846,
01/01/2000,00:00:02.15,-402.83,-885.74,345.70,-2.13,1.22,-2.20,27.45,-77.70,-42.15,32.44,87.782,
01/01/2000,00:00:02.16,-396.48,-879.88,340.33,1.71,0.67,2.44,23.85,-76.65,-41.70,32.01,87.822,
01/01/2000,00:00:02.17,-395.51,-882.81,352.54,-0.73,1.46,-0.85,27.45,-77.70,-42.90,32.25,87.963,
01/01/2000,00:00:02.18,-385.25,-876.46,350.59,-1.34,1.46,-1.52,26.25,-78.45,-42.15,32.39,88.0,
01/01/2000,00:00:02.20,-385.25,-870.12,338.87,-1.28,2.07,-7.93,25.80,-77.55,-41.70,32.39,88.036,
01/01/2000,00:00:02.21,-387.21,-881.35,346.68,-3.54,-1.95,-1.59,26.10,-77.85,-42.45,31.91,88.071,
01/01/2000,00:00:02.22,-401.86,-885.74,349.61,-3.84,1.40,1.71,27.0,-77.70,-42.15,32.20,88.106,
01/01/2000,00:00:02.23,-403.81,-878.91,344.73,0.49,0.0,-5.12,27.0,-77.70,-42.15,32.25,88.235,
01/01/2000,00:00:02.24,-399.41,-875.98,333.98,-2.07,-0.43,-0.49,27.0,-77.70,-42.15,32.25,88.267,
01/01/2000,00:00:02.25,-406.74,-877.93,346.19,-0.98,-1.59,-0.24,27.45,-78.15,-42.90,32.29,88.298,
01/01/2000,00:00:02.26,-422.85,-887.21,336.91,-1.83,-2.38,2.38,25.80,-77.55,-41.25,32.25,88.421,
01/01/2000,00:00:02.27,-422.36,-878.91,348.63,0.0,-3.11,-0.61,25.50,-77.25,-40.80,32.20,88.358,
01/01/2000,00:00:02.28,-420.90,-870.12,333.98,-0.37,-2.74,0.98,27.30,-78.30,-41.25,32.44,88.386,
01/01/2000,00:00:02.29,-419.92,-884.77,343.75,-1.65,-0.12,-1.28,26.25,-77.70,-41.85,32.39,88.505,
01/01/2000,00:00:02.30,-416.02,-886.23,334.96,-0.79,-1.10,0.0,26.70,-77.25,-41.10,32.39,88.531,
01/01/2000,00:00:02.32,-410.64,-882.81,334.47,0.18,-1.40,1.71,26.70,-77.25,-41.10,32.29,88.557,
01/01/2000,00:00:02.33,-415.04,-875.49,332.52,-0.49,0.79,0.0,26.70,-77.25,-41.10,32.20,88.583,
01/01/2000,00:00:02.34,-417.48,-878.91,347.66,-2.07,0.18,2.07,25.20,-78.90,-41.85,32.25,88.264,
01/01/2000,00:00:02.35,-411.13,-884.77,358.89,-0.85,-1.59,1.95,26.55,-77.85,-41.70,32.25,88.123,
01/01/2000,00:00:02.36,-400.88,-881.35,354.00,-0.98,1.28,2.13,27.30,-78.30,-42.45,32.10,88.235,
01/01/2000,00:00:02.38,-413.09,-882.81,353.03,-1.65,0.43,1.65,25.80,-76.65,-42.45,32.44,88.263,
01/01/2000,00:00:02.39,-403.32,-879.88,329.59,-1.52,1.71,1.52,26.55,-77.10,-41.25,32.29,88.290,
01/01/2000,00:00:02.40,-409.18,-877.93,322.27,-1.77,2.13,-3.11,23.85,-79.05,-39.75,32.39,88.316,
01/01/2000,00:00:02.41,-416.02,-887.70,332.52,0.24,3.23,-0.73,23.85,-79.05,-39.75,32.10,88.342,
01/01/2000,00:00:02.42,-399.90,-884.28,338.38,0.18,1.71,-0.79,23.85,-79.05,-39.75,32.29,88.448,
01/01/2000,00:00:02.43,-393.55,-876.95,344.24,-0.73,0.98,-0.43,24.45,-76.05,-42.60,32.39,88.472,
01/01/2000,00:00:02.44,-397.46,-870.61,345.21,1.04,0.24,-2.13,26.25,-77.25,-41.55,31.91,88.417,
01/01/2000,00:00:02.45,-398.44,-875.0,352.05,0.61,-2.32,-0.18,26.70,-78.90,-41.85,32.25,88.519,
01/01/2000,00:00:02.46,-403.32,-876.95,357.42,2.50,0.55,0.30,26.25,-77.25,-42.90,32.25,88.542,
01/01/2000,00:00:02.47,-397.95,-880.86,347.66,-0.91,0.98,0.06,27.30,-77.85,-43.50,32.06,88.640,
01/01/2000,00:00:02.48,-396.48,-886.72,347.17,-0.73,-0.67,-2.26,25.95,-78.90,-42.90,31.91,88.662,
01/01/2000,00:00:02.50,-404.30,-877.44,362.79,-0.30,1.10,-2.62,25.95,-78.90,-42.90,32.10,88.682,
01/01/2000,00:00:02.51,-423.83,-874.02,351.56,0.12,0.67,-0.30,25.95,-78.90,-42.90,32.29,88.703,
01/01/2000,00:00:02.52,-415.53,-862.79,355.96,-0.67,2.44,-1.71,24.75,-79.20,-41.85,32.20,88.723,
01/01/2000,00:00:02.53,-421.39,-875.98,344.73,0.49,3.41,-1.89,25.95,-78.15,-41.10,32.29,88.743,
01/01/2000,00:00:02.54,-411.62,-863.77,355.96,-0.30,2.87,0.91,25.35,-77.85,-42.0,32.39,88.835,
01/01/2000,00:00:02.55,-408.69,-864.75,354.98,3.48,0.67,-2.56,26.25,-78.90,-41.55,32.01,88.853,
01/01/2000,00:00:02.56,-408.69,-871.09,347.66,0.85,0.0,-0.79,27.45,-78.15,-42.15,32.10,88.871,
01/01/2000,00:00:02.57,-424.80,-862.30,348.63,1.16,1.28,1.59,27.90,-79.65,-42.90,32.25,88.889,
01/01/2000,00:00:02.58,-424.80,-880.86,344.24,-0.55,3.11,-0.55,27.90,-79.65,-42.90,32.10,88.976,
01/01/2000,00:00:02.59,-419.92,-875.98,346.68,1.65,3.54,-5.0,27.90,-79.65,-42.90,32.39,88.993,
01/01/2000,00:00:02.60,-410.64,-873.54,345.70,1.16,1.95,-0.61,26.55,-78.30,-40.95,32.06,89.009,
01/01/2000,00:00:02.62,-411.13,-870.61,347.66,3.90,2.13,2.50,26.70,-78.90,-43.35,32.25,89.025,
01/01/2000,00:00:02.63,-404.30,-877.44,340.33,0.85,4.82,-2.38,25.50,-79.65,-41.85,32.01,89.041,
01/01/2000,00:00:02.64,-406.74,-881.35,331.05,1.65,4.02,-1.89,27.0,-78.15,-41.85,32.39,89.124,
01/01/2000,00:00:02.65,-407.23,-872.07,353.52,-0.12,3.05,-3.84,25.95,-78.15,-41.55,32.10,89.139,
01/01/2000,00:00:02.66,-395.51,-885.74,346.68,1.28,0.30,-3.48,27.30,-78.30,-42.75,32.06,89.219,
01/01/2000,00:00:02.67,-385.74,-893.55,334.96,0.73,3.11,-2.07,27.30,-78.30,-42.75,32.25,89.233,
01/01/2000,00:00:02.68,-414.06,-893.07,345.21,-0.67,1.59,-3.35,25.95,-77.70,-42.60,32.25,89.181,
01/01/2000,00:00:02.69,-393.07,-896.97,338.38,1.52,1.71,1.89,26.55,-77.85,-42.0,32.29,89.260,
01/01/2000,00:00:02.70,-396.48,-891.60,332.52,1.46,2.20,-0.79,26.55,-77.85,-42.45,32.39,89.273,
01/01/2000,00:00:02.71,-405.76,-878.42,327.15,-0.06,1.83,-1.95,27.45,-77.70,-42.15,32.20,89.350,
01/01/2000,00:00:02.72,-410.64,-884.77,330.57,2.68,4.27,-0.24,25.80,-77.10,-42.0,32.53,89.362,
01/01/2000,00:00:02.73,-408.20,-888.67,333.50,2.26,5.24,-4.33,26.10,-76.65,-42.0,32.44,89.374,
01/01/2000,00:00:02.74,-389.65,-897.46,343.75,2.80,5.79,-2.74,25.35,-77.85,-42.0,32.29,89.385,
01/01/2000,00:00:02.76,-372.56,-889.65,350.59,1.71,2.99,-1.04,25.35,-77.85,-42.0,32.10,89.397,
01/01/2000,00:00:02.77,-388.18,-881.35,348.14,1.95,-0.43,-3.23,27.45,-77.25,-42.15,32.44,89.470,
01/01/2000,00:00:02.78,-378.91,-900.39,338.87,1.77,-1.65,-1.28,25.35,-77.85,-40.20,32.44,89.481,
01/01/2000,00:00:02.79,-399.90,-876.95,341.31,0.43,2.01,-0.67,26.70,-78.15,-42.15,32.29,89.492,
01/01/2000,00:00:02.80,-402.83,-885.74,335.94,0.67,1.28,-1.95,26.70,-77.25,-42.90,32.25,89.502,
