Format Version,1.23,Take Name,sub01_karnyujtas,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2021-10-20 02.41.05.972 DU.,Capture Start Frame,10083024,Total Frames in Take,2924,Total Exported Frames,2924,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.060000,-0.061890,-0.191113,0.037221,-0.978908,0.221817,1.314242,1.146236,0.000166,0.260841,1.260317,1.160096,0.949022,0.157448,1.333690,1.100027,0.947621,0.247161,1.348719,1.178585,0.985051,-0.013558,-0.135883,-0.014333,-0.990529,0.220765,1.077568,1.092757,0.000239,0.172791,1.065287,1.055466,0.938746,0.263981,1.120656,1.134529,0.975355,0.225522,1.046762,1.088278,0.920713,0.172643,1.065446,1.055401,0.263888,1.120622,1.134454,0.225763,1.046636,1.088418,0.260998,1.260253,1.160203,0.157307,1.333811,1.099952,0.247146,1.348661,1.178553
7,0.070000,-0.061528,-0.191563,0.037623,-0.978827,0.221757,1.314219,1.146252,0.000175,0.260762,1.260282,1.160117,0.950628,0.157354,1.333667,1.100090,0.949040,0.247154,1.348707,1.178547,0.985259,-0.013661,-0.136671,-0.014727,-0.990413,0.220650,1.077511,1.092955,0.000220,0.172627,1.065204,1.055735,0.941948,0.263900,1.120620,1.134670,0.976937,0.225424,1.046710,1.088459,0.925395,0.172462,1.065346,1.055655,0.263829,1.120600,1.134614,0.225660,1.046587,1.088595,0.260916,1.260217,1.160222,0.157208,1.333785,1.100010,0.247145,1.348655,1.178523
8,0.080000,-0.061378,-0.191904,0.038014,-0.978755,0.221704,1.314188,1.146275,0.000171,0.260684,1.260231,1.160133,0.950628,0.157280,1.333661,1.100154,0.949040,0.247149,1.348673,1.178538,0.985259,-0.013001,-0.136942,-0.014407,-0.990389,0.220529,1.077446,1.093137,0.000239,0.172480,1.065108,1.055961,0.941948,0.263820,1.120594,1.134769,0.976937,0.225287,1.046636,1.088682,0.925395,0.172303,1.065246,1.055870,0.263753,1.120570,1.134716,0.225532,1.046523,1.088827,0.260840,1.260168,1.160240,0.157134,1.333781,1.100075,0.247139,1.348615,1.178510
9,0.090000,-0.061793,-0.192358,0.037424,-0.978662,0.221670,1.314201,1.146254,0.000168,0.260717,1.260270,1.160022,0.966345,0.157188,1.333657,1.100207,0.958618,0.247106,1.348677,1.178533,0.976387,-0.012700,-0.137368,-0.014320,-0.990335,0.220453,1.077414,1.093284,0.000240,0.172371,1.065056,1.056157,0.939381,0.263782,1.120585,1.134852,0.976727,0.225205,1.046601,1.088845,0.923170,0.172194,1.065195,1.056067,0.263713,1.120558,1.134796,0.225451,1.046490,1.088991,0.260820,1.260279,1.160108,0.157064,1.333738,1.100134,0.247127,1.348586,1.178520
10,0.100000,-0.061682,-0.192517,0.037582,-0.978632,0.221657,1.314165,1.146317,0.000164,0.260695,1.260227,1.160085,0.966345,0.157163,1.333624,1.100288,0.958618,0.247112,1.348643,1.178578,0.976387,-0.013081,-0.137690,-0.014626,-0.990281,0.220381,1.077364,1.093421,0.000251,0.172282,1.065013,1.056315,0.939381,0.263716,1.120523,1.134996,0.976727,0.225146,1.046558,1.088952,0.923170,0.172117,1.065156,1.056235,0.263630,1.120475,1.134923,0.225397,1.046463,1.089105,0.260795,1.260233,1.160168,0.157042,1.333702,1.100215,0.247134,1.348558,1.178568
11,0.110000,-0.061405,-0.192352,0.037629,-0.978680,0.221687,1.314142,1.146376,0.000161,0.260721,1.260212,1.160188,0.969169,0.157208,1.333575,1.100316,0.961778,0.247132,1.348639,1.178626,0.975924,-0.012832,-0.137752,-0.014520,-0.990277,0.220358,1.077327,1.093564,0.000253,0.172253,1.064963,1.056469,0.942591,0.263704,1.120502,1.135111,0.968459,0.225118,1.046518,1.089110,0.923113,0.172091,1.065107,1.056392,0.263616,1.120452,1.135036,0.225368,1.046423,1.089263,0.260812,1.260231,1.160269,0.157093,1.333648,1.100247,0.247156,1.348546,1.178614
12,0.120000,-0.061290,-0.191982,0.037593,-0.978761,0.221736,1.314115,1.146452,0.000145,0.260764,1.260191,1.160306,0.969169,0.157290,1.333532,1.100338,0.961778,0.247155,1.348622,1.178712,0.975924,-0.012677,-0.137468,-0.014228,-0.990323,0.220379,1.077294,1.093692,0.000261,0.172288,1.064942,1.056575,0.942591,0.263724,1.120461,1.135247,0.968459,0.225125,1.046480,1.089253,0.923113,0.172122,1.065092,1.056495,0.263633,1.120411,1.135170,0.225382,1.046380,1.089410,0.260846,1.260209,1.160379,0.157187,1.333598,1.100276,0.247177,1.348538,1.178702
13,0.130000,-0.061089,-0.191518,0.037603,-0.978864,0.221805,1.314116,1.146503,0.000153,0.260820,1.260198,1.160417,0.970228,0.157402,1.333511,1.100320,0.962970,0.247193,1.348637,1.178771,0.977812,-0.012544,-0.136973,-0.014077,-0.990395,0.220416,1.077253,1.093837,0.000243,0.172359,1.064903,1.056676,0.942344,0.263732,1.120419,1.135424,0.970764,0.225158,1.046436,1.089412,0.923709,0.172196,1.065047,1.056597,0.263648,1.120378,1.135354,0.225404,1.046334,1.089561,0.260909,1.260213,1.160495,0.157291,1.333583,1.100253,0.247215,1.348552,1.178760
14,0.140000,-0.061110,-0.190968,0.037671,-0.978968,0.221878,1.314097,1.146549,0.000144,0.260867,1.260173,1.160509,0.970228,0.157530,1.333504,1.100294,0.962970,0.247237,1.348615,1.178844,0.977812,-0.012307,-0.136355,-0.013858,-0.990487,0.220491,1.077217,1.093957,0.000252,0.172476,1.064867,1.056742,0.942344,0.263772,1.120389,1.135575,0.970764,0.225227,1.046396,1.089554,0.923709,0.172313,1.065012,1.056663,0.263684,1.120341,1.135501,0.225477,1.046299,1.089707,0.260949,1.260196,1.160584,0.157429,1.333572,1.100235,0.247255,1.348524,1.178828
15,0.150000,-0.061003,-0.190419,0.037832,-0.979075,0.221952,1.314087,1.146587,0.000149,0.260908,1.260154,1.160607,0.971288,0.157661,1.333500,1.100256,0.966340,0.247288,1.348606,1.178899,0.974061,-0.012079,-0.135818,-0.013642,-0.990566,0.220570,1.077175,1.094068,0.000235,0.172590,1.064824,1.056807,0.942621,0.263822,1.120350,1.135712,0.972237,0.225298,1.046350,1.089686,0.924558,0.172429,1.064968,1.056728,0.263741,1.120314,1.135645,0.225540,1.046243,1.089831,0.260987,1.260188,1.160684,0.157561,1.333566,1.100196,0.247309,1.348506,1.178883
