Format Version,1.23,Take Name,sub01_boksz,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2021-10-20 02.40.08.022 DU.,Capture Start Frame,10077229,Total Frames in Take,1559,Total Exported Frames,1559,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
325,3.250000,-0.234888,0.037236,-0.330735,-0.913267,0.300997,1.438457,1.125343,0.000316,0.359968,1.410177,1.143928,0.925102,0.256520,1.449951,1.057915,0.920575,0.286501,1.455243,1.174186,0.990789,-0.784378,-0.314341,-0.011759,-0.534604,0.278943,1.423429,0.982347,0.000163,0.226532,1.448127,1.004394,0.930465,0.343246,1.387212,0.987089,0.945114,0.267051,1.434947,0.955558,0.949566,,,,0.226762,1.447988,1.004464,0.343073,1.387286,0.987201,0.266993,1.435013,0.955376,0.360173,1.410105,1.144135,0.256286,1.450041,1.057720,0.286531,1.455224,1.174174
326,3.260000,-0.220373,0.043102,-0.325961,-0.918329,0.300300,1.433854,1.130375,0.000233,0.358474,1.405122,1.150699,0.926982,0.257201,1.444370,1.061900,0.930574,0.285225,1.452071,1.178524,0.958038,-0.785163,-0.306362,-0.006533,-0.538163,0.279156,1.417080,0.990082,0.000180,0.227161,1.442925,1.011798,0.941014,0.342759,1.379707,0.995275,0.951323,0.267547,1.428607,0.963173,0.968734,,,,0.227361,1.442804,1.011830,0.342598,1.379785,0.995354,0.267507,1.428650,0.963062,0.358615,1.405094,1.150954,0.256977,1.444470,1.061772,0.285309,1.451998,1.178399
327,3.270000,-0.205449,0.048592,-0.320336,-0.923479,0.299379,1.429136,1.135446,0.000235,0.356691,1.399942,1.157488,0.926982,0.257619,1.438623,1.065999,0.930574,0.283827,1.448843,1.182852,0.958038,-0.785379,-0.297929,0.000413,-0.542603,0.279169,1.410652,0.997400,0.000258,0.227709,1.437814,1.018782,0.941014,0.341973,1.372017,1.003063,0.951323,0.267825,1.422126,0.970356,0.968734,,,,0.227927,1.437677,1.018818,0.341744,1.372144,1.003124,0.267836,1.422136,0.970259,0.356903,1.399875,1.157754,0.257378,1.438738,1.065872,0.283855,1.448796,1.182712
328,3.280000,-0.191261,0.054296,-0.313690,-0.928477,0.298293,1.424387,1.140576,0.000236,0.354664,1.394649,1.164257,0.928884,0.257854,1.432988,1.070238,0.933842,0.282361,1.445523,1.187234,0.979137,-0.784736,-0.288540,0.010713,-0.548470,0.278895,1.404141,1.004408,0.000224,0.228203,1.432948,1.025468,0.931154,0.340707,1.364009,1.010548,0.946008,0.267774,1.415466,0.977209,0.968577,,,,0.228433,1.432798,1.025485,0.340533,1.364107,1.010631,0.267718,1.415517,0.977109,0.354837,1.394593,1.164476,0.257654,1.433079,1.070090,0.282388,1.445489,1.187163
329,3.290000,-0.177815,0.060281,-0.305686,-0.933437,0.297197,1.419666,1.145503,0.000250,0.352525,1.389259,1.170744,0.928884,0.258065,1.427558,1.074346,0.933842,0.281001,1.442181,1.191419,0.979137,-0.784769,-0.278752,0.020397,-0.553189,0.278398,1.397864,1.011003,0.000260,0.228509,1.428249,1.031760,0.931154,0.339163,1.356229,1.017575,0.946008,0.267523,1.409115,0.983673,0.968577,,,,0.228739,1.428099,1.031730,0.338998,1.356330,1.017635,0.267457,1.409164,0.983642,0.352682,1.389232,1.171050,0.257830,1.427688,1.074244,0.281079,1.442077,1.191215
330,3.300000,-0.167076,0.067442,-0.296601,-0.937851,0.295992,1.415059,1.150407,0.000262,0.350176,1.383784,1.177031,0.918931,0.258200,1.422700,1.078503,0.936341,0.279601,1.438693,1.195687,0.932024,-0.784385,-0.268828,0.028141,-0.558283,0.277744,1.391871,1.016817,0.000222,0.228559,1.423701,1.037083,0.934093,0.337494,1.348897,1.024044,0.941413,0.267180,1.403016,0.989323,0.969536,,,,0.228770,1.423548,1.037125,0.337307,1.349018,1.024118,0.267156,1.403048,0.989208,0.350311,1.383766,1.177325,0.257991,1.422832,1.078444,0.279675,1.438578,1.195451
331,3.310000,-0.158282,0.075072,-0.289135,-0.941123,0.294824,1.410829,1.155139,0.000247,0.347932,1.378826,1.183035,0.918931,0.258379,1.418329,1.082528,0.936341,0.278159,1.435331,1.199854,0.932024,-0.782294,-0.260582,0.038874,-0.564449,0.276779,1.386169,1.021877,0.000266,0.228448,1.419508,1.041766,0.934093,0.335539,1.341942,1.029638,0.941413,0.266351,1.397057,0.994229,0.969536,,,,0.228672,1.419350,1.041706,0.335402,1.342037,1.029689,0.266263,1.397121,0.994237,0.348093,1.378788,1.183336,0.258148,1.418454,1.082354,0.278230,1.435244,1.199727
332,3.320000,-0.151439,0.082832,-0.283037,-0.943448,0.293515,1.406984,1.159650,0.000299,0.345634,1.374357,1.188668,0.942510,0.258381,1.414469,1.086395,0.934781,0.276532,1.432126,1.203888,0.988070,-0.780626,-0.252142,0.047345,-0.569918,0.275791,1.380828,1.026413,0.000274,0.228210,1.415502,1.045822,0.933434,0.333598,1.335474,1.034809,0.957286,0.265566,1.391508,0.998607,0.975782,,,,0.228416,1.415350,1.045751,0.333463,1.335575,1.034842,0.265494,1.391560,0.998646,0.345780,1.374287,1.188831,0.258235,1.414527,1.086187,0.276531,1.432139,1.203934
333,3.330000,-0.144819,0.089668,-0.277523,-0.945499,0.292237,1.403462,1.163616,0.000265,0.343439,1.370320,1.193664,0.942510,0.258289,1.410843,1.089793,0.934781,0.274984,1.429223,1.207391,0.988070,-0.778960,-0.244122,0.053984,-0.575076,0.274722,1.375950,1.030485,0.000211,0.227778,1.411779,1.049341,0.933434,0.331658,1.329643,1.039596,0.957286,0.264730,1.386427,1.002519,0.975782,,,,0.227964,1.411634,1.049309,0.331560,1.329715,1.039654,0.264642,1.386499,1.002493,0.343590,1.370247,1.193846,0.258141,1.410915,1.089619,0.274981,1.429223,1.207384
334,3.340000,-0.138448,0.095088,-0.273368,-0.947133,0.290989,1.400359,1.167086,0.000213,0.341434,1.366901,1.198050,0.941369,0.258034,1.407475,1.092788,0.944276,0.273500,1.426701,1.210418,0.987806,-0.777802,-0.237108,0.057817,-0.579190,0.273655,1.371683,1.034188,0.000233,0.227157,1.408374,1.052481,0.936336,0.329885,1.324663,1.044008,0.953648,0.263924,1.382010,1.006074,0.978234,,,,0.227354,1.408213,1.052470,0.329746,1.324773,1.044060,0.263866,1.382061,1.006033,0.341560,1.366848,1.198241,0.257891,1.407552,1.092636,0.273517,1.426676,1.210380
335,3.350000,-0.132183,0.097222,-0.269344,-0.948962,0.289843,1.397743,1.170008,0.000174,0.339751,1.364090,1.201624,0.941369,0.257407,1.404422,1.095442,0.944276,0.272373,1.424718,1.212957,0.987806,-0.775330,-0.232544,0.062041,-0.583898,0.272564,1.367994,1.037348,0.000181,0.226434,1.405391,1.055140,0.936336,0.328301,1.320528,1.047806,0.953648,0.262955,1.378062,1.009099,0.978234,,,,0.226593,1.405257,1.055159,0.328176,1.320629,1.047854,0.262922,1.378095,1.009032,0.339846,1.364047,1.201760,0.257304,1.404475,1.095318,0.272380,1.424708,1.212945
336,3.360000,-0.126565,0.098174,-0.265487,-0.950716,0.288909,1.395419,1.172214,0.000211,0.338381,1.361603,1.204336,0.930427,0.256794,1.401672,1.097472,0.949601,0.271552,1.422983,1.214834,0.940863,-0.774088,-0.228313,0.064261,-0.586968,0.271619,1.364964,1.040053,0.000225,0.225750,1.402874,1.057425,0.943655,0.326936,1.317126,1.051035,0.950553,0.262171,1.374890,1.011700,0.986099,,,,0.225921,1.402728,1.057435,0.326787,1.317251,1.051071,0.262150,1.374912,1.011653,0.338507,1.361565,1.204581,0.256640,1.401799,1.097445,0.271580,1.422895,1.214617
337,3.370000,-0.122886,0.098453,-0.262139,-0.952097,0.288006,1.393504,1.174160,0.000152,0.337167,1.359509,1.206571,0.930427,0.256042,1.399520,1.099334,0.949601,0.270810,1.421482,1.216575,0.940863,-0.773525,-0.224293,0.066605,-0.588995,0.270807,1.362476,1.042142,0.000193,0.225227,1.400866,1.059219,0.943655,0.325696,1.314232,1.053490,0.950553,0.261498,1.372329,1.013717,0.986099,,,,0.225385,1.400728,1.059243,0.325562,1.314346,1.053532,0.261474,1.372354,1.013651,0.337271,1.359478,1.206779,0.255900,1.399610,1.099214,0.270847,1.421422,1.216487
338,3.380000,-0.120561,0.098697,-0.259947,-0.952970,0.287344,1.391898,1.175658,0.000166,0.336298,1.357784,1.208256,0.940312,0.255483,1.397774,1.100777,0.950506,0.270251,1.420138,1.217942,0.975504,-0.773220,-0.220709,0.068908,-0.590484,0.270163,1.360545,1.043851,0.000197,0.224867,1.399366,1.060709,0.940287,0.324654,1.311916,1.055471,0.957435,0.260969,1.370353,1.015373,0.973931,,,,0.225046,1.399208,1.060721,0.324532,1.312020,1.055529,0.260912,1.370407,1.015304,0.336419,1.357736,1.208456,0.255346,1.397863,1.100665,0.270267,1.420097,1.217854
339,3.390000,-0.119379,0.098481,-0.258247,-0.953603,0.286839,1.390627,1.176872,0.000233,0.335675,1.356400,1.209528,0.940312,0.254975,1.396459,1.101989,0.950506,0.269866,1.419022,1.219100,0.975504,-0.773185,-0.217907,0.070157,-0.591422,0.269656,1.359025,1.045159,0.000183,0.224551,1.398143,1.061841,0.940287,0.323850,1.310117,1.056995,0.957435,0.260568,1.368815,1.016641,0.973931,,,,0.224702,1.398006,1.061877,0.323716,1.310233,1.057038,0.260550,1.368836,1.016562,0.335830,1.356312,1.209700,0.254850,1.396533,1.101862,0.269836,1.419036,1.219056
340,3.400000,-0.118195,0.098660,-0.255864,-0.954374,0.286466,1.389617,1.177770,0.000217,0.335115,1.355198,1.210501,0.934764,0.254650,1.395474,1.102868,0.946216,0.269632,1.418180,1.219939,0.982105,-0.772752,-0.216461,0.071853,-0.592315,0.269285,1.357963,1.046069,0.000179,0.224343,1.397305,1.062667,0.951561,0.323293,1.308876,1.058012,0.961428,0.260218,1.367708,1.017529,0.984221,,,,0.224487,1.397175,1.062676,0.323180,1.308975,1.058048,0.260187,1.367739,1.017483,0.335262,1.355126,1.210705,0.254507,1.395563,1.102734,0.269627,1.418163,1.219870
341,3.410000,-0.118187,0.098633,-0.255076,-0.954589,0.286281,1.388927,1.178392,0.000155,0.334884,1.354427,1.211107,0.934764,0.254454,1.394841,1.103499,0.946216,0.269505,1.417514,1.220568,0.982105,-0.773524,-0.214869,0.071560,-0.591922,0.269060,1.357325,1.046716,0.000194,0.224180,1.396756,1.063267,0.951561,0.322918,1.308086,1.058712,0.961428,0.260084,1.367133,1.018168,0.984221,,,,0.224338,1.396613,1.063285,0.322791,1.308199,1.058754,0.260053,1.367165,1.018108,0.335003,1.354379,1.211304,0.254321,1.394931,1.103398,0.269518,1.417472,1.220473
342,3.420000,-0.118525,0.098410,-0.254936,-0.954607,0.286218,1.388519,1.178788,0.000160,0.334837,1.353993,1.211453,0.943572,0.254344,1.394480,1.103919,0.956992,0.269473,1.417085,1.220991,0.975047,-0.773664,-0.214566,0.071654,-0.591837,0.268898,1.356962,1.047129,0.000204,0.224040,1.396418,1.063679,0.946308,0.322721,1.307685,1.059125,0.955676,0.259933,1.366782,1.018582,0.983925,,,,0.224199,1.396274,1.063691,0.322591,1.307800,1.059162,0.259904,1.366811,1.018532,0.334959,1.353937,1.211635,0.254222,1.394565,1.103833,0.269473,1.417056,1.220896
343,3.430000,-0.119004,0.097704,-0.254948,-0.954617,0.286340,1.388336,1.179020,0.000174,0.335020,1.353806,1.211589,0.943572,0.254345,1.394329,1.104205,0.956992,0.269654,1.416874,1.221265,0.975047,-0.773772,-0.215079,0.070924,-0.591598,0.268846,1.356859,1.047349,0.000242,0.223919,1.396230,1.063915,0.946308,0.322742,1.307656,1.059325,0.955676,0.259878,1.366690,1.018806,0.983925,,,,0.224085,1.396081,1.063892,0.322608,1.307775,1.059346,0.259845,1.366720,1.018808,0.335154,1.353753,1.211813,0.254195,1.394432,1.104091,0.269671,1.416825,1.221156
344,3.440000,-0.119447,0.096350,-0.255130,-0.954651,0.286514,1.388368,1.178999,0.000142,0.335310,1.353870,1.211429,0.943669,0.254308,1.394345,1.104273,0.951456,0.269924,1.416889,1.221293,0.968344,-0.773764,-0.216028,0.069765,-0.591400,0.268903,1.356990,1.047332,0.000202,0.223855,1.396218,1.063908,0.943444,0.322930,1.307928,1.059294,0.956601,0.259924,1.366822,1.018793,0.979549,,,,0.224023,1.396068,1.063919,0.322804,1.308038,1.059340,0.259882,1.366863,1.018736,0.335404,1.353848,1.211632,0.254172,1.394436,1.104169,0.269966,1.416820,1.221195
345,3.450000,-0.120112,0.094493,-0.255826,-0.954567,0.286809,1.388561,1.178754,0.000154,0.335792,1.354151,1.210996,0.943669,0.254315,1.394490,1.104150,0.951456,0.270321,1.417041,1.221116,0.968344,-0.774054,-0.216948,0.068456,-0.590836,0.269041,1.357293,1.047171,0.000187,0.223873,1.396365,1.063789,0.943444,0.323195,1.308358,1.059080,0.956601,0.260056,1.367155,1.018645,0.979549,,,,0.224033,1.396221,1.063810,0.323072,1.308465,1.059127,0.260019,1.367192,1.018577,0.335898,1.354119,1.211201,0.254174,1.394579,1.104028,0.270356,1.416983,1.221033
346,3.460000,-0.120565,0.092605,-0.256392,-0.954542,0.287161,1.388900,1.178376,0.000164,0.336318,1.354577,1.210443,0.934672,0.254382,1.394761,1.103891,0.943420,0.270783,1.417362,1.220793,0.967948,-0.774122,-0.218150,0.067404,-0.590426,0.269259,1.357762,1.046849,0.000167,0.223972,1.396676,1.063517,0.949424,0.323560,1.308975,1.058694,0.955983,0.260246,1.367635,1.018335,0.976012,,,,0.224119,1.396543,1.063561,0.323432,1.309086,1.058742,0.260228,1.367657,1.018244,0.336438,1.354542,1.210673,0.254225,1.394863,1.103764,0.270821,1.417295,1.220690
347,3.470000,-0.120973,0.090245,-0.256645,-0.954649,0.287646,1.389369,1.177788,0.000223,0.336989,1.355115,1.209643,0.934672,0.254513,1.395157,1.103454,0.943420,0.271436,1.417835,1.220267,0.967948,-0.774243,-0.219278,0.066673,-0.589931,0.269511,1.358403,1.046438,0.000239,0.224134,1.397180,1.063178,0.949424,0.323938,1.309735,1.058195,0.955983,0.260461,1.368293,1.017942,0.976012,,,,0.224307,1.397026,1.063210,0.323767,1.309883,1.058228,0.260458,1.368300,1.017877,0.337125,1.355080,1.209913,0.254339,1.395294,1.103392,0.271473,1.417733,1.220059
348,3.480000,-0.122470,0.088658,-0.257756,-0.954308,0.288136,1.389893,1.177218,0.000186,0.337690,1.355724,1.208835,0.934519,0.254728,1.395727,1.103011,0.948228,0.271989,1.418230,1.219807,0.953764,-0.774734,-0.220432,0.065897,-0.588944,0.269848,1.359180,1.045879,0.000194,0.224389,1.397807,1.062744,0.941477,0.324396,1.310610,1.057480,0.951004,0.260760,1.369123,1.017414,0.973350,,,,0.224561,1.397654,1.062786,0.324252,1.310732,1.057536,0.260731,1.369155,1.017316,0.337803,1.355700,1.209071,0.254573,1.395840,1.102932,0.272032,1.418141,1.219651
349,3.490000,-0.124229,0.087579,-0.258691,-0.953927,0.288721,1.390461,1.176559,0.000179,0.338447,1.356333,1.207951,0.934519,0.255100,1.396411,1.102458,0.948228,0.272616,1.418640,1.219269,0.953764,-0.774913,-0.222401,0.066026,-0.587952,0.270247,1.360049,1.045194,0.000193,0.224734,1.398520,1.062267,0.941477,0.324959,1.311604,1.056540,0.951004,0.261049,1.370023,1.016775,0.973350,,,,0.224892,1.398382,1.062277,0.324836,1.311708,1.056581,0.261014,1.370056,1.016724,0.338550,1.356314,1.208179,0.254949,1.396518,1.102374,0.272663,1.418551,1.219125
350,3.500000,-0.126581,0.086734,-0.260205,-0.953283,0.289360,1.391098,1.175767,0.000209,0.339290,1.357038,1.206907,0.942288,0.255542,1.397210,1.101768,0.956904,0.273248,1.419046,1.218625,0.984870,-0.775011,-0.224481,0.067025,-0.586918,0.270658,1.361002,1.044281,0.000227,0.225149,1.399362,1.061615,0.941549,0.325509,1.312642,1.055309,0.959695,0.261314,1.371002,1.015918,0.981226,,,,0.225325,1.399211,1.061587,0.325389,1.312743,1.055344,0.261258,1.371052,1.015911,0.339441,1.356954,1.207061,0.255425,1.397280,1.101664,0.273215,1.419059,1.218576
351,3.510000,-0.128862,0.086479,-0.260623,-0.952886,0.290037,1.391749,1.174846,0.000162,0.340063,1.357630,1.205767,0.957003,0.256099,1.398126,1.100925,0.960023,0.273948,1.419491,1.217846,0.993112,-0.776272,-0.225569,0.066128,-0.584934,0.271169,1.362044,1.043091,0.000181,0.225598,1.400228,1.060648,0.942316,0.326119,1.313733,1.053838,0.955332,0.261789,1.372171,1.014785,0.971943,,,,0.225770,1.400077,1.060680,0.325991,1.313840,1.053901,0.261746,1.372215,1.014691,0.340162,1.357586,1.205901,0.255997,1.398181,1.100815,0.273952,1.419480,1.217822
352,3.520000,-0.131748,0.085842,-0.262435,-0.952051,0.290770,1.392421,1.173714,0.000151,0.341017,1.358375,1.204356,0.957003,0.256647,1.399018,1.099897,0.960023,0.274646,1.419872,1.216888,0.993112,-0.776553,-0.227664,0.066554,-0.583699,0.271629,1.363088,1.041818,0.000225,0.226028,1.401119,1.059630,0.942316,0.326737,1.314888,1.052253,0.955332,0.262122,1.373258,1.013570,0.971943,,,,0.226204,1.400969,1.059601,0.326617,1.314988,1.052291,0.262065,1.373307,1.013561,0.341112,1.358337,1.204502,0.256538,1.399080,1.099790,0.274660,1.419847,1.216848
353,3.530000,-0.134239,0.084654,-0.262981,-0.951659,0.291508,1.393142,1.172276,0.000172,0.341925,1.359069,1.202609,0.958182,0.257124,1.399974,1.098602,0.957073,0.275475,1.420381,1.215617,0.995058,-0.776642,-0.230188,0.067078,-0.582530,0.272059,1.364193,1.040256,0.000228,0.226417,1.402045,1.058340,0.940093,0.327361,1.316144,1.050358,0.968397,0.262399,1.374389,1.012070,0.971671,,,,0.226594,1.401898,1.058271,0.327267,1.316222,1.050390,0.262316,1.374458,1.012106,0.342018,1.359030,1.202742,0.257019,1.400027,1.098477,0.275488,1.420368,1.215609
354,3.540000,-0.137105,0.082885,-0.264578,-0.950963,0.292266,1.393868,1.170636,0.000152,0.342961,1.359882,1.200599,0.958182,0.257533,1.400876,1.097142,0.957073,0.276302,1.420845,1.214167,0.995058,-0.776554,-0.233223,0.066997,-0.581448,0.272432,1.365309,1.038434,0.000220,0.226684,1.402909,1.056773,0.940093,0.327998,1.317500,1.048222,0.968397,0.262614,1.375517,1.010307,0.971671,,,,0.226867,1.402756,1.056735,0.327888,1.317590,1.048267,0.262540,1.375580,1.010300,0.343038,1.359864,1.200753,0.257417,1.400938,1.097021,0.276342,1.420802,1.214136
355,3.550000,-0.140157,0.080998,-0.266530,-0.950135,0.293037,1.394684,1.168612,0.000265,0.344043,1.360822,1.198185,0.949072,0.257936,1.401858,1.095310,0.931589,0.277133,1.421373,1.212342,0.982337,-0.777125,-0.236054,0.066037,-0.579649,0.272733,1.366501,1.036412,0.000251,0.226845,1.403793,1.055029,0.939512,0.328563,1.318930,1.045853,0.955718,0.262792,1.376780,1.008354,0.983783,,,,0.227029,1.403641,1.054989,0.328428,1.319041,1.045885,0.262742,1.376821,1.008362,0.344148,1.360786,1.198356,0.257789,1.401914,1.095086,0.277176,1.421354,1.212394
356,3.560000,-0.141947,0.077973,-0.267013,-0.949987,0.293728,1.395528,1.166296,0.000222,0.344998,1.361723,1.195475,0.949072,0.258132,1.402755,1.093238,0.931589,0.278053,1.422107,1.210175,0.982337,-0.777705,-0.239243,0.064139,-0.577774,0.272950,1.367852,1.034125,0.000238,0.226845,1.404747,1.052996,0.939512,0.329108,1.320607,1.043247,0.955718,0.262896,1.378202,1.006134,0.983783,,,,0.227053,1.404575,1.052986,0.329006,1.320686,1.043331,0.262791,1.378295,1.006060,0.345090,1.361727,1.195739,0.257951,1.402873,1.093134,0.278141,1.421984,1.210016
357,3.570000,-0.144936,0.073645,-0.268659,-0.949417,0.294346,1.396471,1.163849,0.000202,0.346057,1.362835,1.192441,0.939507,0.258038,1.403751,1.091148,0.956145,0.278943,1.422826,1.207959,0.937639,-0.778050,-0.242775,0.062689,-0.575994,0.273078,1.369286,1.031550,0.000197,0.226774,1.405786,1.050700,0.939062,0.329578,1.322384,1.040319,0.959940,0.262880,1.379688,1.003629,0.970578,,,,0.226963,1.405632,1.050696,0.329464,1.322473,1.040387,0.262806,1.379753,1.003565,0.346181,1.362796,1.192645,0.257910,1.403867,1.091181,0.278947,1.422749,1.207722
358,3.580000,-0.148702,0.070707,-0.269779,-0.948740,0.294939,1.397470,1.161204,0.000317,0.346984,1.363877,1.189235,0.939507,0.258081,1.405014,1.088807,0.956145,0.279752,1.423517,1.205571,0.937639,-0.779529,-0.245581,0.060109,-0.573072,0.273134,1.370936,1.028767,0.000259,0.226612,1.406994,1.048223,0.939062,0.329931,1.324321,1.037143,0.959940,0.262858,1.381493,1.000933,0.970578,,,,0.226827,1.406826,1.048147,0.329821,1.324406,1.037194,0.262753,1.381576,1.000959,0.347198,1.363785,1.189500,0.257862,1.405131,1.088610,0.279757,1.423492,1.205504
359,3.590000,-0.153112,0.066468,-0.270304,-0.948195,0.295464,1.398598,1.158318,0.000186,0.347898,1.365001,1.185609,0.930961,0.257847,1.406470,1.086347,0.942924,0.280649,1.424324,1.202997,0.970113,-0.780466,-0.249570,0.058574,-0.570225,0.273110,1.372808,1.025528,0.000235,0.226399,1.408399,1.045388,0.937035,0.330269,1.326547,1.033394,0.958869,0.262662,1.383478,0.997802,0.976924,,,,0.226595,1.408246,1.045346,0.330144,1.326642,1.033444,0.262591,1.383536,0.997794,0.348055,1.364943,1.185828,0.257675,1.406573,1.086237,0.280663,1.424278,1.202887
360,3.600000,-0.158249,0.062834,-0.270604,-0.947514,0.295914,1.399896,1.155008,0.000157,0.348695,1.366229,1.181533,0.930961,0.257593,1.408234,1.083462,0.942924,0.281454,1.425225,1.200029,0.970113,-0.782029,-0.252580,0.057511,-0.566857,0.272968,1.374966,1.021893,0.000231,0.226155,1.410176,1.042187,0.937035,0.330370,1.328917,1.029206,0.958869,0.262379,1.385806,0.994287,0.976924,,,,0.226376,1.410002,1.042175,0.330240,1.329013,1.029289,0.262288,1.385884,0.994215,0.348798,1.366202,1.181710,0.257470,1.408325,1.083439,0.281474,1.425162,1.199875
361,3.610000,-0.164580,0.059506,-0.271509,-0.946391,0.296333,1.401346,1.151593,0.000194,0.349497,1.367628,1.177273,0.935510,0.257312,1.410267,1.080497,0.947518,0.282189,1.426143,1.197008,0.951943,-0.783840,-0.255692,0.056642,-0.563035,0.272768,1.377433,1.018039,0.000239,0.225878,1.412251,1.038824,0.928908,0.330405,1.331581,1.024722,0.955827,0.262023,1.388468,0.990571,0.964539,,,,0.226102,1.412078,1.038801,0.330278,1.331672,1.024806,0.261925,1.388550,0.990509,0.349613,1.367606,1.177502,0.257146,1.410377,1.080431,0.282239,1.426055,1.196845
362,3.620000,-0.171085,0.056703,-0.272753,-0.945051,0.296690,1.402894,1.148035,0.000256,0.350225,1.369150,1.172900,0.935510,0.257040,1.412413,1.077366,0.947518,0.282806,1.427119,1.193838,0.951943,-0.786303,-0.258937,0.055913,-0.558169,0.272449,1.380190,1.013853,0.000261,0.225517,1.414581,1.035245,0.928908,0.330303,1.334504,1.019754,0.955827,0.261529,1.391485,0.986560,0.964539,,,,0.225736,1.414414,1.035207,0.330152,1.334615,1.019816,0.261460,1.391541,0.986536,0.350438,1.369081,1.173218,0.256799,1.412573,1.077285,0.282834,1.427028,1.193602
363,3.630000,-0.177954,0.052293,-0.272125,-0.944217,0.296987,1.404555,1.144076,0.000290,0.350871,1.370629,1.167916,0.911956,0.256462,1.414781,1.074005,0.929805,0.283627,1.428256,1.190307,0.925139,-0.788065,-0.262140,0.056645,-0.554101,0.272026,1.383077,1.009447,0.000285,0.225140,1.417153,1.031436,0.928448,0.330046,1.337510,1.014583,0.945701,0.260892,1.394568,0.982323,0.981170,,,,0.225365,1.416983,1.031392,0.329878,1.337634,1.014642,0.260834,1.394614,0.982308,0.351022,1.370608,1.168233,0.256236,1.414936,1.073944,0.283703,1.428123,1.190050
364,3.640000,-0.186265,0.048174,-0.274486,-0.942148,0.297183,1.406335,1.139932,0.000253,0.351597,1.372513,1.162690,0.911956,0.255790,1.417210,1.070468,0.929805,0.284161,1.429283,1.186636,0.925139,-0.789751,-0.265489,0.058295,-0.549919,0.271448,1.386191,1.004751,0.000235,0.224677,1.419991,1.027400,0.928448,0.329603,1.340708,1.009041,0.945701,0.260066,1.397874,0.977813,0.981170,,,,0.224906,1.419813,1.027404,0.329440,1.340824,1.009133,0.260000,1.397935,0.977716,0.351821,1.372430,1.162983,0.255554,1.417361,1.070388,0.284172,1.429214,1.186424
365,3.650000,-0.193378,0.043113,-0.274803,-0.940866,0.297283,1.408222,1.135540,0.000252,0.352122,1.374365,1.157203,0.908899,0.254935,1.419700,1.066753,0.930011,0.284793,1.430601,1.182664,0.936353,-0.791714,-0.269111,0.059962,-0.545135,0.270768,1.389477,0.999951,0.000241,0.224125,1.422957,1.023328,0.929797,0.329061,1.344092,1.003301,0.943739,0.259119,1.401381,0.973225,0.971577,,,,0.224347,1.422786,1.023328,0.328892,1.344213,1.003387,0.259066,1.401432,0.973138,0.352328,1.374297,1.157496,0.254706,1.419851,1.066700,0.284816,1.430517,1.182425
366,3.660000,-0.202152,0.038272,-0.276372,-0.938770,0.297317,1.410166,1.131073,0.000256,0.352660,1.376375,1.151520,0.908899,0.253989,1.422349,1.063021,0.930011,0.285301,1.431775,1.178677,0.936353,-0.793512,-0.273734,0.061125,-0.540067,0.269952,1.392868,0.994959,0.000234,0.223384,1.425905,1.019103,0.929797,0.328474,1.347717,0.997311,0.943739,0.257999,1.404984,0.968462,0.971577,,,,0.223599,1.425737,1.019123,0.328292,1.347846,0.997401,0.257966,1.405021,0.968352,0.352843,1.376308,1.151753,0.253766,1.422463,1.062858,0.285341,1.431727,1.178607
367,3.670000,-0.210178,0.032350,-0.277530,-0.936886,0.297443,1.412343,1.126318,0.000242,0.353292,1.378650,1.145514,0.916231,0.253027,1.425097,1.059077,0.928601,0.286009,1.433282,1.174363,0.967751,-0.796028,-0.278292,0.060393,-0.534083,0.268968,1.396594,0.989798,0.000204,0.222370,1.429032,1.014687,0.931665,0.327768,1.351765,0.991162,0.940862,0.256765,1.408986,0.963544,0.960708,,,,0.222583,1.428865,1.014727,0.327594,1.351885,0.991267,0.256726,1.409032,0.963398,0.353510,1.378563,1.145754,0.252799,1.425223,1.058960,0.286019,1.433242,1.174241
