Format Version,1.23,Take Name,sub01_karemeles,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2021-10-20 02.42.19.501 DU.,Capture Start Frame,10090377,Total Frames in Take,3881,Total Exported Frames,3881,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
180,1.800000,-0.188705,0.055223,-0.322885,-0.925790,0.306951,1.419748,1.173781,0.000362,0.363681,1.391134,1.197986,0.889863,0.266868,1.427328,1.103122,0.926930,0.290305,1.440781,1.220235,0.923630,-0.126925,0.222427,-0.281833,-0.924655,0.479418,1.240827,1.094596,0.000282,0.475853,1.231428,1.033424,0.945102,0.460705,1.272268,1.158864,0.977429,0.501696,1.218785,1.091500,0.937835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.475811,1.231423,1.033209,0.460766,1.272205,1.158841,0.501677,1.218853,1.091738,0.363977,1.391027,1.198294,0.266617,1.427477,1.103114,0.290259,1.440738,1.219936
181,1.810000,-0.193879,0.059090,-0.335139,-0.920109,0.309601,1.425627,1.173934,0.000371,0.366824,1.398152,1.198295,0.889863,0.269968,1.433102,1.103011,0.926930,0.292010,1.445626,1.220497,0.923630,-0.135784,0.228880,-0.293174,-0.918273,0.487768,1.252566,1.094311,0.000152,0.485218,1.244101,1.032953,0.945102,0.467416,1.282413,1.158840,0.977429,0.510668,1.231182,1.091141,0.937835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.485184,1.244115,1.032857,0.467459,1.282364,1.158783,0.510660,1.231217,1.091294,0.367124,1.398031,1.198530,0.269770,1.433225,1.103053,0.291908,1.445625,1.220219
182,1.820000,-0.199768,0.063580,-0.348950,-0.913392,0.312089,1.431557,1.174200,0.000371,0.369831,1.405379,1.198765,0.897785,0.272986,1.438949,1.102975,0.938077,0.293450,1.450342,1.220861,0.925424,-0.144614,0.235653,-0.304520,-0.911494,0.495816,1.264645,1.094116,0.000305,0.494309,1.257160,1.032596,0.945553,0.473812,1.292832,1.158849,0.964330,0.519329,1.243942,1.090904,0.925317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.494249,1.257181,1.032388,0.473893,1.292749,1.158766,0.519306,1.244003,1.091195,0.370133,1.405266,1.199017,0.272772,1.439069,1.103008,0.293363,1.450335,1.220576
183,1.830000,-0.205480,0.068189,-0.360317,-0.907359,0.314394,1.437474,1.174527,0.000368,0.372508,1.412318,1.199281,0.897785,0.275808,1.444982,1.103032,0.938077,0.294865,1.455121,1.221268,0.925424,-0.153185,0.240679,-0.315732,-0.904943,0.503371,1.276984,1.094021,0.000254,0.502685,1.270412,1.032383,0.945553,0.479960,1.303566,1.158940,0.964330,0.527466,1.256975,1.090742,0.925317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.502630,1.270440,1.032234,0.480042,1.303487,1.158832,0.527441,1.257025,1.090998,0.372811,1.412212,1.199557,0.275571,1.445103,1.103039,0.294799,1.455107,1.220984
184,1.840000,-0.212034,0.073157,-0.372962,-0.900327,0.316616,1.443519,1.174944,0.000368,0.375132,1.419517,1.199899,0.892866,0.278575,1.451190,1.103175,0.936294,0.296143,1.459850,1.221759,0.945239,-0.161864,0.246132,-0.326361,-0.898169,0.510704,1.289443,1.093942,0.000319,0.510850,1.283858,1.032202,0.952208,0.485915,1.314351,1.159012,0.949901,0.535348,1.270121,1.090611,0.919517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.510778,1.283899,1.032030,0.486019,1.314258,1.158868,0.535316,1.270173,1.090927,0.375464,1.419394,1.200139,0.278346,1.451291,1.103126,0.296039,1.459872,1.221567
185,1.850000,-0.217583,0.077522,-0.385295,-0.893418,0.318597,1.449693,1.175532,0.000316,0.377479,1.426875,1.200735,0.892866,0.281070,1.457402,1.103497,0.936294,0.297243,1.464800,1.222364,0.945239,-0.170591,0.250420,-0.337309,-0.891298,0.517526,1.302161,1.093983,0.000244,0.518362,1.297534,1.032170,0.952208,0.491504,1.325383,1.159195,0.949901,0.542713,1.283564,1.090585,0.919517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.518318,1.297556,1.032006,0.491578,1.325324,1.159122,0.542683,1.283602,1.090822,0.377768,1.426770,1.200912,0.280893,1.457476,1.103468,0.297131,1.464831,1.222216
186,1.860000,-0.223424,0.082145,-0.397586,-0.886149,0.320435,1.455793,1.176108,0.000393,0.379645,1.434151,1.201576,0.886293,0.283441,1.463618,1.103810,0.933094,0.298219,1.469609,1.222939,0.941144,-0.179324,0.254064,-0.348488,-0.884223,0.524070,1.314967,1.094096,0.000208,0.525514,1.311290,1.032230,0.967879,0.496905,1.336480,1.159428,0.966350,0.549791,1.297130,1.090630,0.943738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.525499,1.311295,1.032103,0.496995,1.336414,1.159353,0.549716,1.297191,1.090833,0.380002,1.434031,1.201833,0.283195,1.463713,1.103760,0.298108,1.469634,1.222732
187,1.870000,-0.230481,0.087479,-0.410636,-0.877841,0.322072,1.461919,1.176802,0.000351,0.381599,1.441501,1.202540,0.886293,0.285650,1.470024,1.104245,0.933094,0.298966,1.474231,1.223621,0.941144,-0.189227,0.257545,-0.358939,-0.876942,0.530179,1.327980,1.094348,0.000275,0.532123,1.325417,1.032440,0.967879,0.502013,1.347609,1.159850,0.966350,0.556401,1.310915,1.090755,0.943738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.532061,1.325456,1.032362,0.502112,1.347542,1.159692,0.556365,1.310943,1.090991,0.381942,1.441383,1.202687,0.285478,1.470082,1.104160,0.298795,1.474291,1.223559
188,1.880000,-0.236033,0.092009,-0.422309,-0.870332,0.323608,1.468236,1.177454,0.000424,0.383381,1.448957,1.203498,0.899109,0.287710,1.476500,1.104654,0.927805,0.299732,1.479252,1.224210,0.967734,-0.197765,0.262009,-0.368687,-0.869661,0.535970,1.341157,1.094800,0.000332,0.538532,1.339635,1.032880,0.969692,0.506736,1.359024,1.160338,0.938114,0.562644,1.324810,1.091183,0.932461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.538442,1.339690,1.032820,0.506850,1.358955,1.160129,0.562620,1.324825,1.091452,0.383717,1.448852,1.203696,0.287496,1.476564,1.104471,0.299611,1.479293,1.224195
189,1.890000,-0.241837,0.096423,-0.433251,-0.862851,0.324963,1.474482,1.177948,0.000362,0.384949,1.456259,1.204263,0.899109,0.289541,1.482996,1.104944,0.927805,0.300399,1.484191,1.224638,0.967734,-0.206540,0.265127,-0.378707,-0.862340,0.541279,1.354432,1.095228,0.000430,0.544285,1.353925,1.033311,0.969692,0.511157,1.370525,1.160823,0.938114,0.568395,1.338845,1.091550,0.932461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.544141,1.354010,1.033223,0.511290,1.370453,1.160554,0.568405,1.338832,1.091908,0.385302,1.456154,1.204459,0.289336,1.483059,1.104872,0.300251,1.484234,1.224514
190,1.900000,-0.247704,0.099705,-0.445379,-0.854599,0.326175,1.480920,1.178725,0.000528,0.386434,1.463972,1.205266,0.888577,0.291104,1.489530,1.105563,0.929865,0.300987,1.489260,1.225346,0.938035,-0.214431,0.267964,-0.389485,-0.854703,0.546309,1.367799,1.095730,0.000325,0.549775,1.368198,1.033836,0.963940,0.515283,1.382189,1.161300,0.941238,0.573868,1.353010,1.092054,0.933152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.549660,1.368263,1.033778,0.515383,1.382143,1.161092,0.573884,1.352992,1.092320,0.386843,1.463856,1.205401,0.290922,1.489578,1.105354,0.300760,1.489327,1.225419
191,1.910000,-0.252269,0.102462,-0.455308,-0.847677,0.327244,1.487295,1.179218,0.000322,0.387690,1.471403,1.205986,0.888577,0.292485,1.495969,1.105914,0.929865,0.301556,1.494511,1.225753,0.938035,-0.222545,0.269250,-0.400052,-0.847312,0.550859,1.381278,1.096257,0.000352,0.554573,1.382542,1.034390,0.963940,0.519172,1.393990,1.161858,0.941238,0.578831,1.367301,1.092525,0.933152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.554391,1.382636,1.034348,0.519243,1.393966,1.161615,0.578942,1.367231,1.092809,0.387984,1.471326,1.206125,0.292329,1.496010,1.105811,0.301418,1.494548,1.225717
192,1.920000,-0.257245,0.104107,-0.467495,-0.839306,0.328159,1.493831,1.179865,0.000570,0.388874,1.479352,1.206827,0.881707,0.293605,1.502375,1.106450,0.910570,0.301999,1.499768,1.226319,0.949732,-0.230377,0.270313,-0.411382,-0.839418,0.555086,1.394829,1.096857,0.000276,0.559050,1.396920,1.035027,0.958054,0.522735,1.405848,1.162439,0.941759,0.583473,1.381721,1.093104,0.947549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.558902,1.396986,1.035070,0.522794,1.405835,1.162214,0.583563,1.381667,1.093286,0.389291,1.479252,1.207028,0.293373,1.502431,1.106184,0.301814,1.499811,1.226385
193,1.930000,-0.261433,0.104806,-0.478268,-0.831822,0.328953,1.500282,1.180256,0.000530,0.389903,1.487108,1.207354,0.881707,0.294502,1.508624,1.106769,0.910570,0.302452,1.505113,1.226645,0.949732,-0.238486,0.271124,-0.421124,-0.832028,0.558982,1.408528,1.097458,0.000384,0.563075,1.411493,1.035672,0.958054,0.526154,1.417870,1.163063,0.941759,0.587717,1.396222,1.093638,0.947549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.562897,1.411571,1.035676,0.526255,1.417848,1.162780,0.587795,1.396167,1.093918,0.390324,1.487017,1.207539,0.294285,1.508673,1.106550,0.302248,1.505155,1.226679
194,1.940000,-0.265703,0.105855,-0.488699,-0.824239,0.329382,1.506610,1.180719,0.000489,0.390518,1.494691,1.207981,0.901485,0.295071,1.514822,1.107152,0.928725,0.302557,1.510318,1.227024,0.949678,-0.247113,0.272744,-0.431709,-0.823513,0.562430,1.422178,1.098197,0.000357,0.566738,1.426130,1.036481,0.953183,0.529026,1.429648,1.163752,0.926928,0.591525,1.410755,1.094358,0.934013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566566,1.426197,1.036511,0.529121,1.429635,1.163475,0.591603,1.410701,1.094604,0.390878,1.494622,1.208125,0.294894,1.514860,1.106931,0.302374,1.510350,1.227101
195,1.950000,-0.269917,0.106381,-0.499519,-0.816277,0.329829,1.513000,1.181223,0.000576,0.391145,1.502430,1.208635,0.901485,0.295613,1.521004,1.107589,0.928725,0.302728,1.515565,1.227445,0.949678,-0.255716,0.274707,-0.441167,-0.815179,0.565398,1.435803,1.099004,0.000283,0.569898,1.440787,1.037377,0.953183,0.531492,1.441411,1.164486,0.926928,0.594804,1.425213,1.095148,0.934013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.569786,1.440838,1.037292,0.531581,1.441395,1.164321,0.594828,1.425177,1.095399,0.391496,1.502371,1.208746,0.295457,1.521040,1.107278,0.302533,1.515588,1.227644
196,1.960000,-0.274274,0.106971,-0.511337,-0.807382,0.330095,1.519464,1.181550,0.000365,0.391560,1.510387,1.209164,0.888829,0.296012,1.527222,1.107828,0.929868,0.302713,1.520784,1.227659,0.955084,-0.263860,0.275208,-0.452095,-0.806380,0.568171,1.449464,1.099759,0.000279,0.572759,1.455335,1.038217,0.951266,0.533860,1.453255,1.165161,0.946348,0.597895,1.439802,1.095900,0.933760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.572575,1.455397,1.038218,0.533900,1.453266,1.164951,0.598039,1.439727,1.096110,0.391916,1.510329,1.209424,0.295758,1.527259,1.107714,0.302611,1.520803,1.227512
197,1.970000,-0.278791,0.108174,-0.522528,-0.798460,0.330170,1.525748,1.182201,0.000432,0.391717,1.518057,1.210053,0.888829,0.296272,1.533384,1.108381,0.929868,0.302522,1.525803,1.228170,0.955084,-0.272574,0.276231,-0.460348,-0.798423,0.570365,1.463030,1.100695,0.000213,0.574949,1.469915,1.039257,0.951266,0.535818,1.465012,1.166053,0.946348,0.600327,1.454164,1.096775,0.933760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574821,1.469961,1.039208,0.535856,1.465018,1.165917,0.600417,1.454111,1.096961,0.392080,1.518008,1.210280,0.296038,1.533418,1.108196,0.302393,1.525818,1.228128
198,1.980000,-0.282736,0.109301,-0.532060,-0.790586,0.330061,1.531997,1.182764,0.000398,0.391644,1.525490,1.210835,0.886028,0.296329,1.539557,1.108859,0.936759,0.302209,1.530945,1.228597,0.949265,-0.280735,0.276791,-0.468794,-0.790447,0.572284,1.476615,1.101604,0.000228,0.576831,1.484426,1.040275,0.958061,0.537553,1.476865,1.166894,0.958982,0.602468,1.468554,1.097644,0.941330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.576672,1.484475,1.040252,0.537580,1.476881,1.166733,0.602599,1.468489,1.097828,0.392044,1.525445,1.211049,0.296104,1.539582,1.108746,0.302033,1.530965,1.228496
199,1.990000,-0.287888,0.110964,-0.542084,-0.781635,0.329793,1.538040,1.183418,0.000351,0.391393,1.532746,1.211708,0.886028,0.296220,1.545685,1.109451,0.936759,0.301766,1.535689,1.229096,0.949265,-0.288985,0.277296,-0.478483,-0.781440,0.573697,1.490021,1.102409,0.000292,0.578225,1.498768,1.041205,0.958061,0.538757,1.488432,1.167569,0.958982,0.604108,1.482862,1.098454,0.941330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.578042,1.498811,1.041235,0.538812,1.488455,1.167338,0.604237,1.482796,1.098655,0.391682,1.532720,1.211862,0.296056,1.545705,1.109303,0.301640,1.535696,1.229090
200,2.000000,-0.291461,0.112274,-0.550462,-0.774233,0.329440,1.544059,1.184058,0.000360,0.391009,1.539802,1.212588,0.898457,0.296049,1.551692,1.110007,0.948720,0.301262,1.540684,1.229578,0.949695,-0.297600,0.277339,-0.487006,-0.772879,0.574745,1.503340,1.103434,0.000302,0.579123,1.513044,1.042363,0.965212,0.539773,1.499939,1.168507,0.944154,0.605339,1.497037,1.099433,0.939154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.578993,1.513080,1.042328,0.539870,1.499952,1.168306,0.605372,1.496988,1.099669,0.391377,1.539776,1.212757,0.295866,1.551705,1.109915,0.301077,1.540696,1.229501
201,2.010000,-0.295829,0.113161,-0.560686,-0.765056,0.328931,1.549972,1.184965,0.000511,0.390464,1.547030,1.213739,0.891813,0.295679,1.557524,1.110843,0.914298,0.300650,1.545361,1.230313,0.962234,-0.306448,0.277631,-0.495592,-0.763806,0.575402,1.516484,1.104491,0.000349,0.579626,1.527194,1.043578,0.959868,0.540418,1.511195,1.169431,0.928423,0.606161,1.511063,1.100465,0.938316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.579470,1.527221,1.043604,0.540529,1.511222,1.169169,0.606206,1.511009,1.100701,0.390836,1.547007,1.213957,0.295453,1.557551,1.110587,0.300504,1.545357,1.230351
202,2.020000,-0.299275,0.112867,-0.568833,-0.757710,0.328290,1.555846,1.185729,0.000586,0.389812,1.554022,1.214619,0.891813,0.295037,1.563231,1.111591,0.914298,0.300021,1.550286,1.230978,0.962234,-0.314794,0.278021,-0.503644,-0.754951,0.575737,1.529499,1.105608,0.000150,0.579808,1.541172,1.044861,0.959868,0.540770,1.522405,1.170384,0.928423,0.606632,1.524920,1.101578,0.938316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.579749,1.541184,1.044849,0.540823,1.522416,1.170283,0.606638,1.524896,1.101691,0.390107,1.554020,1.214698,0.294922,1.563268,1.111227,0.299841,1.550251,1.231263
203,2.030000,-0.303005,0.112864,-0.577295,-0.749787,0.327571,1.561632,1.186309,0.000391,0.389045,1.560958,1.215348,0.922442,0.294345,1.568892,1.112146,0.927600,0.299322,1.555048,1.231433,0.977416,-0.323328,0.278527,-0.510536,-0.746482,0.575706,1.542259,1.106733,0.000261,0.579567,1.554928,1.046173,0.961085,0.540847,1.533385,1.171348,0.946429,0.606704,1.538463,1.102679,0.948562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.579415,1.554945,1.046200,0.540905,1.533421,1.171145,0.606798,1.538411,1.102854,0.389299,1.560948,1.215526,0.294167,1.568911,1.111918,0.299246,1.555039,1.231481
204,2.040000,-0.307194,0.112519,-0.585644,-0.741615,0.326594,1.567245,1.186924,0.000321,0.388025,1.567730,1.216058,0.922442,0.293316,1.574399,1.112774,0.927600,0.298439,1.559605,1.231940,0.977416,-0.332991,0.278520,-0.517797,-0.737177,0.575411,1.554772,1.107878,0.000247,0.578932,1.568527,1.047534,0.961085,0.540805,1.543947,1.172331,0.946429,0.606496,1.551842,1.103768,0.948562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.578810,1.568523,1.047618,0.540878,1.543988,1.172116,0.606544,1.551805,1.103900,0.388187,1.567725,1.216181,0.293192,1.574419,1.112553,0.298401,1.559590,1.232038
205,2.050000,-0.310245,0.112639,-0.593801,-0.733799,0.325562,1.572833,1.187418,0.000244,0.386872,1.574437,1.216767,0.929210,0.292380,1.579828,1.113210,0.954169,0.297433,1.564235,1.232277,0.974510,-0.341833,0.278408,-0.524974,-0.728040,0.574807,1.567160,1.109036,0.000192,0.578004,1.581904,1.048907,0.962834,0.540460,1.554505,1.173294,0.952370,0.605957,1.565072,1.104905,0.969823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.577888,1.581892,1.048999,0.540501,1.554547,1.173113,0.606032,1.565042,1.104995,0.387102,1.574436,1.216932,0.292222,1.579826,1.113117,0.297361,1.564238,1.232205
206,2.060000,-0.314442,0.113274,-0.601917,-0.725253,0.324426,1.578093,1.188085,0.000253,0.385601,1.580776,1.217634,0.929210,0.291301,1.585109,1.113853,0.954169,0.296374,1.568394,1.232767,0.974510,-0.350650,0.278278,-0.531369,-0.719203,0.573983,1.579356,1.110181,0.000222,0.576811,1.595082,1.050283,0.962834,0.539965,1.564921,1.174239,0.952370,0.605172,1.578066,1.106020,0.969823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.576687,1.595064,1.050385,0.540018,1.564972,1.174033,0.605243,1.578032,1.106125,0.385846,1.580780,1.217797,0.291145,1.585099,1.113794,0.296286,1.568399,1.232663
207,2.070000,-0.317251,0.113741,-0.610299,-0.716903,0.323277,1.583494,1.188920,0.000495,0.384247,1.587317,1.218768,0.844983,0.290328,1.590358,1.114596,0.895628,0.295257,1.572807,1.233396,0.912785,-0.358238,0.277802,-0.537972,-0.710688,0.572805,1.591282,1.111254,0.000243,0.575298,1.607829,1.051563,0.954269,0.539100,1.575252,1.175097,0.936847,0.604018,1.590766,1.107101,0.971688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.575180,1.607798,1.051699,0.539170,1.575314,1.174863,0.604065,1.590736,1.107199,0.384664,1.587304,1.219226,0.289928,1.590320,1.114482,0.295239,1.572857,1.233051
208,2.080000,-0.321761,0.113329,-0.616869,-0.709295,0.321913,1.588651,1.189357,0.000253,0.382803,1.593414,1.219232,0.844983,0.288811,1.595545,1.115103,0.895628,0.294124,1.576993,1.233735,0.912785,-0.364786,0.275865,-0.547242,-0.700968,0.571463,1.603109,1.112309,0.000131,0.573606,1.620261,1.052776,0.954269,0.538096,1.585541,1.175925,0.936847,0.602686,1.603524,1.108226,0.971688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.573487,1.620238,1.052866,0.538092,1.585582,1.175786,0.602809,1.603507,1.108275,0.382999,1.593400,1.219510,0.288577,1.595518,1.115043,0.294162,1.577034,1.233518
209,2.090000,-0.326295,0.113424,-0.623950,-0.700965,0.320549,1.593698,1.190017,0.000289,0.381298,1.599448,1.220006,0.917805,0.287374,1.600652,1.115802,0.951343,0.292976,1.580994,1.234242,0.950789,-0.372450,0.274286,-0.554519,-0.691778,0.569898,1.614609,1.113354,0.000191,0.571579,1.632506,1.054026,0.956145,0.537016,1.595449,1.176763,0.949134,0.601099,1.615873,1.109274,0.970017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.571456,1.632470,1.054145,0.537046,1.595507,1.176570,0.601191,1.615851,1.109347,0.381548,1.599456,1.220220,0.287183,1.600622,1.115775,0.292917,1.581016,1.234055
210,2.100000,-0.331356,0.112986,-0.630284,-0.692950,0.319138,1.598641,1.190581,0.000206,0.379790,1.605314,1.220575,0.917805,0.285747,1.605686,1.116471,0.951343,0.291876,1.584923,1.234696,0.950789,-0.379339,0.273737,-0.559842,-0.683920,0.568087,1.626015,1.114455,0.000115,0.569390,1.644644,1.055343,0.956145,0.535615,1.605441,1.177632,0.949134,0.599255,1.627959,1.110390,0.970017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.569292,1.644601,1.055474,0.535605,1.605484,1.177497,0.599363,1.627960,1.110394,0.379993,1.605336,1.220682,0.285641,1.605675,1.116412,0.291779,1.584912,1.234649
211,2.110000,-0.333566,0.112144,-0.635770,-0.686989,0.317662,1.603608,1.191008,0.000263,0.378168,1.611119,1.221098,0.931829,0.284235,1.610461,1.116896,0.981647,0.290582,1.589243,1.235029,0.945781,-0.385855,0.272317,-0.566087,-0.675651,0.566062,1.637189,1.115591,0.000131,0.566942,1.656444,1.056672,0.982284,0.534066,1.615250,1.178552,0.970606,0.597178,1.639873,1.111551,0.986846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566929,1.656422,1.056738,0.534119,1.615285,1.178452,0.597140,1.639861,1.111584,0.378432,1.611169,1.221144,0.284172,1.610441,1.116928,0.290382,1.589214,1.234952
212,2.120000,-0.338130,0.111325,-0.642746,-0.678345,0.316237,1.608421,1.191629,0.000206,0.376575,1.616987,1.221775,0.931829,0.282634,1.615231,1.117593,0.981647,0.289502,1.593046,1.235519,0.945781,-0.393357,0.270850,-0.571837,-0.667018,0.563854,1.648126,1.116707,0.000180,0.564209,1.668101,1.058023,0.982284,0.532458,1.624711,1.179438,0.970606,0.594895,1.651567,1.112662,0.986846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.564161,1.668058,1.058141,0.532507,1.624766,1.179286,0.594894,1.651555,1.112696,0.376732,1.617002,1.221887,0.282527,1.615226,1.117490,0.289452,1.593036,1.235510
213,2.130000,-0.341530,0.111106,-0.648557,-0.671109,0.314595,1.613136,1.192166,0.000271,0.374744,1.622552,1.222436,0.943610,0.280934,1.619925,1.118155,0.960267,0.288107,1.596932,1.235908,0.972708,-0.400255,0.270209,-0.576818,-0.658835,0.561488,1.658810,1.117886,0.000109,0.561409,1.679502,1.059449,0.982697,0.530605,1.634000,1.180334,0.975706,0.592451,1.662927,1.113874,0.992481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.561392,1.679478,1.059512,0.530641,1.634033,1.180250,0.592432,1.662917,1.113896,0.374946,1.622585,1.222532,0.280833,1.619924,1.118033,0.288006,1.596899,1.235935
214,2.140000,-0.345975,0.110790,-0.654480,-0.663086,0.312939,1.617668,1.192605,0.000222,0.372906,1.627964,1.222949,0.943610,0.279117,1.624515,1.118672,0.960267,0.286792,1.600524,1.236194,0.972708,-0.407507,0.269426,-0.581886,-0.650198,0.558929,1.669193,1.119081,0.000111,0.558364,1.690627,1.060915,0.982697,0.528629,1.642936,1.181222,0.975706,0.589795,1.674016,1.115106,0.992481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.558305,1.690573,1.061043,0.528613,1.642971,1.181122,0.589870,1.674035,1.115079,0.373156,1.628040,1.222926,0.279107,1.624510,1.118682,0.286553,1.600453,1.236208
215,2.150000,-0.350343,0.111210,-0.660136,-0.655067,0.311294,1.622146,1.193122,0.000279,0.371046,1.633236,1.223611,0.931111,0.277383,1.629147,1.119245,0.975505,0.285454,1.604054,1.236509,0.938236,-0.414286,0.268071,-0.586342,-0.642424,0.556196,1.679384,1.120237,0.000101,0.555098,1.701450,1.062315,0.975691,0.526537,1.651846,1.182132,0.984880,0.586954,1.684855,1.116262,0.990454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.555099,1.701415,1.062406,0.526545,1.651869,1.182076,0.586946,1.684868,1.116227,0.371309,1.633309,1.223643,0.277336,1.629114,1.119324,0.285237,1.604014,1.236398
216,2.160000,-0.355756,0.111271,-0.665433,-0.646726,0.309682,1.626390,1.193796,0.000159,0.369260,1.638260,1.224332,0.931111,0.275524,1.633615,1.120055,0.975505,0.284262,1.607296,1.237002,0.938236,-0.421662,0.267593,-0.590375,-0.634076,0.553353,1.689320,1.121399,0.000088,0.551738,1.712150,1.063787,0.975691,0.524329,1.660372,1.182951,0.984880,0.583992,1.695439,1.117460,0.990454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.551700,1.712105,1.063884,0.524319,1.660400,1.182876,0.584040,1.695455,1.117438,0.369391,1.638301,1.224338,0.275502,1.633618,1.120012,0.284153,1.607251,1.237039
217,2.170000,-0.360564,0.112265,-0.669790,-0.639353,0.307883,1.630637,1.194401,0.000175,0.367280,1.643085,1.225059,0.957934,0.273581,1.638191,1.120760,0.993359,0.282789,1.610633,1.237386,0.957311,-0.428601,0.266935,-0.593068,-0.627150,0.550405,1.698955,1.122405,0.000119,0.548247,1.722468,1.065086,0.969949,0.522037,1.668788,1.183678,0.989020,0.580931,1.705608,1.118452,0.980936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.548263,1.722425,1.065197,0.522031,1.668804,1.183637,0.580922,1.705636,1.118382,0.367437,1.643144,1.225040,0.273576,1.638196,1.120734,0.282637,1.610569,1.237430
218,2.180000,-0.366587,0.112871,-0.673058,-0.632350,0.306258,1.634680,1.194878,0.000269,0.365575,1.647595,1.225498,0.957934,0.271596,1.642678,1.121452,0.993359,0.281604,1.613766,1.237683,0.957311,-0.434176,0.265733,-0.599017,-0.618107,0.547183,1.708594,1.123561,0.000129,0.544600,1.732635,1.066479,0.969949,0.519388,1.677184,1.184470,0.989020,0.577560,1.715962,1.119734,0.980936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.544594,1.732584,1.066593,0.519394,1.677219,1.184392,0.577560,1.715978,1.119696,0.365841,1.647676,1.225552,0.271531,1.642650,1.121469,0.281403,1.613713,1.237612
