Format Version,1.23,Take Name,sub01_gyors_nyomas,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2021-10-20 02.38.46.846 DU.,Capture Start Frame,10069111,Total Frames in Take,4746,Total Exported Frames,4746,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
22,0.220000,-0.015640,-0.088379,-0.052421,-0.994584,0.301799,1.346197,1.136296,0.001281,0.345561,1.301201,1.162433,0.690806,0.246717,1.351147,1.076311,0.709132,0.313120,1.386243,1.170144,0.991491,-0.012151,-0.165133,-0.020319,-0.985987,0.301125,1.093853,1.079198,0.000522,0.251203,1.080860,1.044818,0.917485,0.346155,1.137597,1.118284,0.920046,0.306016,1.063101,1.074492,0.867018,0.250899,1.080969,1.044657,0.346022,1.137366,1.118143,0.306453,1.063222,1.074795,0.346408,1.300773,1.163171,0.245906,1.351571,1.075612,0.313104,1.386239,1.170124
23,0.230000,-0.015823,-0.088707,-0.052279,-0.994559,0.301848,1.346199,1.136188,0.001278,0.345614,1.301182,1.162281,0.694673,0.246726,1.351184,1.076242,0.709335,0.313204,1.386231,1.170040,0.988567,-0.012424,-0.164587,-0.020318,-0.986075,0.301302,1.093887,1.079019,0.000501,0.251417,1.080919,1.044577,0.912994,0.346295,1.137604,1.118179,0.927535,0.306196,1.063137,1.074301,0.868702,0.251123,1.081019,1.044420,0.346170,1.137380,1.118044,0.306614,1.063261,1.074594,0.346475,1.300763,1.163039,0.245907,1.351622,1.075542,0.313185,1.386207,1.170006
24,0.240000,-0.015996,-0.088928,-0.052169,-0.994542,0.301913,1.346218,1.136105,0.001281,0.345680,1.301183,1.162165,0.694673,0.246764,1.351235,1.076186,0.709335,0.313295,1.386237,1.169965,0.988567,-0.012600,-0.164059,-0.020175,-0.986164,0.301448,1.093919,1.078869,0.000519,0.251594,1.080980,1.044370,0.912994,0.346414,1.137609,1.118090,0.927535,0.306336,1.063170,1.074146,0.868702,0.251296,1.081086,1.044210,0.346282,1.137376,1.117949,0.306766,1.063296,1.074447,0.346534,1.300756,1.162910,0.245950,1.351665,1.075488,0.313277,1.386226,1.169939
25,0.250000,-0.016288,-0.088852,-0.046729,-0.994815,0.301352,1.346127,1.135716,0.000478,0.344626,1.300627,1.161793,0.975448,0.246261,1.351721,1.075796,0.893923,0.313169,1.386032,1.169560,0.902891,-0.012641,-0.163487,-0.019931,-0.986263,0.301587,1.093959,1.078725,0.000486,0.251766,1.081046,1.044168,0.915470,0.346530,1.137624,1.117999,0.930701,0.306464,1.063207,1.074007,0.873097,0.251480,1.081135,1.044011,0.346416,1.137406,1.117872,0.306864,1.063336,1.074291,0.344686,1.300556,1.161825,0.246009,1.351635,1.075465,0.313361,1.386190,1.169859
26,0.260000,-0.016238,-0.088840,-0.046753,-0.994816,0.301455,1.346104,1.135641,0.000466,0.344730,1.300609,1.161723,0.976506,0.246365,1.351689,1.075718,0.896708,0.313269,1.386013,1.169481,0.904706,-0.013099,-0.163160,-0.019845,-0.986313,0.301705,1.093973,1.078609,0.000493,0.251902,1.081107,1.044009,0.912761,0.346638,1.137588,1.117951,0.930020,0.306575,1.063223,1.073867,0.870645,0.251610,1.081217,1.043854,0.346513,1.137376,1.117818,0.306993,1.063325,1.074156,0.344786,1.300539,1.161752,0.246121,1.351603,1.075396,0.313456,1.386169,1.169774
27,0.270000,-0.016092,-0.088820,-0.046920,-0.994812,0.301572,1.346077,1.135600,0.000462,0.344863,1.300604,1.161697,0.976506,0.246484,1.351627,1.075673,0.896708,0.313370,1.385999,1.169431,0.904706,-0.013589,-0.162855,-0.019737,-0.986359,0.301814,1.093991,1.078500,0.000485,0.252027,1.081177,1.043858,0.912761,0.346740,1.137552,1.117910,0.930020,0.306675,1.063244,1.073732,0.870645,0.251754,1.081281,1.043713,0.346613,1.137337,1.117775,0.307075,1.063355,1.074012,0.344916,1.300533,1.161721,0.246245,1.351539,1.075355,0.313556,1.386159,1.169724
28,0.280000,-0.015903,-0.088693,-0.047260,-0.994810,0.301708,1.346060,1.135544,0.000458,0.345023,1.300626,1.161666,0.976089,0.246632,1.351553,1.075599,0.899206,0.313468,1.386001,1.169366,0.906882,-0.013870,-0.162929,-0.019805,-0.986341,0.301915,1.094005,1.078421,0.000498,0.252123,1.081209,1.043780,0.910852,0.346845,1.137546,1.117848,0.931029,0.306777,1.063261,1.073634,0.869592,0.251823,1.081316,1.043619,0.346724,1.137335,1.117718,0.307197,1.063365,1.073925,0.345079,1.300554,1.161695,0.246394,1.351469,1.075285,0.313649,1.386156,1.169651
29,0.290000,-0.015776,-0.088440,-0.047554,-0.994821,0.301843,1.346062,1.135493,0.000470,0.345172,1.300658,1.161646,0.976089,0.246796,1.351512,1.075518,0.899206,0.313561,1.386016,1.169314,0.906882,-0.014134,-0.163368,-0.019962,-0.986262,0.302009,1.094007,1.078337,0.000503,0.252189,1.081218,1.043733,0.910852,0.346964,1.137537,1.117748,0.931029,0.306874,1.063267,1.073529,0.869592,0.251908,1.081334,1.043586,0.346829,1.137318,1.117607,0.307290,1.063370,1.073817,0.345222,1.300583,1.161666,0.246557,1.351417,1.075197,0.313750,1.386185,1.169615
30,0.300000,-0.015301,-0.088582,-0.053071,-0.994536,0.302574,1.346137,1.135737,0.001235,0.346406,1.301217,1.161885,0.709161,0.247463,1.350978,1.075769,0.724338,0.313852,1.386218,1.169558,0.992726,-0.014339,-0.163651,-0.019835,-0.986215,0.302079,1.094041,1.078240,0.000505,0.252235,1.081279,1.043662,0.913128,0.347071,1.137542,1.117640,0.927420,0.306932,1.063301,1.073419,0.869287,0.251946,1.081402,1.043512,0.346935,1.137328,1.117500,0.307357,1.063393,1.073709,0.347226,1.300799,1.162596,0.246686,1.351383,1.075100,0.313833,1.386219,1.169536
31,0.310000,-0.015685,-0.088383,-0.048254,-0.994793,0.302059,1.346124,1.135326,0.000482,0.345448,1.300783,1.161488,0.709161,0.247013,1.351493,1.075344,0.724338,0.313717,1.386097,1.169147,0.992726,-0.014432,-0.163738,-0.019648,-0.986203,0.302150,1.094065,1.078144,0.000504,0.252294,1.081327,1.043573,0.913128,0.347166,1.137544,1.117541,0.927420,0.306990,1.063324,1.073317,0.869287,0.252015,1.081458,1.043431,0.347024,1.137334,1.117397,0.307411,1.063404,1.073603,0.345505,1.300698,1.161509,0.246771,1.351400,1.075020,0.313902,1.386275,1.169450
32,0.320000,-0.015296,-0.088903,-0.053609,-0.994479,0.302730,1.346241,1.135526,0.001226,0.346628,1.301366,1.161643,0.709539,0.247576,1.351024,1.075593,0.726310,0.313986,1.386332,1.169342,0.991551,-0.014431,-0.163822,-0.019579,-0.986190,0.302227,1.094123,1.078049,0.000496,0.252363,1.081391,1.043487,0.909597,0.347256,1.137597,1.117437,0.931258,0.307061,1.063381,1.073223,0.868953,0.252063,1.081518,1.043331,0.347125,1.137395,1.117304,0.307492,1.063456,1.073512,0.347448,1.300952,1.162354,0.246804,1.351429,1.074931,0.313964,1.386329,1.169316
33,0.330000,-0.015663,-0.088876,-0.048562,-0.994735,0.302149,1.346237,1.135086,0.000487,0.345592,1.300924,1.161207,0.709539,0.247041,1.351568,1.075158,0.726310,0.313814,1.386218,1.168894,0.991551,-0.014614,-0.164044,-0.019789,-0.986146,0.302316,1.094189,1.077968,0.000482,0.252442,1.081454,1.043423,0.909597,0.347347,1.137663,1.117354,0.931258,0.307160,1.063451,1.073127,0.868953,0.252149,1.081569,1.043270,0.347224,1.137463,1.117226,0.307574,1.063536,1.073409,0.345664,1.300816,1.161233,0.246806,1.351486,1.074849,0.313977,1.386407,1.169177
