400	5619	-6694	-9103	-1287	773	
-44	6991	-6547	-10135	-666	975	
-227	6822	-6176	-9989	-409	1260	
-946	6771	-5809	-8197	-1466	1437	
362	4359	-3693	-4348	-1191	1504	
998	4480	-4440	824	-591	886	
1501	14622	-677	1883	6066	-368	
-6109	6575	-2882	2818	7063	173	
-3468	9884	-5621	3656	3144	519	
-3577	7654	-4248	3386	-1837	436	
1380	8914	-3891	2979	-2860	493	
867	8386	-2716	1995	970	474	
-866	8113	-1404	1712	-673	269	
1249	8114	-1085	1635	-948	152	
579	8088	-832	1457	705	104	
-398	8185	-184	1551	229	66	
205	8168	1255	1947	-570	101	
89	7649	2478	2705	-1267	157	
-656	8275	1607	3731	-1690	-117	
-1826	9302	1420	4563	-1162	-585	
-1215	11049	1411	5304	-683	-1040	
-2094	13102	4478	5936	-131	-1178	
1932	13456	2029	5674	-1251	-1185	
2759	11360	-3131	3965	2923	-539	
-3550	11340	-4382	1258	1727	21	
-1413	7916	-5481	-1316	-2377	545	
634	5895	-6073	-4085	-2709	1075	
115	5785	-6430	-6579	-1848	1357	
-644	5642	-6861	-8699	-1051	1227	
-1295	6269	-6851	-10068	-621	932	
-811	7113	-6218	-10385	-916	731	
-937	6823	-5641	-9610	-304	870	
-92	5364	-3966	-6997	108	934	
1030	3115	-3228	-1685	269	702	
1987	13202	1881	1349	2409	29	
-5100	7598	-964	2610	8263	189	
-1741	8259	-5118	4013	3663	345	
-2976	8346	-4827	3718	1132	652	
-1800	8401	-4704	3534	-3507	495	
2945	8749	-4279	2497	-562	516	
-532	8361	-2260	1680	1587	221	
-94	8110	-981	1625	-161	88	
1392	7837	-729	1546	1220	35	
-827	7796	-635	1458	1876	19	
-974	7939	-1183	1523	564	119	
-566	8066	-1342	1538	-7	139	
-153	8089	-400	1736	-405	82	
0	8231	1051	2274	-855	27	
-767	8793	1542	3077	-1059	-66	
-1855	9631	840	3973	-1289	-339	
-2488	10957	639	4676	-1397	-630	
